number,value,datetime_start,datetime_complete,duration,params_Max_iter,params_SearchAgents_no,params_ap,params_e_loss,params_s_force,state,SearchAgents_no,Max_iter,s_force,e_loss,ap,best_value,record_type
307.0,0.0,2024-04-12 12:55:43.608764,2024-04-12 12:55:43.683790,0 days 00:00:00.075026,10.0,30.0,0.38,0.79,0.32,COMPLETE,,,,,,,
308.0,0.0,2024-04-12 12:55:43.685764,2024-04-12 12:55:43.800765,0 days 00:00:00.115001,70.0,20.0,0.8,0.23,0.86,COMPLETE,,,,,,,
309.0,0.0,2024-04-12 12:55:43.802764,2024-04-12 12:55:43.892787,0 days 00:00:00.090023,60.0,10.0,0.26,0.75,0.44000000000000006,COMPLETE,,,,,,,
310.0,0.0,2024-04-12 12:55:43.893764,2024-04-12 12:55:44.145820,0 days 00:00:00.252056,50.0,100.0,0.16,0.05,1.0,COMPLETE,,,,,,,
311.0,0.0,2024-04-12 12:55:44.146795,2024-04-12 12:55:44.350829,0 days 00:00:00.204034,40.0,90.0,0.18,0.61,0.56,COMPLETE,,,,,,,
312.0,0.0,2024-04-12 12:55:44.352797,2024-04-12 12:55:44.567817,0 days 00:00:00.215020,80.0,50.0,0.6799999999999999,0.45,0.88,COMPLETE,,,,,,,
313.0,0.0,2024-04-12 12:55:44.568797,2024-04-12 12:55:44.654822,0 days 00:00:00.086025,50.0,10.0,0.28,0.29000000000000004,0.92,COMPLETE,,,,,,,
314.0,0.0,2024-04-12 12:55:44.655796,2024-04-12 12:55:44.783799,0 days 00:00:00.128003,70.0,20.0,0.52,0.35000000000000003,0.64,COMPLETE,,,,,,,
315.0,0.0,2024-04-12 12:55:44.785796,2024-04-12 12:55:45.038822,0 days 00:00:00.253026,60.0,80.0,0.5,0.67,0.6799999999999999,COMPLETE,,,,,,,
316.0,0.0,2024-04-12 12:55:45.039795,2024-04-12 12:55:45.152820,0 days 00:00:00.113025,30.0,40.0,0.78,0.51,0.5,COMPLETE,,,,,,,
317.0,0.0,2024-04-12 12:55:45.154796,2024-04-12 12:55:45.301797,0 days 00:00:00.147001,80.0,30.0,0.32,0.01,0.78,COMPLETE,,,,,,,
318.0,0.0,2024-04-12 12:55:45.302795,2024-04-12 12:55:45.633795,0 days 00:00:00.331000,100.0,70.0,0.44000000000000006,0.17,0.4,COMPLETE,,,,,,,
319.0,0.0,2024-04-12 12:55:45.634817,2024-04-12 12:55:45.747796,0 days 00:00:00.112979,20.0,60.0,0.72,0.77,0.72,COMPLETE,,,,,,,
320.0,0.0,2024-04-12 12:55:45.748795,2024-04-12 12:55:45.829822,0 days 00:00:00.081027,40.0,10.0,0.24000000000000002,0.11,0.96,COMPLETE,,,,,,,
321.0,0.0,2024-04-12 12:55:45.830816,2024-04-12 12:55:45.922820,0 days 00:00:00.092004,60.0,10.0,0.1,0.87,0.22,COMPLETE,,,,,,,
322.0,0.0,2024-04-12 12:55:45.924796,2024-04-12 12:55:46.180091,0 days 00:00:00.255295,50.0,100.0,0.54,0.19,0.28,COMPLETE,,,,,,,
323.0,0.0,2024-04-12 12:55:46.181208,2024-04-12 12:55:46.500444,0 days 00:00:00.319236,70.0,90.0,0.62,0.97,0.7,COMPLETE,,,,,,,
324.0,0.0,2024-04-12 12:55:46.501445,2024-04-12 12:55:46.612470,0 days 00:00:00.111025,40.0,30.0,0.66,0.59,0.38,COMPLETE,,,,,,,
325.0,0.0,2024-04-12 12:55:46.614447,2024-04-12 12:55:46.703466,0 days 00:00:00.089019,30.0,20.0,0.30000000000000004,0.63,0.16,COMPLETE,,,,,,,
326.0,0.0,2024-04-12 12:55:46.704444,2024-04-12 12:55:46.876469,0 days 00:00:00.172025,60.0,50.0,0.36,0.15000000000000002,0.82,COMPLETE,,,,,,,
327.0,0.0,2024-04-12 12:55:46.877469,2024-04-12 12:55:47.129444,0 days 00:00:00.251975,60.0,80.0,0.14,0.47000000000000003,0.42000000000000004,COMPLETE,,,,,,,
328.0,0.0,2024-04-12 12:55:47.130445,2024-04-12 12:55:47.226466,0 days 00:00:00.096021,20.0,40.0,0.84,0.37,0.54,COMPLETE,,,,,,,
329.0,0.0,2024-04-12 12:55:47.227447,2024-04-12 12:55:47.410444,0 days 00:00:00.182997,50.0,60.0,0.2,0.7100000000000001,0.14,COMPLETE,,,,,,,
330.0,0.0,2024-04-12 12:55:47.411446,2024-04-12 12:55:47.505468,0 days 00:00:00.094022,70.0,10.0,0.94,0.03,0.98,COMPLETE,,,,,,,
331.0,0.0,2024-04-12 12:55:47.506445,2024-04-12 12:55:47.601471,0 days 00:00:00.095026,40.0,20.0,0.22,0.29000000000000004,0.74,COMPLETE,,,,,,,
332.0,0.0,2024-04-12 12:55:47.602443,2024-04-12 12:55:47.677467,0 days 00:00:00.075024,10.0,20.0,0.76,0.85,0.26,COMPLETE,,,,,,,
333.0,0.0,2024-04-12 12:55:47.678470,2024-04-12 12:55:47.958469,0 days 00:00:00.279999,80.0,70.0,0.82,0.25,0.30000000000000004,COMPLETE,,,,,,,
334.0,0.0,2024-04-12 12:55:47.959465,2024-04-12 12:55:48.219469,0 days 00:00:00.260004,100.0,50.0,1.0,0.55,0.62,COMPLETE,,,,,,,
335.0,0.0,2024-04-12 12:55:48.220469,2024-04-12 12:55:48.317426,0 days 00:00:00.096957,60.0,10.0,0.9,0.81,0.24000000000000002,COMPLETE,,,,,,,
336.0,0.0,2024-04-12 12:55:48.318405,2024-04-12 12:55:48.445417,0 days 00:00:00.127012,50.0,30.0,0.52,0.41000000000000003,0.33999999999999997,COMPLETE,,,,,,,
337.0,0.0,2024-04-12 12:55:48.446420,2024-04-12 12:55:48.672394,0 days 00:00:00.225974,40.0,100.0,0.26,0.93,0.45999999999999996,COMPLETE,,,,,,,
338.0,0.0,2024-04-12 12:55:48.673395,2024-04-12 12:55:48.806421,0 days 00:00:00.133026,30.0,60.0,0.6,0.33,0.58,COMPLETE,,,,,,,
339.0,0.0,2024-04-12 12:55:48.808395,2024-04-12 12:55:49.122393,0 days 00:00:00.313998,70.0,90.0,0.28,0.73,0.1,COMPLETE,,,,,,,
340.0,0.0,2024-04-12 12:55:49.123394,2024-04-12 12:55:49.353415,0 days 00:00:00.230021,60.0,70.0,0.42000000000000004,0.53,0.2,COMPLETE,,,,,,,
341.0,0.0,2024-04-12 12:55:49.354417,2024-04-12 12:55:49.446418,0 days 00:00:00.092001,60.0,10.0,0.8,0.21000000000000002,0.92,COMPLETE,,,,,,,
342.0,0.0,2024-04-12 12:55:49.447422,2024-04-12 12:55:49.766418,0 days 00:00:00.318996,80.0,80.0,0.72,0.75,0.96,COMPLETE,,,,,,,
343.0,0.0,2024-04-12 12:55:49.767417,2024-04-12 12:55:49.874422,0 days 00:00:00.107005,90.0,10.0,0.4,0.89,0.84,COMPLETE,,,,,,,
344.0,0.0,2024-04-12 12:55:49.876396,2024-04-12 12:55:50.002394,0 days 00:00:00.125998,50.0,30.0,0.12000000000000001,0.8300000000000001,0.52,COMPLETE,,,,,,,
345.0,0.0,2024-04-12 12:55:50.003393,2024-04-12 12:55:50.100415,0 days 00:00:00.097022,20.0,40.0,0.33999999999999997,0.05,1.0,COMPLETE,,,,,,,
346.0,0.0,2024-04-12 12:55:50.101419,2024-04-12 12:55:50.295419,0 days 00:00:00.194000,40.0,80.0,0.18,0.6900000000000001,0.32,COMPLETE,,,,,,,
347.0,0.0,2024-04-12 12:55:50.297397,2024-04-12 12:55:50.384394,0 days 00:00:00.086997,50.0,10.0,0.45999999999999996,0.01,0.78,COMPLETE,,,,,,,
348.0,0.0,2024-04-12 12:55:50.386393,2024-04-12 12:55:50.591493,0 days 00:00:00.205100,70.0,50.0,0.56,0.5700000000000001,0.48,COMPLETE,,,,,,,
349.0,0.0,2024-04-12 12:55:50.593474,2024-04-12 12:55:50.668499,0 days 00:00:00.075025,10.0,20.0,0.64,0.49,0.76,COMPLETE,,,,,,,
350.0,0.0,2024-04-12 12:55:50.669474,2024-04-12 12:55:50.781495,0 days 00:00:00.112021,60.0,20.0,0.48,0.39,0.44000000000000006,COMPLETE,,,,,,,
351.0,0.0,2024-04-12 12:55:50.783473,2024-04-12 12:55:50.964495,0 days 00:00:00.181022,100.0,30.0,0.74,0.43,0.22,COMPLETE,,,,,,,
352.0,0.0,2024-04-12 12:55:50.965473,2024-04-12 12:55:51.161495,0 days 00:00:00.196022,40.0,80.0,0.24000000000000002,0.99,0.12000000000000001,COMPLETE,,,,,,,
353.0,0.0,2024-04-12 12:55:51.162493,2024-04-12 12:55:51.346507,0 days 00:00:00.184014,30.0,100.0,0.78,0.79,0.36,COMPLETE,,,,,,,
354.0,0.0,2024-04-12 12:55:51.347471,2024-04-12 12:55:51.452498,0 days 00:00:00.105027,20.0,50.0,0.6799999999999999,0.27,0.4,COMPLETE,,,,,,,
355.0,0.0,2024-04-12 12:55:51.454474,2024-04-12 12:55:51.708472,0 days 00:00:00.253998,80.0,60.0,0.28,0.87,0.30000000000000004,COMPLETE,,,,,,,
356.0,0.0,2024-04-12 12:55:51.709474,2024-04-12 12:55:51.804499,0 days 00:00:00.095025,60.0,10.0,0.16,0.67,0.26,COMPLETE,,,,,,,
357.0,0.0,2024-04-12 12:55:51.805474,2024-04-12 12:55:51.982494,0 days 00:00:00.177020,70.0,40.0,0.36,0.77,0.8,COMPLETE,,,,,,,
358.0,0.0,2024-04-12 12:55:51.983474,2024-04-12 12:55:52.226497,0 days 00:00:00.243023,50.0,90.0,0.12000000000000001,0.37,0.9,COMPLETE,,,,,,,
359.0,0.0,2024-04-12 12:55:52.227473,2024-04-12 12:55:52.396494,0 days 00:00:00.169021,90.0,30.0,0.98,0.31,0.88,COMPLETE,,,,,,,
360.0,0.0,2024-04-12 12:55:52.397473,2024-04-12 12:55:52.575050,0 days 00:00:00.177577,40.0,70.0,0.2,0.9500000000000001,0.6,COMPLETE,,,,,,,
361.0,0.0,2024-04-12 12:55:52.576760,2024-04-12 12:55:52.660928,0 days 00:00:00.084168,30.0,10.0,0.38,0.61,0.18,COMPLETE,,,,,,,
362.0,0.0,2024-04-12 12:55:52.661906,2024-04-12 12:55:52.912925,0 days 00:00:00.251019,60.0,80.0,0.86,0.23,0.94,COMPLETE,,,,,,,
363.0,0.0,2024-04-12 12:55:52.914907,2024-04-12 12:55:53.008929,0 days 00:00:00.094022,10.0,70.0,0.22,0.35000000000000003,0.66,COMPLETE,,,,,,,
364.0,0.0,2024-04-12 12:55:53.010907,2024-04-12 12:55:53.384925,0 days 00:00:00.374018,80.0,100.0,0.30000000000000004,0.15000000000000002,0.42000000000000004,COMPLETE,,,,,,,
365.0,0.0,2024-04-12 12:55:53.386904,2024-04-12 12:55:53.497926,0 days 00:00:00.111022,60.0,20.0,0.62,0.13,0.56,COMPLETE,,,,,,,
366.0,0.0,2024-04-12 12:55:53.498903,2024-04-12 12:55:53.716927,0 days 00:00:00.218024,70.0,60.0,0.1,0.09,0.24000000000000002,COMPLETE,,,,,,,
367.0,0.0,2024-04-12 12:55:53.718906,2024-04-12 12:55:53.810925,0 days 00:00:00.092019,50.0,10.0,0.54,0.97,0.28,COMPLETE,,,,,,,
368.0,0.0,2024-04-12 12:55:53.811904,2024-04-12 12:55:53.920903,0 days 00:00:00.108999,40.0,30.0,0.7,0.03,0.38,COMPLETE,,,,,,,
369.0,0.0,2024-04-12 12:55:53.921905,2024-04-12 12:55:54.345927,0 days 00:00:00.424022,100.0,90.0,0.26,0.47000000000000003,0.5,COMPLETE,,,,,,,
370.0,0.0,2024-04-12 12:55:54.346927,2024-04-12 12:55:54.431927,0 days 00:00:00.085000,20.0,20.0,0.82,0.33,0.48,COMPLETE,,,,,,,
371.0,0.0,2024-04-12 12:55:54.433906,2024-04-12 12:55:54.615904,0 days 00:00:00.181998,60.0,50.0,0.58,0.65,0.98,COMPLETE,,,,,,,
372.0,0.0,2024-04-12 12:55:54.616905,2024-04-12 12:55:54.702287,0 days 00:00:00.085382,30.0,10.0,0.32,0.53,0.32,COMPLETE,,,,,,,
373.0,0.0,2024-04-12 12:55:54.703377,2024-04-12 12:55:54.924190,0 days 00:00:00.220813,50.0,80.0,0.4,0.19,0.86,COMPLETE,,,,,,,
374.0,0.0,2024-04-12 12:55:54.926154,2024-04-12 12:55:55.090155,0 days 00:00:00.164001,60.0,40.0,0.66,0.91,0.64,COMPLETE,,,,,,,
375.0,0.0,2024-04-12 12:55:55.091179,2024-04-12 12:55:55.437177,0 days 00:00:00.345998,70.0,100.0,0.14,0.81,0.72,COMPLETE,,,,,,,
376.0,0.0,2024-04-12 12:55:55.438177,2024-04-12 12:55:55.526177,0 days 00:00:00.088000,40.0,10.0,0.42000000000000004,0.51,0.74,COMPLETE,,,,,,,
377.0,0.0,2024-04-12 12:55:55.527155,2024-04-12 12:55:55.685182,0 days 00:00:00.158027,40.0,60.0,0.24000000000000002,0.21000000000000002,0.54,COMPLETE,,,,,,,
378.0,0.0,2024-04-12 12:55:55.686181,2024-04-12 12:55:55.811179,0 days 00:00:00.124998,80.0,20.0,0.96,0.01,0.84,COMPLETE,,,,,,,
379.0,0.0,2024-04-12 12:55:55.812180,2024-04-12 12:55:55.989179,0 days 00:00:00.176999,70.0,40.0,0.5,0.73,0.44000000000000006,COMPLETE,,,,,,,
380.0,0.0,2024-04-12 12:55:55.991158,2024-04-12 12:55:56.163181,0 days 00:00:00.172023,90.0,30.0,0.16,0.63,0.28,COMPLETE,,,,,,,
381.0,0.0,2024-04-12 12:55:56.164155,2024-04-12 12:55:56.322181,0 days 00:00:00.158026,50.0,50.0,0.36,0.05,0.14,COMPLETE,,,,,,,
382.0,0.0,2024-04-12 12:55:56.324155,2024-04-12 12:55:56.422157,0 days 00:00:00.098002,30.0,20.0,1.0,0.27,0.52,COMPLETE,,,,,,,
383.0,0.0,2024-04-12 12:55:56.423156,2024-04-12 12:55:56.526177,0 days 00:00:00.103021,60.0,10.0,0.92,0.55,1.0,COMPLETE,,,,,,,
384.0,0.0,2024-04-12 12:55:56.527153,2024-04-12 12:55:56.778159,0 days 00:00:00.251006,50.0,90.0,0.76,0.99,0.45999999999999996,COMPLETE,,,,,,,
385.0,0.0,2024-04-12 12:55:56.780158,2024-04-12 12:55:57.080378,0 days 00:00:00.300220,100.0,60.0,0.45999999999999996,0.77,0.2,COMPLETE,,,,,,,
386.0,0.0,2024-04-12 12:55:57.082381,2024-04-12 12:55:57.206403,0 days 00:00:00.124022,20.0,70.0,0.88,0.85,0.42000000000000004,COMPLETE,,,,,,,
387.0,0.0,2024-04-12 12:55:57.208381,2024-04-12 12:55:57.469414,0 days 00:00:00.261033,60.0,80.0,0.6,0.59,0.76,COMPLETE,,,,,,,
388.0,0.0,2024-04-12 12:55:57.471381,2024-04-12 12:55:57.547408,0 days 00:00:00.076027,10.0,10.0,0.66,0.17,0.94,COMPLETE,,,,,,,
389.0,0.0,2024-04-12 12:55:57.549382,2024-04-12 12:55:57.681407,0 days 00:00:00.132025,40.0,40.0,0.8,0.75,0.1,COMPLETE,,,,,,,
390.0,0.0,2024-04-12 12:55:57.683381,2024-04-12 12:55:57.930404,0 days 00:00:00.247023,70.0,70.0,0.18,0.06999999999999999,0.82,COMPLETE,,,,,,,
391.0,0.0,2024-04-12 12:55:57.931380,2024-04-12 12:55:58.097403,0 days 00:00:00.166023,80.0,30.0,0.30000000000000004,0.8300000000000001,0.58,COMPLETE,,,,,,,
392.0,0.0,2024-04-12 12:55:58.099379,2024-04-12 12:55:58.398405,0 days 00:00:00.299026,60.0,100.0,0.52,0.23,0.92,COMPLETE,,,,,,,
393.0,0.0,2024-04-12 12:55:58.399408,2024-04-12 12:55:58.484403,0 days 00:00:00.084995,30.0,10.0,0.22,0.7100000000000001,0.24000000000000002,COMPLETE,,,,,,,
394.0,0.0,2024-04-12 12:55:58.486379,2024-04-12 12:55:58.648408,0 days 00:00:00.162029,40.0,60.0,0.7,0.5700000000000001,0.62,COMPLETE,,,,,,,
395.0,0.0,2024-04-12 12:55:58.649380,2024-04-12 12:55:58.813382,0 days 00:00:00.164002,50.0,50.0,0.48,0.31,0.6799999999999999,COMPLETE,,,,,,,
396.0,0.0,2024-04-12 12:55:58.814380,2024-04-12 12:55:58.901404,0 days 00:00:00.087024,20.0,20.0,0.72,0.37,0.33999999999999997,COMPLETE,,,,,,,
397.0,0.0,2024-04-12 12:55:58.903381,2024-04-12 12:55:59.043467,0 days 00:00:00.140086,60.0,30.0,0.44000000000000006,0.45,0.16,COMPLETE,,,,,,,
398.0,0.0,2024-04-12 12:55:59.045445,2024-04-12 12:55:59.320442,0 days 00:00:00.274997,70.0,80.0,0.78,0.03,0.5,COMPLETE,,,,,,,
399.0,0.0,2024-04-12 12:55:59.321443,2024-04-12 12:55:59.419468,0 days 00:00:00.098025,50.0,10.0,0.54,0.6900000000000001,0.7,COMPLETE,,,,,,,
400.0,0.0,2024-04-12 12:55:59.420444,2024-04-12 12:55:59.528444,0 days 00:00:00.108000,80.0,10.0,0.26,0.33,0.38,COMPLETE,,,,,,,
401.0,0.0,2024-04-12 12:55:59.529442,2024-04-12 12:55:59.678466,0 days 00:00:00.149024,100.0,20.0,0.1,0.49,0.98,COMPLETE,,,,,,,
402.0,0.0,2024-04-12 12:55:59.679446,2024-04-12 12:55:59.837468,0 days 00:00:00.158022,60.0,40.0,0.38,0.29000000000000004,0.56,COMPLETE,,,,,,,
403.0,0.0,2024-04-12 12:55:59.839443,2024-04-12 12:55:59.944465,0 days 00:00:00.105022,30.0,30.0,0.64,0.25,0.26,COMPLETE,,,,,,,
404.0,0.0,2024-04-12 12:55:59.945444,2024-04-12 12:56:00.094464,0 days 00:00:00.149020,40.0,50.0,0.32,0.91,0.45999999999999996,COMPLETE,,,,,,,
405.0,0.0,2024-04-12 12:56:00.095445,2024-04-12 12:56:00.399469,0 days 00:00:00.304024,90.0,70.0,0.28,0.19,0.18,COMPLETE,,,,,,,
406.0,0.0,2024-04-12 12:56:00.401446,2024-04-12 12:56:00.507471,0 days 00:00:00.106025,80.0,10.0,0.12000000000000001,0.79,0.30000000000000004,COMPLETE,,,,,,,
407.0,0.0,2024-04-12 12:56:00.508444,2024-04-12 12:56:00.613468,0 days 00:00:00.105024,10.0,90.0,0.24000000000000002,0.9500000000000001,0.4,COMPLETE,,,,,,,
408.0,0.0,2024-04-12 12:56:00.614444,2024-04-12 12:56:00.792466,0 days 00:00:00.178022,50.0,60.0,0.74,0.09,0.6,COMPLETE,,,,,,,
409.0,0.0,2024-04-12 12:56:00.793443,2024-04-12 12:56:01.118810,0 days 00:00:00.325367,70.0,90.0,0.2,0.85,0.78,COMPLETE,,,,,,,
410.0,0.0,2024-04-12 12:56:01.119950,2024-04-12 12:56:01.351682,0 days 00:00:00.231732,40.0,100.0,0.8,0.75,0.22,COMPLETE,,,,,,,
411.0,0.0,2024-04-12 12:56:01.352705,2024-04-12 12:56:01.614705,0 days 00:00:00.262000,60.0,80.0,0.14,0.87,0.12000000000000001,COMPLETE,,,,,,,
412.0,0.0,2024-04-12 12:56:01.615704,2024-04-12 12:56:01.703684,0 days 00:00:00.087980,20.0,20.0,0.5,0.01,0.96,COMPLETE,,,,,,,
413.0,0.0,2024-04-12 12:56:01.704684,2024-04-12 12:56:01.801707,0 days 00:00:00.097023,60.0,10.0,0.33999999999999997,0.35000000000000003,0.54,COMPLETE,,,,,,,
414.0,0.0,2024-04-12 12:56:01.802681,2024-04-12 12:56:01.944709,0 days 00:00:00.142028,60.0,30.0,0.6799999999999999,0.67,0.88,COMPLETE,,,,,,,
415.0,0.0,2024-04-12 12:56:01.945682,2024-04-12 12:56:02.178708,0 days 00:00:00.233026,50.0,80.0,0.56,0.93,0.42000000000000004,COMPLETE,,,,,,,
416.0,0.0,2024-04-12 12:56:02.179705,2024-04-12 12:56:02.384709,0 days 00:00:00.205004,70.0,50.0,0.58,0.39,0.74,COMPLETE,,,,,,,
417.0,0.0,2024-04-12 12:56:02.385683,2024-04-12 12:56:02.572708,0 days 00:00:00.187025,30.0,100.0,0.4,0.43,0.28,COMPLETE,,,,,,,
418.0,0.0,2024-04-12 12:56:02.574683,2024-04-12 12:56:02.915708,0 days 00:00:00.341025,100.0,70.0,0.98,0.59,1.0,COMPLETE,,,,,,,
419.0,0.0,2024-04-12 12:56:02.916708,2024-04-12 12:56:03.006706,0 days 00:00:00.089998,40.0,10.0,0.84,0.17,0.9,COMPLETE,,,,,,,
420.0,0.0,2024-04-12 12:56:03.007684,2024-04-12 12:56:03.195569,0 days 00:00:00.187885,50.0,60.0,0.24000000000000002,0.55,0.32,COMPLETE,,,,,,,
421.0,0.0,2024-04-12 12:56:03.196682,2024-04-12 12:56:03.330907,0 days 00:00:00.134225,80.0,20.0,0.74,0.31,0.44000000000000006,COMPLETE,,,,,,,
422.0,0.0,2024-04-12 12:56:03.332885,2024-04-12 12:56:03.422944,0 days 00:00:00.090059,10.0,30.0,0.26,0.97,0.52,COMPLETE,,,,,,,
423.0,0.0,2024-04-12 12:56:03.423922,2024-04-12 12:56:03.529010,0 days 00:00:00.105088,70.0,10.0,0.16,0.89,0.22,COMPLETE,,,,,,,
424.0,0.0,2024-04-12 12:56:03.531011,2024-04-12 12:56:03.666043,0 days 00:00:00.135032,40.0,40.0,0.76,0.51,0.48,COMPLETE,,,,,,,
425.0,0.0,2024-04-12 12:56:03.668017,2024-04-12 12:56:03.860139,0 days 00:00:00.192122,60.0,50.0,0.38,0.8300000000000001,0.36,COMPLETE,,,,,,,
426.0,0.0,2024-04-12 12:56:03.862114,2024-04-12 12:56:03.951172,0 days 00:00:00.089058,20.0,20.0,0.82,0.13,0.8,COMPLETE,,,,,,,
427.0,0.0,2024-04-12 12:56:03.952172,2024-04-12 12:56:04.051204,0 days 00:00:00.099032,60.0,10.0,0.62,0.47000000000000003,0.96,COMPLETE,,,,,,,
428.0,0.0,2024-04-12 12:56:04.052183,2024-04-12 12:56:04.343319,0 days 00:00:00.291136,70.0,80.0,0.2,0.79,0.64,COMPLETE,,,,,,,
429.0,0.0,2024-04-12 12:56:04.344319,2024-04-12 12:56:04.662546,0 days 00:00:00.318227,90.0,70.0,0.12000000000000001,0.63,0.7,COMPLETE,,,,,,,
430.0,0.0,2024-04-12 12:56:04.663547,2024-04-12 12:56:04.843606,0 days 00:00:00.180059,30.0,90.0,0.30000000000000004,0.7100000000000001,0.4,COMPLETE,,,,,,,
431.0,0.0,2024-04-12 12:56:04.845587,2024-04-12 12:56:04.976609,0 days 00:00:00.131022,50.0,30.0,0.64,0.23,0.26,COMPLETE,,,,,,,
432.0,0.0,2024-04-12 12:56:04.977586,2024-04-12 12:56:05.139585,0 days 00:00:00.161999,40.0,60.0,0.18,0.35000000000000003,0.16,COMPLETE,,,,,,,
433.0,0.0,2024-04-12 12:56:05.141587,2024-04-12 12:56:05.441745,0 days 00:00:00.300158,60.0,100.0,0.45999999999999996,0.05,0.92,COMPLETE,,,,,,,
434.0,0.0,2024-04-12 12:56:05.442746,2024-04-12 12:56:05.760772,0 days 00:00:00.318026,80.0,80.0,0.28,0.53,0.1,COMPLETE,,,,,,,
435.0,0.0,2024-04-12 12:56:05.761772,2024-04-12 12:56:05.907770,0 days 00:00:00.145998,50.0,40.0,0.78,0.15000000000000002,0.66,COMPLETE,,,,,,,
436.0,0.0,2024-04-12 12:56:05.909746,2024-04-12 12:56:06.001770,0 days 00:00:00.092024,40.0,10.0,0.42000000000000004,0.73,0.33999999999999997,COMPLETE,,,,,,,
437.0,0.0,2024-04-12 12:56:06.003744,2024-04-12 12:56:06.121771,0 days 00:00:00.118027,60.0,20.0,0.22,0.27,0.84,COMPLETE,,,,,,,
438.0,0.0,2024-04-12 12:56:06.122744,2024-04-12 12:56:06.240770,0 days 00:00:00.118026,100.0,10.0,0.7,0.41000000000000003,0.72,COMPLETE,,,,,,,
439.0,0.0,2024-04-12 12:56:06.241745,2024-04-12 12:56:06.476766,0 days 00:00:00.235021,70.0,60.0,0.52,0.25,0.30000000000000004,COMPLETE,,,,,,,
440.0,0.0,2024-04-12 12:56:06.477766,2024-04-12 12:56:06.701748,0 days 00:00:00.223982,80.0,50.0,0.72,0.33,0.5,COMPLETE,,,,,,,
441.0,0.0,2024-04-12 12:56:06.702746,2024-04-12 12:56:06.809770,0 days 00:00:00.107024,30.0,30.0,0.33999999999999997,0.19,0.26,COMPLETE,,,,,,,
442.0,0.0,2024-04-12 12:56:06.811748,2024-04-12 12:56:06.907767,0 days 00:00:00.096019,20.0,20.0,0.6799999999999999,0.21000000000000002,0.38,COMPLETE,,,,,,,
443.0,0.0,2024-04-12 12:56:06.908767,2024-04-12 12:56:07.085746,0 days 00:00:00.176979,40.0,70.0,0.26,0.11,0.86,COMPLETE,,,,,,,
444.0,0.0,2024-04-12 12:56:07.087745,2024-04-12 12:56:07.191766,0 days 00:00:00.104021,60.0,10.0,1.0,0.99,0.28,COMPLETE,,,,,,,
445.0,0.0,2024-04-12 12:56:07.192745,2024-04-12 12:56:07.433744,0 days 00:00:00.240999,50.0,90.0,0.66,0.03,0.44000000000000006,COMPLETE,,,,,,,
446.0,0.0,2024-04-12 12:56:07.434744,2024-04-12 12:56:07.634113,0 days 00:00:00.199369,80.0,40.0,0.6,0.61,0.6,COMPLETE,,,,,,,
447.0,0.0,2024-04-12 12:56:07.635081,2024-04-12 12:56:08.017106,0 days 00:00:00.382025,100.0,80.0,0.1,0.45,0.2,COMPLETE,,,,,,,
448.0,0.0,2024-04-12 12:56:08.018105,2024-04-12 12:56:08.332101,0 days 00:00:00.313996,60.0,100.0,0.96,0.87,0.58,COMPLETE,,,,,,,
449.0,0.0,2024-04-12 12:56:08.333080,2024-04-12 12:56:08.415108,0 days 00:00:00.082028,10.0,10.0,0.8,0.77,0.14,COMPLETE,,,,,,,
450.0,0.0,2024-04-12 12:56:08.416105,2024-04-12 12:56:08.527106,0 days 00:00:00.111001,20.0,50.0,0.36,0.29000000000000004,0.62,COMPLETE,,,,,,,
451.0,0.0,2024-04-12 12:56:08.529081,2024-04-12 12:56:08.707105,0 days 00:00:00.178024,90.0,30.0,0.44000000000000006,0.5700000000000001,0.98,COMPLETE,,,,,,,
452.0,0.0,2024-04-12 12:56:08.708079,2024-04-12 12:56:08.842095,0 days 00:00:00.134016,70.0,20.0,0.22,0.81,0.48,COMPLETE,,,,,,,
453.0,0.0,2024-04-12 12:56:08.843079,2024-04-12 12:56:09.004103,0 days 00:00:00.161024,40.0,60.0,0.16,0.06999999999999999,0.24000000000000002,COMPLETE,,,,,,,
454.0,0.0,2024-04-12 12:56:09.006082,2024-04-12 12:56:09.173081,0 days 00:00:00.166999,30.0,80.0,0.14,0.49,0.76,COMPLETE,,,,,,,
455.0,0.0,2024-04-12 12:56:09.174080,2024-04-12 12:56:09.275110,0 days 00:00:00.101030,50.0,10.0,0.32,0.93,0.42000000000000004,COMPLETE,,,,,,,
456.0,0.0,2024-04-12 12:56:09.276081,2024-04-12 12:56:09.594872,0 days 00:00:00.318791,60.0,100.0,0.54,0.7100000000000001,0.4,COMPLETE,,,,,,,
457.0,0.0,2024-04-12 12:56:09.596009,2024-04-12 12:56:09.696421,0 days 00:00:00.100412,50.0,10.0,0.28,0.75,0.36,COMPLETE,,,,,,,
458.0,0.0,2024-04-12 12:56:09.698397,2024-04-12 12:56:09.868395,0 days 00:00:00.169998,60.0,40.0,0.56,0.67,0.56,COMPLETE,,,,,,,
459.0,0.0,2024-04-12 12:56:09.869396,2024-04-12 12:56:10.028416,0 days 00:00:00.159020,70.0,30.0,0.94,0.97,0.88,COMPLETE,,,,,,,
460.0,0.0,2024-04-12 12:56:10.029394,2024-04-12 12:56:10.140421,0 days 00:00:00.111027,40.0,20.0,0.76,0.31,0.9,COMPLETE,,,,,,,
