number,value,datetime_start,datetime_complete,duration,params_Max_iter,params_SearchAgents_no,params_ap,params_e_loss,params_s_force,state,SearchAgents_no,Max_iter,s_force,e_loss,ap,best_value,record_type
296.0,0.0,2024-04-12 14:55:12.331585,2024-04-12 14:55:12.463610,0 days 00:00:00.132025,40.0,40.0,0.7000000000000001,0.53,0.2,COMPLETE,,,,,,,
297.0,0.0,2024-04-12 14:55:12.465615,2024-04-12 14:55:12.580608,0 days 00:00:00.114993,20.0,60.0,0.8,0.61,0.4,COMPLETE,,,,,,,
298.0,0.0,2024-04-12 14:55:12.581609,2024-04-12 14:55:12.691585,0 days 00:00:00.109976,50.0,20.0,0.5,0.67,1.0,COMPLETE,,,,,,,
299.0,0.0,2024-04-12 14:55:12.692609,2024-04-12 14:55:12.795610,0 days 00:00:00.103001,30.0,30.0,0.1,0.7100000000000001,0.1,COMPLETE,,,,,,,
300.0,0.0,2024-04-12 14:55:12.796610,2024-04-12 14:55:12.882612,0 days 00:00:00.086002,10.0,50.0,0.2,0.93,0.8,COMPLETE,,,,,,,
301.0,0.0,2024-04-12 14:55:12.883609,2024-04-12 14:55:12.962583,0 days 00:00:00.078974,20.0,10.0,0.4,0.39,0.5,COMPLETE,,,,,,,
302.0,0.0,2024-04-12 14:55:12.964583,2024-04-12 14:55:13.033605,0 days 00:00:00.069022,10.0,20.0,0.6,0.63,0.30000000000000004,COMPLETE,,,,,,,
303.0,0.0,2024-04-12 14:55:13.034606,2024-04-12 14:55:13.186609,0 days 00:00:00.152003,50.0,40.0,1.0,0.23,0.2,COMPLETE,,,,,,,
304.0,0.0,2024-04-12 14:55:13.187610,2024-04-12 14:55:13.289610,0 days 00:00:00.102000,30.0,30.0,0.30000000000000004,0.77,0.6,COMPLETE,,,,,,,
305.0,0.0,2024-04-12 14:55:13.291584,2024-04-12 14:55:13.391612,0 days 00:00:00.100028,40.0,20.0,0.7000000000000001,0.73,0.30000000000000004,COMPLETE,,,,,,,
306.0,0.0,2024-04-12 14:55:13.393611,2024-04-12 14:55:13.463610,0 days 00:00:00.069999,10.0,20.0,0.4,0.01,0.8,COMPLETE,,,,,,,
307.0,0.0,2024-04-12 14:55:13.465608,2024-04-12 14:55:13.537608,0 days 00:00:00.072000,20.0,10.0,0.5,0.81,0.4,COMPLETE,,,,,,,
308.0,0.0,2024-04-12 14:55:13.538614,2024-04-12 14:55:13.629610,0 days 00:00:00.090996,20.0,30.0,0.30000000000000004,0.99,0.1,COMPLETE,,,,,,,
309.0,0.0,2024-04-12 14:55:13.630610,2024-04-12 14:55:13.772610,0 days 00:00:00.142000,30.0,60.0,0.6,0.29000000000000004,0.2,COMPLETE,,,,,,,
310.0,0.0,2024-04-12 14:55:13.773614,2024-04-12 14:55:13.859610,0 days 00:00:00.085996,10.0,50.0,0.9,0.87,1.0,COMPLETE,,,,,,,
311.0,0.0,2024-04-12 14:55:13.860612,2024-04-12 14:55:13.970608,0 days 00:00:00.109996,50.0,20.0,0.8,0.45,0.4,COMPLETE,,,,,,,
312.0,0.0,2024-04-12 14:55:13.972584,2024-04-12 14:55:14.089609,0 days 00:00:00.117025,40.0,30.0,0.2,0.91,0.9,COMPLETE,,,,,,,
313.0,0.0,2024-04-12 14:55:14.091586,2024-04-12 14:55:14.187110,0 days 00:00:00.095524,60.0,10.0,0.4,0.33,0.7000000000000001,COMPLETE,,,,,,,
314.0,0.0,2024-04-12 14:55:14.188853,2024-04-12 14:55:14.287241,0 days 00:00:00.098388,20.0,40.0,0.7000000000000001,0.59,0.30000000000000004,COMPLETE,,,,,,,
315.0,0.0,2024-04-12 14:55:14.289252,2024-04-12 14:55:14.361241,0 days 00:00:00.071989,10.0,20.0,0.6,0.11,0.2,COMPLETE,,,,,,,
316.0,0.0,2024-04-12 14:55:14.362241,2024-04-12 14:55:14.478214,0 days 00:00:00.115973,30.0,30.0,0.5,0.43,1.0,COMPLETE,,,,,,,
317.0,0.0,2024-04-12 14:55:14.479241,2024-04-12 14:55:14.580240,0 days 00:00:00.100999,40.0,20.0,0.1,0.67,0.5,COMPLETE,,,,,,,
318.0,0.0,2024-04-12 14:55:14.581241,2024-04-12 14:55:14.656241,0 days 00:00:00.075000,20.0,10.0,0.4,0.75,0.8,COMPLETE,,,,,,,
319.0,0.0,2024-04-12 14:55:14.657240,2024-04-12 14:55:14.756241,0 days 00:00:00.099001,20.0,40.0,0.7000000000000001,0.79,0.9,COMPLETE,,,,,,,
320.0,0.0,2024-04-12 14:55:14.757241,2024-04-12 14:55:14.831241,0 days 00:00:00.074000,10.0,20.0,0.6,0.55,0.6,COMPLETE,,,,,,,
321.0,0.0,2024-04-12 14:55:14.832240,2024-04-12 14:55:14.951240,0 days 00:00:00.119000,40.0,30.0,0.30000000000000004,0.9500000000000001,0.30000000000000004,COMPLETE,,,,,,,
322.0,0.0,2024-04-12 14:55:14.952240,2024-04-12 14:55:15.088241,0 days 00:00:00.136001,30.0,50.0,0.5,0.85,0.2,COMPLETE,,,,,,,
323.0,0.0,2024-04-12 14:55:15.089242,2024-04-12 14:55:15.221240,0 days 00:00:00.131998,50.0,30.0,0.4,0.65,0.7000000000000001,COMPLETE,,,,,,,
324.0,0.0,2024-04-12 14:55:15.222241,2024-04-12 14:55:15.296240,0 days 00:00:00.073999,20.0,10.0,0.7000000000000001,0.37,0.4,COMPLETE,,,,,,,
325.0,0.0,2024-04-12 14:55:15.297241,2024-04-12 14:55:15.388240,0 days 00:00:00.090999,10.0,60.0,1.0,0.7100000000000001,0.1,COMPLETE,,,,,,,
326.0,0.0,2024-04-12 14:55:15.390240,2024-04-12 14:55:15.471239,0 days 00:00:00.080999,20.0,20.0,0.8,0.35000000000000003,1.0,COMPLETE,,,,,,,
327.0,0.0,2024-04-12 14:55:15.473240,2024-04-12 14:55:15.559239,0 days 00:00:00.085999,10.0,40.0,0.30000000000000004,0.49,0.30000000000000004,COMPLETE,,,,,,,
328.0,0.0,2024-04-12 14:55:15.560238,2024-04-12 14:55:15.678217,0 days 00:00:00.117979,40.0,30.0,0.1,0.41000000000000003,0.5,COMPLETE,,,,,,,
329.0,0.0,2024-04-12 14:55:15.679245,2024-04-12 14:55:15.760240,0 days 00:00:00.080995,20.0,20.0,0.6,0.19,0.8,COMPLETE,,,,,,,
330.0,0.0,2024-04-12 14:55:15.761239,2024-04-12 14:55:15.841241,0 days 00:00:00.080002,30.0,10.0,0.5,0.81,0.2,COMPLETE,,,,,,,
331.0,0.0,2024-04-12 14:55:15.842240,2024-04-12 14:55:15.958240,0 days 00:00:00.116000,50.0,20.0,0.8,0.75,0.30000000000000004,COMPLETE,,,,,,,
332.0,0.0,2024-04-12 14:55:15.959241,2024-04-12 14:55:16.037239,0 days 00:00:00.077998,10.0,30.0,0.7000000000000001,0.47000000000000003,0.1,COMPLETE,,,,,,,
333.0,0.0,2024-04-12 14:55:16.038216,2024-04-12 14:55:16.160241,0 days 00:00:00.122025,60.0,20.0,0.4,0.21000000000000002,0.4,COMPLETE,,,,,,,
334.0,0.0,2024-04-12 14:55:16.161240,2024-04-12 14:55:16.309283,0 days 00:00:00.148043,30.0,60.0,0.9,0.6900000000000001,0.6,COMPLETE,,,,,,,
335.0,0.0,2024-04-12 14:55:16.310456,2024-04-12 14:55:16.433404,0 days 00:00:00.122948,40.0,30.0,0.2,0.8300000000000001,1.0,COMPLETE,,,,,,,
336.0,0.0,2024-04-12 14:55:16.434404,2024-04-12 14:55:16.517403,0 days 00:00:00.082999,10.0,40.0,0.5,0.25,0.2,COMPLETE,,,,,,,
337.0,0.0,2024-04-12 14:55:16.518381,2024-04-12 14:55:16.596405,0 days 00:00:00.078024,20.0,10.0,0.30000000000000004,0.5700000000000001,0.8,COMPLETE,,,,,,,
338.0,0.0,2024-04-12 14:55:16.597403,2024-04-12 14:55:16.699404,0 days 00:00:00.102001,40.0,20.0,0.6,0.53,0.9,COMPLETE,,,,,,,
339.0,0.0,2024-04-12 14:55:16.701404,2024-04-12 14:55:16.778403,0 days 00:00:00.076999,10.0,30.0,0.7000000000000001,0.05,0.7000000000000001,COMPLETE,,,,,,,
340.0,0.0,2024-04-12 14:55:16.779404,2024-04-12 14:55:16.900404,0 days 00:00:00.121000,30.0,40.0,0.4,0.63,0.30000000000000004,COMPLETE,,,,,,,
341.0,0.0,2024-04-12 14:55:16.901404,2024-04-12 14:55:17.079402,0 days 00:00:00.177998,50.0,50.0,0.1,0.61,0.4,COMPLETE,,,,,,,
342.0,0.0,2024-04-12 14:55:17.081404,2024-04-12 14:55:17.157404,0 days 00:00:00.076000,20.0,10.0,0.6,0.73,0.5,COMPLETE,,,,,,,
343.0,0.0,2024-04-12 14:55:17.158379,2024-04-12 14:55:17.232402,0 days 00:00:00.074023,10.0,20.0,0.5,0.29000000000000004,0.2,COMPLETE,,,,,,,
344.0,0.0,2024-04-12 14:55:17.233404,2024-04-12 14:55:17.316402,0 days 00:00:00.082998,20.0,20.0,0.2,0.15000000000000002,0.1,COMPLETE,,,,,,,
345.0,0.0,2024-04-12 14:55:17.317403,2024-04-12 14:55:17.429399,0 days 00:00:00.111996,30.0,30.0,0.9,0.97,0.6,COMPLETE,,,,,,,
346.0,0.0,2024-04-12 14:55:17.431400,2024-04-12 14:55:17.540377,0 days 00:00:00.108977,40.0,20.0,0.6,0.67,1.0,COMPLETE,,,,,,,
347.0,0.0,2024-04-12 14:55:17.541405,2024-04-12 14:55:17.660404,0 days 00:00:00.118999,20.0,60.0,0.7000000000000001,0.7100000000000001,0.4,COMPLETE,,,,,,,
348.0,0.0,2024-04-12 14:55:17.661404,2024-04-12 14:55:17.732404,0 days 00:00:00.071000,10.0,10.0,0.30000000000000004,0.93,0.30000000000000004,COMPLETE,,,,,,,
349.0,0.0,2024-04-12 14:55:17.734380,2024-04-12 14:55:17.882404,0 days 00:00:00.148024,60.0,30.0,0.4,0.77,0.8,COMPLETE,,,,,,,
350.0,0.0,2024-04-12 14:55:17.883378,2024-04-12 14:55:18.048379,0 days 00:00:00.165001,50.0,40.0,0.8,0.89,0.2,COMPLETE,,,,,,,
351.0,0.0,2024-04-12 14:55:18.049404,2024-04-12 14:55:18.134403,0 days 00:00:00.084999,20.0,20.0,0.6,0.65,0.7000000000000001,COMPLETE,,,,,,,
352.0,0.0,2024-04-12 14:55:18.135406,2024-04-12 14:55:18.244404,0 days 00:00:00.108998,30.0,30.0,0.5,0.91,0.30000000000000004,COMPLETE,,,,,,,
353.0,0.0,2024-04-12 14:55:18.246405,2024-04-12 14:55:18.334405,0 days 00:00:00.088000,10.0,50.0,0.7000000000000001,0.59,1.0,COMPLETE,,,,,,,
354.0,0.0,2024-04-12 14:55:18.336403,2024-04-12 14:55:18.412886,0 days 00:00:00.076483,20.0,10.0,0.4,0.6900000000000001,0.8,COMPLETE,,,,,,,
355.0,0.0,2024-04-12 14:55:18.414044,2024-04-12 14:55:18.518405,0 days 00:00:00.104361,40.0,20.0,1.0,0.39,0.1,COMPLETE,,,,,,,
356.0,0.0,2024-04-12 14:55:18.519405,2024-04-12 14:55:18.612404,0 days 00:00:00.092999,10.0,60.0,0.1,0.27,0.9,COMPLETE,,,,,,,
357.0,0.0,2024-04-12 14:55:18.613405,2024-04-12 14:55:18.710406,0 days 00:00:00.097001,20.0,30.0,0.30000000000000004,0.43,0.6,COMPLETE,,,,,,,
358.0,0.0,2024-04-12 14:55:18.711404,2024-04-12 14:55:18.806405,0 days 00:00:00.095001,30.0,20.0,0.5,0.35000000000000003,0.7000000000000001,COMPLETE,,,,,,,
359.0,0.0,2024-04-12 14:55:18.807404,2024-04-12 14:55:18.955405,0 days 00:00:00.148001,40.0,40.0,0.2,0.55,0.2,COMPLETE,,,,,,,
360.0,0.0,2024-04-12 14:55:18.956406,2024-04-12 14:55:19.138405,0 days 00:00:00.181999,50.0,50.0,0.6,0.79,0.5,COMPLETE,,,,,,,
361.0,0.0,2024-04-12 14:55:19.139405,2024-04-12 14:55:19.220405,0 days 00:00:00.081000,10.0,30.0,0.4,0.87,0.4,COMPLETE,,,,,,,
362.0,0.0,2024-04-12 14:55:19.221381,2024-04-12 14:55:19.302404,0 days 00:00:00.081023,20.0,10.0,0.7000000000000001,0.11,0.30000000000000004,COMPLETE,,,,,,,
363.0,0.0,2024-04-12 14:55:19.303405,2024-04-12 14:55:19.408402,0 days 00:00:00.104997,40.0,20.0,0.6,0.8300000000000001,1.0,COMPLETE,,,,,,,
364.0,0.0,2024-04-12 14:55:19.409402,2024-04-12 14:55:19.529405,0 days 00:00:00.120003,30.0,40.0,0.8,0.31,0.2,COMPLETE,,,,,,,
365.0,0.0,2024-04-12 14:55:19.530407,2024-04-12 14:55:19.611380,0 days 00:00:00.080973,10.0,30.0,0.5,0.61,0.1,COMPLETE,,,,,,,
366.0,0.0,2024-04-12 14:55:19.613380,2024-04-12 14:55:19.726405,0 days 00:00:00.113025,50.0,20.0,0.30000000000000004,0.73,0.30000000000000004,COMPLETE,,,,,,,
367.0,0.0,2024-04-12 14:55:19.728405,2024-04-12 14:55:19.814405,0 days 00:00:00.086000,20.0,20.0,0.1,0.17,0.8,COMPLETE,,,,,,,
368.0,0.0,2024-04-12 14:55:19.815406,2024-04-12 14:55:19.903383,0 days 00:00:00.087977,30.0,10.0,0.4,0.51,0.2,COMPLETE,,,,,,,
369.0,0.0,2024-04-12 14:55:19.905382,2024-04-12 14:55:20.081405,0 days 00:00:00.176023,40.0,60.0,0.7000000000000001,0.21000000000000002,0.6,COMPLETE,,,,,,,
370.0,0.0,2024-04-12 14:55:20.082406,2024-04-12 14:55:20.164380,0 days 00:00:00.081974,10.0,30.0,1.0,0.9500000000000001,0.9,COMPLETE,,,,,,,
371.0,0.0,2024-04-12 14:55:20.165410,2024-04-12 14:55:20.251381,0 days 00:00:00.085971,20.0,20.0,0.4,0.33,0.4,COMPLETE,,,,,,,
372.0,0.0,2024-04-12 14:55:20.252378,2024-04-12 14:55:20.384401,0 days 00:00:00.132023,60.0,20.0,0.9,0.97,0.5,COMPLETE,,,,,,,
373.0,0.0,2024-04-12 14:55:20.385403,2024-04-12 14:55:20.481380,0 days 00:00:00.095977,20.0,30.0,0.2,0.6900000000000001,1.0,COMPLETE,,,,,,,
374.0,0.0,2024-04-12 14:55:20.482405,2024-04-12 14:55:20.559678,0 days 00:00:00.077273,10.0,10.0,0.6,0.47000000000000003,0.7000000000000001,COMPLETE,,,,,,,
375.0,0.0,2024-04-12 14:55:20.560892,2024-04-12 14:55:20.721507,0 days 00:00:00.160615,50.0,40.0,0.7000000000000001,0.63,0.30000000000000004,COMPLETE,,,,,,,
376.0,0.0,2024-04-12 14:55:20.723506,2024-04-12 14:55:20.847507,0 days 00:00:00.124001,40.0,30.0,0.30000000000000004,0.99,0.2,COMPLETE,,,,,,,
377.0,0.0,2024-04-12 14:55:20.849505,2024-04-12 14:55:20.935508,0 days 00:00:00.086003,20.0,20.0,0.5,0.45,0.1,COMPLETE,,,,,,,
378.0,0.0,2024-04-12 14:55:20.936508,2024-04-12 14:55:21.070505,0 days 00:00:00.133997,30.0,50.0,0.7000000000000001,0.37,0.9,COMPLETE,,,,,,,
379.0,0.0,2024-04-12 14:55:21.072507,2024-04-12 14:55:21.152505,0 days 00:00:00.079998,10.0,30.0,0.6,0.06999999999999999,0.30000000000000004,COMPLETE,,,,,,,
380.0,0.0,2024-04-12 14:55:21.154505,2024-04-12 14:55:21.277507,0 days 00:00:00.123002,30.0,40.0,0.4,0.77,0.8,COMPLETE,,,,,,,
381.0,0.0,2024-04-12 14:55:21.278506,2024-04-12 14:55:21.352507,0 days 00:00:00.074001,10.0,10.0,0.8,0.85,0.4,COMPLETE,,,,,,,
382.0,0.0,2024-04-12 14:55:21.354507,2024-04-12 14:55:21.477507,0 days 00:00:00.123000,20.0,60.0,0.1,0.67,0.6,COMPLETE,,,,,,,
383.0,0.0,2024-04-12 14:55:21.478506,2024-04-12 14:55:21.591478,0 days 00:00:00.112972,40.0,20.0,0.5,0.73,1.0,COMPLETE,,,,,,,
384.0,0.0,2024-04-12 14:55:21.592479,2024-04-12 14:55:21.670505,0 days 00:00:00.078026,10.0,20.0,0.30000000000000004,0.81,0.2,COMPLETE,,,,,,,
385.0,0.0,2024-04-12 14:55:21.671506,2024-04-12 14:55:21.771483,0 days 00:00:00.099977,20.0,30.0,0.9,0.91,0.4,COMPLETE,,,,,,,
386.0,0.0,2024-04-12 14:55:21.772505,2024-04-12 14:55:21.872507,0 days 00:00:00.100002,60.0,10.0,0.6,0.53,0.1,COMPLETE,,,,,,,
387.0,0.0,2024-04-12 14:55:21.873505,2024-04-12 14:55:21.980510,0 days 00:00:00.107005,20.0,40.0,0.5,0.75,0.30000000000000004,COMPLETE,,,,,,,
388.0,0.0,2024-04-12 14:55:21.981506,2024-04-12 14:55:22.091482,0 days 00:00:00.109976,30.0,30.0,0.2,0.7100000000000001,0.7000000000000001,COMPLETE,,,,,,,
389.0,0.0,2024-04-12 14:55:22.093518,2024-04-12 14:55:22.201507,0 days 00:00:00.107989,40.0,20.0,0.7000000000000001,0.5700000000000001,0.8,COMPLETE,,,,,,,
390.0,0.0,2024-04-12 14:55:22.202508,2024-04-12 14:55:22.280482,0 days 00:00:00.077974,10.0,20.0,0.8,0.09,0.2,COMPLETE,,,,,,,
391.0,0.0,2024-04-12 14:55:22.281483,2024-04-12 14:55:22.490482,0 days 00:00:00.208999,50.0,60.0,0.30000000000000004,0.23,0.5,COMPLETE,,,,,,,
392.0,0.0,2024-04-12 14:55:22.492481,2024-04-12 14:55:22.627509,0 days 00:00:00.135028,30.0,50.0,0.4,0.41000000000000003,1.0,COMPLETE,,,,,,,
393.0,0.0,2024-04-12 14:55:22.628506,2024-04-12 14:55:22.712994,0 days 00:00:00.084488,20.0,10.0,0.6,0.67,0.6,COMPLETE,,,,,,,
394.0,0.0,2024-04-12 14:55:22.714147,2024-04-12 14:55:22.824732,0 days 00:00:00.110585,20.0,40.0,0.7000000000000001,0.31,0.30000000000000004,COMPLETE,,,,,,,
395.0,0.0,2024-04-12 14:55:22.826758,2024-04-12 14:55:22.911759,0 days 00:00:00.085001,10.0,30.0,0.1,0.51,0.9,COMPLETE,,,,,,,
396.0,0.0,2024-04-12 14:55:22.912758,2024-04-12 14:55:23.029758,0 days 00:00:00.117000,40.0,20.0,0.6,0.9500000000000001,0.4,COMPLETE,,,,,,,
397.0,0.0,2024-04-12 14:55:23.030757,2024-04-12 14:55:23.131758,0 days 00:00:00.101001,50.0,10.0,0.4,0.79,0.1,COMPLETE,,,,,,,
398.0,0.0,2024-04-12 14:55:23.131758,2024-04-12 14:55:23.216758,0 days 00:00:00.085000,10.0,30.0,1.0,0.65,0.8,COMPLETE,,,,,,,
399.0,0.0,2024-04-12 14:55:23.217758,2024-04-12 14:55:23.304732,0 days 00:00:00.086974,20.0,20.0,0.5,0.25,1.0,COMPLETE,,,,,,,
400.0,0.0,2024-04-12 14:55:23.305731,2024-04-12 14:55:23.416759,0 days 00:00:00.111028,30.0,30.0,0.6,0.35000000000000003,0.30000000000000004,COMPLETE,,,,,,,
401.0,0.0,2024-04-12 14:55:23.418758,2024-04-12 14:55:23.507757,0 days 00:00:00.088999,40.0,10.0,0.30000000000000004,0.39,0.2,COMPLETE,,,,,,,
402.0,0.0,2024-04-12 14:55:23.508767,2024-04-12 14:55:23.590759,0 days 00:00:00.081992,10.0,20.0,0.7000000000000001,0.6900000000000001,0.7000000000000001,COMPLETE,,,,,,,
403.0,0.0,2024-04-12 14:55:23.591758,2024-04-12 14:55:23.773757,0 days 00:00:00.181999,40.0,60.0,0.4,0.13,0.5,COMPLETE,,,,,,,
404.0,0.0,2024-04-12 14:55:23.775759,2024-04-12 14:55:23.902759,0 days 00:00:00.127000,30.0,40.0,0.8,0.93,0.4,COMPLETE,,,,,,,
405.0,0.0,2024-04-12 14:55:23.903757,2024-04-12 14:55:24.002758,0 days 00:00:00.099001,20.0,30.0,0.9,0.87,0.2,COMPLETE,,,,,,,
406.0,0.0,2024-04-12 14:55:24.004758,2024-04-12 14:55:24.084759,0 days 00:00:00.080001,10.0,20.0,0.5,0.61,0.8,COMPLETE,,,,,,,
407.0,0.0,2024-04-12 14:55:24.085759,2024-04-12 14:55:24.203759,0 days 00:00:00.118000,50.0,20.0,0.1,0.7100000000000001,0.6,COMPLETE,,,,,,,
408.0,0.0,2024-04-12 14:55:24.204759,2024-04-12 14:55:24.411760,0 days 00:00:00.207001,60.0,50.0,0.2,0.29000000000000004,0.30000000000000004,COMPLETE,,,,,,,
409.0,0.0,2024-04-12 14:55:24.413758,2024-04-12 14:55:24.509758,0 days 00:00:00.096000,50.0,10.0,0.6,0.49,0.1,COMPLETE,,,,,,,
410.0,0.0,2024-04-12 14:55:24.510759,2024-04-12 14:55:24.594758,0 days 00:00:00.083999,10.0,30.0,0.30000000000000004,0.75,0.9,COMPLETE,,,,,,,
411.0,0.0,2024-04-12 14:55:24.595758,2024-04-12 14:55:24.701758,0 days 00:00:00.106000,20.0,40.0,0.7000000000000001,0.19,1.0,COMPLETE,,,,,,,
412.0,0.0,2024-04-12 14:55:24.703758,2024-04-12 14:55:24.804446,0 days 00:00:00.100688,30.0,20.0,0.5,0.59,0.7000000000000001,COMPLETE,,,,,,,
413.0,0.0,2024-04-12 14:55:24.805608,2024-04-12 14:55:24.909644,0 days 00:00:00.104036,20.0,30.0,0.4,0.85,0.30000000000000004,COMPLETE,,,,,,,
414.0,0.0,2024-04-12 14:55:24.910645,2024-04-12 14:55:25.090644,0 days 00:00:00.179999,40.0,60.0,0.9,0.5700000000000001,0.2,COMPLETE,,,,,,,
415.0,0.0,2024-04-12 14:55:25.091645,2024-04-12 14:55:25.182643,0 days 00:00:00.090998,20.0,20.0,0.6,0.8300000000000001,0.5,COMPLETE,,,,,,,
416.0,0.0,2024-04-12 14:55:25.184620,2024-04-12 14:55:25.272645,0 days 00:00:00.088025,30.0,10.0,0.8,0.89,1.0,COMPLETE,,,,,,,
417.0,0.0,2024-04-12 14:55:25.273645,2024-04-12 14:55:25.360643,0 days 00:00:00.086998,10.0,30.0,0.2,0.65,0.4,COMPLETE,,,,,,,
418.0,0.0,2024-04-12 14:55:25.361644,2024-04-12 14:55:25.451645,0 days 00:00:00.090001,10.0,40.0,0.7000000000000001,0.45,0.2,COMPLETE,,,,,,,
419.0,0.0,2024-04-12 14:55:25.452645,2024-04-12 14:55:25.562643,0 days 00:00:00.109998,40.0,20.0,0.4,0.73,0.1,COMPLETE,,,,,,,
420.0,0.0,2024-04-12 14:55:25.563646,2024-04-12 14:55:25.649619,0 days 00:00:00.085973,20.0,10.0,0.5,0.6900000000000001,0.30000000000000004,COMPLETE,,,,,,,
421.0,0.0,2024-04-12 14:55:25.651619,2024-04-12 14:55:25.798646,0 days 00:00:00.147027,30.0,50.0,0.6,0.79,0.8,COMPLETE,,,,,,,
422.0,0.0,2024-04-12 14:55:25.799645,2024-04-12 14:55:25.891621,0 days 00:00:00.091976,20.0,20.0,0.7000000000000001,0.97,0.6,COMPLETE,,,,,,,
423.0,0.0,2024-04-12 14:55:25.892645,2024-04-12 14:55:25.977644,0 days 00:00:00.084999,10.0,30.0,0.30000000000000004,0.37,1.0,COMPLETE,,,,,,,
424.0,0.0,2024-04-12 14:55:25.978644,2024-04-12 14:55:26.107645,0 days 00:00:00.129001,60.0,20.0,0.1,0.55,0.4,COMPLETE,,,,,,,
425.0,0.0,2024-04-12 14:55:26.108645,2024-04-12 14:55:26.265644,0 days 00:00:00.156999,50.0,40.0,0.5,0.05,0.2,COMPLETE,,,,,,,
426.0,0.0,2024-04-12 14:55:26.266647,2024-04-12 14:55:26.396645,0 days 00:00:00.129998,40.0,30.0,1.0,0.41000000000000003,0.9,COMPLETE,,,,,,,
427.0,0.0,2024-04-12 14:55:26.397646,2024-04-12 14:55:26.479644,0 days 00:00:00.081998,20.0,10.0,0.6,0.43,0.30000000000000004,COMPLETE,,,,,,,
428.0,0.0,2024-04-12 14:55:26.480646,2024-04-12 14:55:26.573644,0 days 00:00:00.092998,10.0,30.0,0.4,0.33,0.6,COMPLETE,,,,,,,
429.0,0.0,2024-04-12 14:55:26.574646,2024-04-12 14:55:26.727645,0 days 00:00:00.152999,30.0,60.0,0.7000000000000001,0.63,0.8,COMPLETE,,,,,,,
430.0,0.0,2024-04-12 14:55:26.728620,2024-04-12 14:55:26.849645,0 days 00:00:00.121025,50.0,20.0,0.30000000000000004,0.47000000000000003,0.1,COMPLETE,,,,,,,
431.0,0.0,2024-04-12 14:55:26.850643,2024-04-12 14:55:26.962256,0 days 00:00:00.111613,40.0,20.0,0.2,0.77,0.7000000000000001,COMPLETE,,,,,,,
432.0,0.0,2024-04-12 14:55:26.964019,2024-04-12 14:55:27.051943,0 days 00:00:00.087924,10.0,30.0,0.8,0.7100000000000001,0.30000000000000004,COMPLETE,,,,,,,
433.0,0.0,2024-04-12 14:55:27.052942,2024-04-12 14:55:27.165942,0 days 00:00:00.113000,20.0,40.0,0.4,0.27,0.5,COMPLETE,,,,,,,
434.0,0.0,2024-04-12 14:55:27.167942,2024-04-12 14:55:27.255942,0 days 00:00:00.088000,30.0,10.0,0.5,0.93,0.2,COMPLETE,,,,,,,
435.0,0.0,2024-04-12 14:55:27.256942,2024-04-12 14:55:27.383942,0 days 00:00:00.127000,20.0,60.0,0.6,0.53,0.8,COMPLETE,,,,,,,
436.0,0.0,2024-04-12 14:55:27.385917,2024-04-12 14:55:27.466940,0 days 00:00:00.081023,10.0,20.0,0.7000000000000001,0.81,0.4,COMPLETE,,,,,,,
437.0,0.0,2024-04-12 14:55:27.468942,2024-04-12 14:55:27.632943,0 days 00:00:00.164001,40.0,50.0,0.4,0.15000000000000002,1.0,COMPLETE,,,,,,,
438.0,0.0,2024-04-12 14:55:27.633941,2024-04-12 14:55:27.717917,0 days 00:00:00.083976,10.0,20.0,0.1,0.03,0.30000000000000004,COMPLETE,,,,,,,
439.0,0.0,2024-04-12 14:55:27.718942,2024-04-12 14:55:27.819943,0 days 00:00:00.101001,20.0,30.0,0.6,0.67,0.2,COMPLETE,,,,,,,
440.0,0.0,2024-04-12 14:55:27.820941,2024-04-12 14:55:27.915942,0 days 00:00:00.095001,40.0,10.0,0.30000000000000004,0.63,0.1,COMPLETE,,,,,,,
441.0,0.0,2024-04-12 14:55:27.916941,2024-04-12 14:55:28.043941,0 days 00:00:00.127000,30.0,40.0,0.9,0.23,0.7000000000000001,COMPLETE,,,,,,,
442.0,0.0,2024-04-12 14:55:28.044944,2024-04-12 14:55:28.137940,0 days 00:00:00.092996,20.0,20.0,0.8,0.89,0.2,COMPLETE,,,,,,,
443.0,0.0,2024-04-12 14:55:28.138943,2024-04-12 14:55:28.280941,0 days 00:00:00.141998,50.0,30.0,0.5,0.43,0.9,COMPLETE,,,,,,,
444.0,0.0,2024-04-12 14:55:28.281941,2024-04-12 14:55:28.373915,0 days 00:00:00.091974,10.0,20.0,0.7000000000000001,0.49,0.6,COMPLETE,,,,,,,
445.0,0.0,2024-04-12 14:55:28.374915,2024-04-12 14:55:28.464917,0 days 00:00:00.090002,30.0,10.0,0.6,0.75,0.4,COMPLETE,,,,,,,
446.0,0.0,2024-04-12 14:55:28.466942,2024-04-12 14:55:28.573942,0 days 00:00:00.107000,20.0,40.0,0.4,0.35000000000000003,0.30000000000000004,COMPLETE,,,,,,,
447.0,0.0,2024-04-12 14:55:28.575942,2024-04-12 14:55:28.813942,0 days 00:00:00.238000,60.0,60.0,0.4,0.99,1.0,COMPLETE,,,,,,,
448.0,0.0,2024-04-12 14:55:28.814941,2024-04-12 14:55:28.942942,0 days 00:00:00.128001,40.0,30.0,0.5,0.67,0.8,COMPLETE,,,,,,,
