number,value,datetime_start,datetime_complete,duration,params_Max_iter,params_SearchAgents_no,params_ap,params_e_loss,params_s_force,state,SearchAgents_no,Max_iter,s_force,e_loss,ap,best_value,record_type
302.0,0.0,2024-04-12 12:51:56.526492,2024-04-12 12:51:56.664490,0 days 00:00:00.137998,20.0,70.0,0.28,0.09,0.30000000000000004,COMPLETE,,,,,,,
303.0,0.0,2024-04-12 12:51:56.665492,2024-04-12 12:51:56.800500,0 days 00:00:00.135008,40.0,30.0,0.32,0.23,0.24000000000000002,COMPLETE,,,,,,,
304.0,0.0,2024-04-12 12:51:56.802493,2024-04-12 12:51:56.921491,0 days 00:00:00.118998,50.0,20.0,1.0,0.25,0.76,COMPLETE,,,,,,,
305.0,0.0,2024-04-12 12:51:56.922493,2024-04-12 12:51:57.241518,0 days 00:00:00.319025,90.0,50.0,0.48,0.9500000000000001,0.36,COMPLETE,,,,,,,
306.0,0.0,2024-04-12 12:51:57.242513,2024-04-12 12:51:57.511492,0 days 00:00:00.268979,60.0,60.0,0.14,0.91,0.52,COMPLETE,,,,,,,
307.0,0.0,2024-04-12 12:51:57.512492,2024-04-12 12:51:57.961305,0 days 00:00:00.448813,100.0,70.0,0.98,0.59,0.82,COMPLETE,,,,,,,
308.0,0.0,2024-04-12 12:51:57.963084,2024-04-12 12:51:58.420831,0 days 00:00:00.457747,80.0,90.0,0.24000000000000002,0.49,0.7,COMPLETE,,,,,,,
309.0,0.0,2024-04-12 12:51:58.421831,2024-04-12 12:51:58.505831,0 days 00:00:00.084000,30.0,10.0,0.18,0.75,0.38,COMPLETE,,,,,,,
310.0,0.0,2024-04-12 12:51:58.507808,2024-04-12 12:51:58.680830,0 days 00:00:00.173022,20.0,100.0,0.62,0.63,0.6,COMPLETE,,,,,,,
311.0,0.0,2024-04-12 12:51:58.681832,2024-04-12 12:51:58.895830,0 days 00:00:00.213998,70.0,40.0,0.16,0.87,0.74,COMPLETE,,,,,,,
312.0,0.0,2024-04-12 12:51:58.896807,2024-04-12 12:51:59.113832,0 days 00:00:00.217025,60.0,50.0,0.9,0.01,0.98,COMPLETE,,,,,,,
313.0,0.0,2024-04-12 12:51:59.114804,2024-04-12 12:51:59.212830,0 days 00:00:00.098026,20.0,30.0,0.1,0.19,0.56,COMPLETE,,,,,,,
314.0,0.0,2024-04-12 12:51:59.213807,2024-04-12 12:51:59.502830,0 days 00:00:00.289023,50.0,80.0,0.44000000000000006,0.85,0.66,COMPLETE,,,,,,,
315.0,0.0,2024-04-12 12:51:59.503806,2024-04-12 12:51:59.606832,0 days 00:00:00.103026,10.0,70.0,0.4,0.7100000000000001,0.2,COMPLETE,,,,,,,
316.0,0.0,2024-04-12 12:51:59.608808,2024-04-12 12:51:59.742805,0 days 00:00:00.133997,40.0,30.0,0.82,0.55,0.26,COMPLETE,,,,,,,
317.0,0.0,2024-04-12 12:51:59.743805,2024-04-12 12:51:59.951824,0 days 00:00:00.208019,30.0,90.0,0.66,0.15000000000000002,0.44000000000000006,COMPLETE,,,,,,,
318.0,0.0,2024-04-12 12:51:59.952807,2024-04-12 12:52:00.134049,0 days 00:00:00.181242,100.0,20.0,0.2,0.79,0.42000000000000004,COMPLETE,,,,,,,
319.0,0.0,2024-04-12 12:52:00.136022,2024-04-12 12:52:00.342020,0 days 00:00:00.205998,40.0,60.0,0.7,0.97,0.88,COMPLETE,,,,,,,
320.0,0.0,2024-04-12 12:52:00.343047,2024-04-12 12:52:00.672020,0 days 00:00:00.328973,70.0,70.0,0.88,0.31,0.72,COMPLETE,,,,,,,
321.0,0.0,2024-04-12 12:52:00.673020,2024-04-12 12:52:00.961043,0 days 00:00:00.288023,90.0,40.0,0.52,0.6900000000000001,1.0,COMPLETE,,,,,,,
322.0,0.0,2024-04-12 12:52:00.962047,2024-04-12 12:52:01.083048,0 days 00:00:00.121001,10.0,100.0,0.42000000000000004,0.81,0.32,COMPLETE,,,,,,,
323.0,0.0,2024-04-12 12:52:01.084022,2024-04-12 12:52:01.237043,0 days 00:00:00.153021,20.0,80.0,0.84,0.21000000000000002,0.84,COMPLETE,,,,,,,
324.0,0.0,2024-04-12 12:52:01.238046,2024-04-12 12:52:01.324044,0 days 00:00:00.085998,30.0,10.0,0.22,0.27,0.8,COMPLETE,,,,,,,
325.0,0.0,2024-04-12 12:52:01.325021,2024-04-12 12:52:01.597023,0 days 00:00:00.272002,60.0,60.0,0.6,0.39,0.1,COMPLETE,,,,,,,
326.0,0.0,2024-04-12 12:52:01.598021,2024-04-12 12:52:01.883049,0 days 00:00:00.285028,40.0,100.0,0.8,0.47000000000000003,0.78,COMPLETE,,,,,,,
327.0,0.0,2024-04-12 12:52:01.884078,2024-04-12 12:52:02.034046,0 days 00:00:00.149968,50.0,30.0,0.94,0.89,0.14,COMPLETE,,,,,,,
328.0,0.0,2024-04-12 12:52:02.035047,2024-04-12 12:52:02.155231,0 days 00:00:00.120184,20.0,50.0,0.5,0.61,0.62,COMPLETE,,,,,,,
329.0,0.0,2024-04-12 12:52:02.156330,2024-04-12 12:52:02.720063,0 days 00:00:00.563733,100.0,90.0,0.76,0.5700000000000001,0.92,COMPLETE,,,,,,,
330.0,0.0,2024-04-12 12:52:02.721063,2024-04-12 12:52:03.079063,0 days 00:00:00.358000,80.0,70.0,0.64,0.11,0.18,COMPLETE,,,,,,,
331.0,0.0,2024-04-12 12:52:03.080062,2024-04-12 12:52:03.257091,0 days 00:00:00.177029,70.0,30.0,0.44000000000000006,0.43,0.6799999999999999,COMPLETE,,,,,,,
332.0,0.0,2024-04-12 12:52:03.259062,2024-04-12 12:52:03.369090,0 days 00:00:00.110028,20.0,40.0,0.12000000000000001,0.8300000000000001,0.22,COMPLETE,,,,,,,
333.0,0.0,2024-04-12 12:52:03.370063,2024-04-12 12:52:03.838063,0 days 00:00:00.468000,90.0,80.0,0.54,0.99,0.48,COMPLETE,,,,,,,
334.0,0.0,2024-04-12 12:52:03.839061,2024-04-12 12:52:03.937089,0 days 00:00:00.098028,10.0,60.0,0.48,0.23,0.42000000000000004,COMPLETE,,,,,,,
335.0,0.0,2024-04-12 12:52:03.938062,2024-04-12 12:52:04.154063,0 days 00:00:00.216001,30.0,90.0,0.28,0.91,0.54,COMPLETE,,,,,,,
336.0,0.0,2024-04-12 12:52:04.155063,2024-04-12 12:52:04.245062,0 days 00:00:00.089999,40.0,10.0,0.16,0.77,0.28,COMPLETE,,,,,,,
337.0,0.0,2024-04-12 12:52:04.247063,2024-04-12 12:52:04.875422,0 days 00:00:00.628359,100.0,100.0,0.58,0.8300000000000001,0.36,COMPLETE,,,,,,,
338.0,0.0,2024-04-12 12:52:04.876424,2024-04-12 12:52:05.069428,0 days 00:00:00.193004,50.0,50.0,0.32,0.06999999999999999,0.16,COMPLETE,,,,,,,
339.0,0.0,2024-04-12 12:52:05.070402,2024-04-12 12:52:05.203400,0 days 00:00:00.132998,60.0,20.0,0.62,0.33,0.98,COMPLETE,,,,,,,
340.0,0.0,2024-04-12 12:52:05.205405,2024-04-12 12:52:05.619428,0 days 00:00:00.414023,80.0,80.0,0.1,0.75,0.74,COMPLETE,,,,,,,
341.0,0.0,2024-04-12 12:52:05.620403,2024-04-12 12:52:05.752425,0 days 00:00:00.132022,40.0,30.0,0.66,0.87,0.58,COMPLETE,,,,,,,
342.0,0.0,2024-04-12 12:52:05.754402,2024-04-12 12:52:05.901401,0 days 00:00:00.146999,20.0,70.0,0.6799999999999999,0.93,0.2,COMPLETE,,,,,,,
343.0,0.0,2024-04-12 12:52:05.902403,2024-04-12 12:52:06.134434,0 days 00:00:00.232031,30.0,100.0,0.45999999999999996,0.25,0.4,COMPLETE,,,,,,,
344.0,0.0,2024-04-12 12:52:06.135424,2024-04-12 12:52:06.310427,0 days 00:00:00.175003,100.0,20.0,0.72,0.65,0.45999999999999996,COMPLETE,,,,,,,
345.0,0.0,2024-04-12 12:52:06.311404,2024-04-12 12:52:06.482606,0 days 00:00:00.171202,20.0,90.0,0.33999999999999997,0.37,0.12000000000000001,COMPLETE,,,,,,,
346.0,0.0,2024-04-12 12:52:06.483586,2024-04-12 12:52:06.740751,0 days 00:00:00.257165,50.0,60.0,0.96,0.9500000000000001,0.24000000000000002,COMPLETE,,,,,,,
347.0,0.0,2024-04-12 12:52:06.741752,2024-04-12 12:52:06.838775,0 days 00:00:00.097023,10.0,50.0,0.76,0.05,0.64,COMPLETE,,,,,,,
348.0,0.0,2024-04-12 12:52:06.840752,2024-04-12 12:52:06.931751,0 days 00:00:00.090999,40.0,10.0,0.56,0.53,0.82,COMPLETE,,,,,,,
349.0,0.0,2024-04-12 12:52:06.932751,2024-04-12 12:52:07.143772,0 days 00:00:00.211021,90.0,30.0,0.7,0.29000000000000004,0.96,COMPLETE,,,,,,,
350.0,0.0,2024-04-12 12:52:07.144751,2024-04-12 12:52:07.451750,0 days 00:00:00.306999,60.0,70.0,0.24000000000000002,0.85,1.0,COMPLETE,,,,,,,
351.0,0.0,2024-04-12 12:52:07.452750,2024-04-12 12:52:07.679749,0 days 00:00:00.226999,30.0,100.0,0.38,0.19,0.86,COMPLETE,,,,,,,
352.0,0.0,2024-04-12 12:52:07.681750,2024-04-12 12:52:07.977750,0 days 00:00:00.296000,100.0,40.0,0.18,0.73,0.52,COMPLETE,,,,,,,
353.0,0.0,2024-04-12 12:52:07.978751,2024-04-12 12:52:08.327750,0 days 00:00:00.348999,70.0,70.0,0.74,0.45,0.38,COMPLETE,,,,,,,
354.0,0.0,2024-04-12 12:52:08.328751,2024-04-12 12:52:08.803783,0 days 00:00:00.475032,80.0,90.0,0.52,0.97,0.26,COMPLETE,,,,,,,
355.0,0.0,2024-04-12 12:52:08.805762,2024-04-12 12:52:08.939758,0 days 00:00:00.133996,40.0,30.0,1.0,0.89,0.30000000000000004,COMPLETE,,,,,,,
356.0,0.0,2024-04-12 12:52:08.940760,2024-04-12 12:52:09.076758,0 days 00:00:00.135998,20.0,60.0,0.86,0.39,0.76,COMPLETE,,,,,,,
357.0,0.0,2024-04-12 12:52:09.077761,2024-04-12 12:52:09.202781,0 days 00:00:00.125020,50.0,20.0,0.5,0.93,0.44000000000000006,COMPLETE,,,,,,,
358.0,0.0,2024-04-12 12:52:09.204760,2024-04-12 12:52:09.400783,0 days 00:00:00.196023,30.0,80.0,0.92,0.17,0.1,COMPLETE,,,,,,,
359.0,0.0,2024-04-12 12:52:09.401761,2024-04-12 12:52:09.497757,0 days 00:00:00.095996,10.0,50.0,0.14,0.67,0.7,COMPLETE,,,,,,,
360.0,0.0,2024-04-12 12:52:09.498758,2024-04-12 12:52:10.123781,0 days 00:00:00.625023,100.0,100.0,0.98,0.79,0.72,COMPLETE,,,,,,,
361.0,0.0,2024-04-12 12:52:10.125760,2024-04-12 12:52:10.345757,0 days 00:00:00.219997,40.0,70.0,0.64,0.21000000000000002,0.9,COMPLETE,,,,,,,
362.0,0.0,2024-04-12 12:52:10.346759,2024-04-12 12:52:10.459759,0 days 00:00:00.113000,20.0,40.0,0.82,0.03,0.32,COMPLETE,,,,,,,
363.0,0.0,2024-04-12 12:52:10.460758,2024-04-12 12:52:10.564780,0 days 00:00:00.104022,60.0,10.0,0.84,0.35000000000000003,0.5,COMPLETE,,,,,,,
364.0,0.0,2024-04-12 12:52:10.565782,2024-04-12 12:52:10.684712,0 days 00:00:00.118930,30.0,30.0,0.26,0.73,0.4,COMPLETE,,,,,,,
365.0,0.0,2024-04-12 12:52:10.685779,2024-04-12 12:52:11.212333,0 days 00:00:00.526554,90.0,90.0,0.45999999999999996,0.99,0.66,COMPLETE,,,,,,,
366.0,0.0,2024-04-12 12:52:11.213366,2024-04-12 12:52:11.409716,0 days 00:00:00.196350,40.0,60.0,0.12000000000000001,0.23,0.14,COMPLETE,,,,,,,
367.0,0.0,2024-04-12 12:52:11.411693,2024-04-12 12:52:11.788533,0 days 00:00:00.376840,80.0,70.0,0.42000000000000004,0.13,0.22,COMPLETE,,,,,,,
368.0,0.0,2024-04-12 12:52:11.789534,2024-04-12 12:52:12.173538,0 days 00:00:00.384004,70.0,80.0,0.36,0.81,0.94,COMPLETE,,,,,,,
369.0,0.0,2024-04-12 12:52:12.175515,2024-04-12 12:52:12.299512,0 days 00:00:00.123997,10.0,100.0,0.2,0.55,0.2,COMPLETE,,,,,,,
370.0,0.0,2024-04-12 12:52:12.300511,2024-04-12 12:52:12.461513,0 days 00:00:00.161002,50.0,30.0,0.8,0.41000000000000003,0.98,COMPLETE,,,,,,,
371.0,0.0,2024-04-12 12:52:12.462513,2024-04-12 12:52:12.610537,0 days 00:00:00.148024,20.0,70.0,0.6,0.91,0.18,COMPLETE,,,,,,,
372.0,0.0,2024-04-12 12:52:12.611511,2024-04-12 12:52:12.953910,0 days 00:00:00.342399,100.0,50.0,0.48,0.27,0.78,COMPLETE,,,,,,,
373.0,0.0,2024-04-12 12:52:12.954894,2024-04-12 12:52:13.161875,0 days 00:00:00.206981,30.0,90.0,0.6799999999999999,0.01,0.86,COMPLETE,,,,,,,
374.0,0.0,2024-04-12 12:52:13.162878,2024-04-12 12:52:13.317895,0 days 00:00:00.155017,40.0,40.0,0.30000000000000004,0.59,0.56,COMPLETE,,,,,,,
375.0,0.0,2024-04-12 12:52:13.319873,2024-04-12 12:52:13.658872,0 days 00:00:00.338999,60.0,80.0,0.1,0.6900000000000001,0.96,COMPLETE,,,,,,,
376.0,0.0,2024-04-12 12:52:13.659876,2024-04-12 12:52:13.761897,0 days 00:00:00.102021,50.0,10.0,0.4,0.9500000000000001,0.33999999999999997,COMPLETE,,,,,,,
377.0,0.0,2024-04-12 12:52:13.762874,2024-04-12 12:52:13.842893,0 days 00:00:00.080019,10.0,20.0,0.78,0.51,0.54,COMPLETE,,,,,,,
378.0,0.0,2024-04-12 12:52:13.844874,2024-04-12 12:52:14.246872,0 days 00:00:00.401998,70.0,90.0,0.44000000000000006,0.09,0.24000000000000002,COMPLETE,,,,,,,
379.0,0.0,2024-04-12 12:52:14.247899,2024-04-12 12:52:14.475894,0 days 00:00:00.227995,30.0,100.0,0.14,0.15000000000000002,0.12000000000000001,COMPLETE,,,,,,,
380.0,0.0,2024-04-12 12:52:14.476899,2024-04-12 12:52:14.883949,0 days 00:00:00.407050,100.0,60.0,0.66,0.31,0.45999999999999996,COMPLETE,,,,,,,
381.0,0.0,2024-04-12 12:52:14.884871,2024-04-12 12:52:15.012348,0 days 00:00:00.127477,20.0,50.0,0.22,0.63,0.6799999999999999,COMPLETE,,,,,,,
382.0,0.0,2024-04-12 12:52:15.013326,2024-04-12 12:52:15.438889,0 days 00:00:00.425563,90.0,70.0,0.88,0.87,0.42000000000000004,COMPLETE,,,,,,,
383.0,0.0,2024-04-12 12:52:15.440868,2024-04-12 12:52:15.606898,0 days 00:00:00.166030,60.0,30.0,0.54,0.25,0.8,COMPLETE,,,,,,,
384.0,0.0,2024-04-12 12:52:15.607866,2024-04-12 12:52:15.766894,0 days 00:00:00.159028,40.0,40.0,0.62,0.77,0.6,COMPLETE,,,,,,,
385.0,0.0,2024-04-12 12:52:15.768870,2024-04-12 12:52:16.281868,0 days 00:00:00.512998,80.0,100.0,0.32,0.5700000000000001,0.64,COMPLETE,,,,,,,
386.0,0.0,2024-04-12 12:52:16.282870,2024-04-12 12:52:16.392890,0 days 00:00:00.110020,10.0,70.0,0.56,0.65,0.16,COMPLETE,,,,,,,
387.0,0.0,2024-04-12 12:52:16.393868,2024-04-12 12:52:16.486892,0 days 00:00:00.093024,20.0,20.0,0.48,0.8300000000000001,1.0,COMPLETE,,,,,,,
388.0,0.0,2024-04-12 12:52:16.488867,2024-04-12 12:52:16.626890,0 days 00:00:00.138023,40.0,30.0,0.5,0.85,0.48,COMPLETE,,,,,,,
389.0,0.0,2024-04-12 12:52:16.627866,2024-04-12 12:52:16.797869,0 days 00:00:00.170003,30.0,60.0,0.33999999999999997,0.45,0.28,COMPLETE,,,,,,,
390.0,0.0,2024-04-12 12:52:16.799869,2024-04-12 12:52:17.372891,0 days 00:00:00.573022,100.0,90.0,0.72,0.97,0.82,COMPLETE,,,,,,,
391.0,0.0,2024-04-12 12:52:17.374868,2024-04-12 12:52:17.581863,0 days 00:00:00.206995,50.0,50.0,0.6799999999999999,0.7100000000000001,1.0,COMPLETE,,,,,,,
392.0,0.0,2024-04-12 12:52:17.583866,2024-04-12 12:52:17.738865,0 days 00:00:00.154999,20.0,80.0,1.0,0.9500000000000001,0.88,COMPLETE,,,,,,,
393.0,0.0,2024-04-12 12:52:17.739864,2024-04-12 12:52:17.938890,0 days 00:00:00.199026,70.0,30.0,0.86,0.89,0.36,COMPLETE,,,,,,,
394.0,0.0,2024-04-12 12:52:17.939865,2024-04-12 12:52:18.045865,0 days 00:00:00.106000,50.0,10.0,0.9,0.79,0.72,COMPLETE,,,,,,,
395.0,0.0,2024-04-12 12:52:18.046865,2024-04-12 12:52:18.452867,0 days 00:00:00.406002,60.0,100.0,0.74,0.99,0.18,COMPLETE,,,,,,,
396.0,0.0,2024-04-12 12:52:18.453866,2024-04-12 12:52:18.590866,0 days 00:00:00.137000,20.0,60.0,0.64,0.61,0.4,COMPLETE,,,,,,,
397.0,0.0,2024-04-12 12:52:18.591866,2024-04-12 12:52:18.783887,0 days 00:00:00.192021,30.0,70.0,0.94,0.91,0.38,COMPLETE,,,,,,,
398.0,0.0,2024-04-12 12:52:18.784865,2024-04-12 12:52:19.034888,0 days 00:00:00.250023,40.0,80.0,0.24000000000000002,0.27,0.30000000000000004,COMPLETE,,,,,,,
399.0,0.0,2024-04-12 12:52:19.035891,2024-04-12 12:52:19.325884,0 days 00:00:00.289993,100.0,40.0,0.28,0.33,0.58,COMPLETE,,,,,,,
400.0,0.0,2024-04-12 12:52:19.326884,2024-04-12 12:52:19.412909,0 days 00:00:00.086025,10.0,20.0,0.98,0.23,0.44000000000000006,COMPLETE,,,,,,,
401.0,0.0,2024-04-12 12:52:19.414888,2024-04-12 12:52:19.929910,0 days 00:00:00.515022,90.0,90.0,0.18,0.49,0.84,COMPLETE,,,,,,,
402.0,0.0,2024-04-12 12:52:19.930887,2024-04-12 12:52:20.131907,0 days 00:00:00.201020,80.0,30.0,0.45999999999999996,0.53,0.14,COMPLETE,,,,,,,
403.0,0.0,2024-04-12 12:52:20.133884,2024-04-12 12:52:20.389910,0 days 00:00:00.256026,70.0,50.0,0.12000000000000001,0.37,0.32,COMPLETE,,,,,,,
404.0,0.0,2024-04-12 12:52:20.391884,2024-04-12 12:52:20.620909,0 days 00:00:00.229025,30.0,100.0,0.4,0.05,0.48,COMPLETE,,,,,,,
405.0,0.0,2024-04-12 12:52:20.622885,2024-04-12 12:52:20.749910,0 days 00:00:00.127025,90.0,10.0,0.16,0.8300000000000001,0.62,COMPLETE,,,,,,,
406.0,0.0,2024-04-12 12:52:20.750883,2024-04-12 12:52:20.991885,0 days 00:00:00.241002,40.0,70.0,0.52,0.93,0.76,COMPLETE,,,,,,,
407.0,0.0,2024-04-12 12:52:20.992884,2024-04-12 12:52:21.174908,0 days 00:00:00.182024,20.0,100.0,0.7,0.87,0.26,COMPLETE,,,,,,,
408.0,0.0,2024-04-12 12:52:21.176886,2024-04-12 12:52:21.641178,0 days 00:00:00.464292,100.0,70.0,0.36,0.75,0.2,COMPLETE,,,,,,,
409.0,0.0,2024-04-12 12:52:21.643151,2024-04-12 12:52:22.007153,0 days 00:00:00.364002,60.0,90.0,0.2,0.21000000000000002,0.7,COMPLETE,,,,,,,
410.0,0.0,2024-04-12 12:52:22.008151,2024-04-12 12:52:22.103176,0 days 00:00:00.095025,10.0,40.0,0.42000000000000004,0.43,0.74,COMPLETE,,,,,,,
411.0,0.0,2024-04-12 12:52:22.104166,2024-04-12 12:52:22.245150,0 days 00:00:00.140984,40.0,30.0,0.82,0.25,0.1,COMPLETE,,,,,,,
412.0,0.0,2024-04-12 12:52:22.246150,2024-04-12 12:52:22.355178,0 days 00:00:00.109028,20.0,30.0,0.96,0.7100000000000001,0.92,COMPLETE,,,,,,,
413.0,0.0,2024-04-12 12:52:22.357151,2024-04-12 12:52:22.658150,0 days 00:00:00.300999,70.0,60.0,0.6,0.17,0.52,COMPLETE,,,,,,,
414.0,0.0,2024-04-12 12:52:22.659177,2024-04-12 12:52:22.864149,0 days 00:00:00.204972,30.0,80.0,0.66,0.5700000000000001,0.94,COMPLETE,,,,,,,
415.0,0.0,2024-04-12 12:52:22.865150,2024-04-12 12:52:23.208150,0 days 00:00:00.343000,50.0,100.0,0.30000000000000004,0.19,0.22,COMPLETE,,,,,,,
416.0,0.0,2024-04-12 12:52:23.209151,2024-04-12 12:52:23.332174,0 days 00:00:00.123023,80.0,10.0,0.86,0.61,0.66,COMPLETE,,,,,,,
417.0,0.0,2024-04-12 12:52:23.333184,2024-04-12 12:52:23.574642,0 days 00:00:00.241458,60.0,50.0,0.26,0.06999999999999999,0.42000000000000004,COMPLETE,,,,,,,
418.0,0.0,2024-04-12 12:52:23.576622,2024-04-12 12:52:24.022620,0 days 00:00:00.445998,100.0,70.0,0.76,0.29000000000000004,0.16,COMPLETE,,,,,,,
419.0,0.0,2024-04-12 12:52:24.023622,2024-04-12 12:52:24.295646,0 days 00:00:00.272024,40.0,90.0,0.44000000000000006,0.39,0.98,COMPLETE,,,,,,,
420.0,0.0,2024-04-12 12:52:24.297623,2024-04-12 12:52:24.431621,0 days 00:00:00.133998,50.0,20.0,0.58,0.97,0.9,COMPLETE,,,,,,,
421.0,0.0,2024-04-12 12:52:24.432649,2024-04-12 12:52:24.549645,0 days 00:00:00.116996,20.0,40.0,0.1,0.81,0.33999999999999997,COMPLETE,,,,,,,
422.0,0.0,2024-04-12 12:52:24.550622,2024-04-12 12:52:24.761621,0 days 00:00:00.210999,30.0,80.0,0.8,0.35000000000000003,0.24000000000000002,COMPLETE,,,,,,,
423.0,0.0,2024-04-12 12:52:24.762645,2024-04-12 12:52:24.867642,0 days 00:00:00.104997,10.0,60.0,0.84,0.01,0.78,COMPLETE,,,,,,,
424.0,0.0,2024-04-12 12:52:24.868621,2024-04-12 12:52:25.109620,0 days 00:00:00.240999,100.0,30.0,0.6799999999999999,0.59,0.5,COMPLETE,,,,,,,
425.0,0.0,2024-04-12 12:52:25.110622,2024-04-12 12:52:25.258621,0 days 00:00:00.147999,20.0,70.0,0.92,0.67,0.44000000000000006,COMPLETE,,,,,,,
426.0,0.0,2024-04-12 12:52:25.260645,2024-04-12 12:52:25.841541,0 days 00:00:00.580896,90.0,100.0,0.64,0.77,0.38,COMPLETE,,,,,,,
427.0,0.0,2024-04-12 12:52:25.842537,2024-04-12 12:52:26.114537,0 days 00:00:00.272000,40.0,90.0,0.52,0.85,0.6799999999999999,COMPLETE,,,,,,,
428.0,0.0,2024-04-12 12:52:26.115534,2024-04-12 12:52:26.239535,0 days 00:00:00.124001,80.0,10.0,0.32,0.89,0.12000000000000001,COMPLETE,,,,,,,
429.0,0.0,2024-04-12 12:52:26.241512,2024-04-12 12:52:26.418511,0 days 00:00:00.176999,30.0,60.0,0.48,0.99,0.4,COMPLETE,,,,,,,
430.0,0.0,2024-04-12 12:52:26.419527,2024-04-12 12:52:26.622508,0 days 00:00:00.202981,50.0,50.0,0.12000000000000001,0.11,0.98,COMPLETE,,,,,,,
431.0,0.0,2024-04-12 12:52:26.624509,2024-04-12 12:52:26.719535,0 days 00:00:00.095026,20.0,20.0,0.38,0.03,0.56,COMPLETE,,,,,,,
432.0,0.0,2024-04-12 12:52:26.720508,2024-04-12 12:52:26.893535,0 days 00:00:00.173027,60.0,30.0,0.78,0.93,0.6,COMPLETE,,,,,,,
433.0,0.0,2024-04-12 12:52:26.894538,2024-04-12 12:52:27.123536,0 days 00:00:00.228998,40.0,70.0,0.54,0.81,0.18,COMPLETE,,,,,,,
434.0,0.0,2024-04-12 12:52:27.125509,2024-04-12 12:52:27.246532,0 days 00:00:00.121023,10.0,80.0,0.58,0.47000000000000003,0.28,COMPLETE,,,,,,,
435.0,0.0,2024-04-12 12:52:27.247510,2024-04-12 12:52:27.729606,0 days 00:00:00.482096,70.0,100.0,0.2,0.97,0.86,COMPLETE,,,,,,,
436.0,0.0,2024-04-12 12:52:27.730665,2024-04-12 12:52:28.298811,0 days 00:00:00.568146,100.0,90.0,0.24000000000000002,0.6900000000000001,0.8,COMPLETE,,,,,,,
437.0,0.0,2024-04-12 12:52:28.300787,2024-04-12 12:52:28.533785,0 days 00:00:00.232998,70.0,40.0,0.5,0.91,0.30000000000000004,COMPLETE,,,,,,,
438.0,0.0,2024-04-12 12:52:28.534786,2024-04-12 12:52:28.733807,0 days 00:00:00.199021,40.0,60.0,0.7,0.25,0.14,COMPLETE,,,,,,,
439.0,0.0,2024-04-12 12:52:28.734784,2024-04-12 12:52:28.944811,0 days 00:00:00.210027,80.0,30.0,0.62,0.55,0.72,COMPLETE,,,,,,,
440.0,0.0,2024-04-12 12:52:28.945786,2024-04-12 12:52:29.048783,0 days 00:00:00.102997,10.0,50.0,1.0,0.21000000000000002,0.84,COMPLETE,,,,,,,
441.0,0.0,2024-04-12 12:52:29.049783,2024-04-12 12:52:29.202810,0 days 00:00:00.153027,20.0,70.0,0.33999999999999997,0.9500000000000001,0.22,COMPLETE,,,,,,,
442.0,0.0,2024-04-12 12:52:29.204785,2024-04-12 12:52:29.445784,0 days 00:00:00.240999,30.0,100.0,0.38,0.41000000000000003,0.45999999999999996,COMPLETE,,,,,,,
443.0,0.0,2024-04-12 12:52:29.446812,2024-04-12 12:52:29.559807,0 days 00:00:00.112995,60.0,10.0,0.14,0.63,0.54,COMPLETE,,,,,,,
444.0,0.0,2024-04-12 12:52:29.560785,2024-04-12 12:52:29.731808,0 days 00:00:00.171023,90.0,20.0,0.74,0.23,1.0,COMPLETE,,,,,,,
445.0,0.0,2024-04-12 12:52:29.732785,2024-04-12 12:52:30.184576,0 days 00:00:00.451791,100.0,70.0,0.44000000000000006,0.06999999999999999,0.26,COMPLETE,,,,,,,
446.0,0.0,2024-04-12 12:52:30.185576,2024-04-12 12:52:30.487684,0 days 00:00:00.302108,50.0,80.0,0.16,0.87,0.36,COMPLETE,,,,,,,
447.0,0.0,2024-04-12 12:52:30.488685,2024-04-12 12:52:30.762704,0 days 00:00:00.274019,40.0,90.0,0.45999999999999996,0.51,0.42000000000000004,COMPLETE,,,,,,,
448.0,0.0,2024-04-12 12:52:30.763708,2024-04-12 12:52:30.890710,0 days 00:00:00.127002,30.0,30.0,0.66,0.73,0.32,COMPLETE,,,,,,,
449.0,0.0,2024-04-12 12:52:30.891684,2024-04-12 12:52:31.095684,0 days 00:00:00.204000,60.0,40.0,0.1,0.19,0.76,COMPLETE,,,,,,,
450.0,0.0,2024-04-12 12:52:31.096684,2024-04-12 12:52:31.296708,0 days 00:00:00.200024,40.0,60.0,0.96,0.15000000000000002,0.2,COMPLETE,,,,,,,
451.0,0.0,2024-04-12 12:52:31.297685,2024-04-12 12:52:31.480709,0 days 00:00:00.183024,20.0,100.0,0.30000000000000004,0.27,0.52,COMPLETE,,,,,,,
452.0,0.0,2024-04-12 12:52:31.482684,2024-04-12 12:52:31.695685,0 days 00:00:00.213001,50.0,50.0,0.22,0.75,0.98,COMPLETE,,,,,,,
453.0,0.0,2024-04-12 12:52:31.696685,2024-04-12 12:52:31.827684,0 days 00:00:00.130999,10.0,90.0,0.98,0.33,0.64,COMPLETE,,,,,,,
454.0,0.0,2024-04-12 12:52:31.828685,2024-04-12 12:52:31.953710,0 days 00:00:00.125025,30.0,30.0,0.18,0.29000000000000004,0.1,COMPLETE,,,,,,,
455.0,0.0,2024-04-12 12:52:31.954683,2024-04-12 12:52:32.390023,0 days 00:00:00.435340,80.0,80.0,0.84,0.55,0.96,COMPLETE,,,,,,,
