number,value,datetime_start,datetime_complete,duration,params_Max_iter,params_SearchAgents_no,params_ap,params_e_loss,params_lb,params_s_force,params_ub,state,SearchAgents_no,Max_iter,s_force,e_loss,ap,lb,ub,best_value,record_type
685.0,0.0,2024-04-12 13:00:19.463003,2024-04-12 13:00:19.648003,0 days 00:00:00.185000,30.0,30.0,0.84,0.93,-40.0,0.24000000000000002,70.0,COMPLETE,,,,,,,,,
686.0,0.0,2024-04-12 13:00:19.649005,2024-04-12 13:00:19.814030,0 days 00:00:00.165025,50.0,10.0,0.45999999999999996,0.79,-100.0,0.92,50.0,COMPLETE,,,,,,,,,
687.0,0.0,2024-04-12 13:00:19.816005,2024-04-12 13:00:19.994003,0 days 00:00:00.177998,20.0,40.0,0.22,0.5700000000000001,-30.0,0.36,100.0,COMPLETE,,,,,,,,,
688.0,0.0,2024-04-12 13:00:19.995003,2024-04-12 13:00:20.247007,0 days 00:00:00.252004,40.0,60.0,0.92,0.15000000000000002,-80.0,0.8,60.0,COMPLETE,,,,,,,,,
689.0,0.0,2024-04-12 13:00:20.249003,2024-04-12 13:00:20.699028,0 days 00:00:00.450025,60.0,100.0,0.66,0.97,-20.0,0.58,70.0,COMPLETE,,,,,,,,,
690.0,0.0,2024-04-12 13:00:20.700026,2024-04-12 13:00:20.878024,0 days 00:00:00.177998,30.0,30.0,0.74,0.47000000000000003,-10.0,0.74,10.0,COMPLETE,,,,,,,,,
691.0,0.0,2024-04-12 13:00:20.879003,2024-04-12 13:00:21.089029,0 days 00:00:00.210026,80.0,20.0,1.0,0.01,-40.0,0.4,40.0,COMPLETE,,,,,,,,,
692.0,0.0,2024-04-12 13:00:21.091006,2024-04-12 13:00:21.294901,0 days 00:00:00.203895,20.0,70.0,0.78,0.35000000000000003,-90.0,0.16,60.0,COMPLETE,,,,,,,,,
693.0,0.0,2024-04-12 13:00:21.296042,2024-04-12 13:00:21.623428,0 days 00:00:00.327386,70.0,50.0,0.64,0.43,0.0,0.2,90.0,COMPLETE,,,,,,,,,
694.0,0.0,2024-04-12 13:00:21.624404,2024-04-12 13:00:22.181404,0 days 00:00:00.557000,100.0,80.0,0.84,0.63,-30.0,0.56,80.0,COMPLETE,,,,,,,,,
695.0,0.0,2024-04-12 13:00:22.182403,2024-04-12 13:00:22.331427,0 days 00:00:00.149024,30.0,10.0,0.18,0.33,-20.0,0.7,30.0,COMPLETE,,,,,,,,,
696.0,0.0,2024-04-12 13:00:22.332402,2024-04-12 13:00:22.513429,0 days 00:00:00.181027,10.0,90.0,0.82,0.75,-50.0,0.62,50.0,COMPLETE,,,,,,,,,
697.0,0.0,2024-04-12 13:00:22.514402,2024-04-12 13:00:22.710401,0 days 00:00:00.195999,40.0,30.0,0.26,0.49,-10.0,0.96,0.0,COMPLETE,,,,,,,,,
698.0,0.0,2024-04-12 13:00:22.711402,2024-04-12 13:00:22.874461,0 days 00:00:00.163059,30.0,20.0,0.42000000000000004,0.59,-30.0,0.84,80.0,COMPLETE,,,,,,,,,
699.0,0.0,2024-04-12 13:00:22.875403,2024-04-12 13:00:23.021401,0 days 00:00:00.145998,20.0,10.0,0.54,0.06999999999999999,-20.0,0.42000000000000004,60.0,COMPLETE,,,,,,,,,
700.0,0.0,2024-04-12 13:00:23.022419,2024-04-12 13:00:23.367404,0 days 00:00:00.344985,50.0,80.0,0.6799999999999999,0.67,-40.0,0.5,70.0,COMPLETE,,,,,,,,,
701.0,0.0,2024-04-12 13:00:23.369402,2024-04-12 13:00:23.975412,0 days 00:00:00.606010,90.0,100.0,0.8,0.53,-30.0,0.14,100.0,COMPLETE,,,,,,,,,
702.0,0.0,2024-04-12 13:00:23.977389,2024-04-12 13:00:24.173413,0 days 00:00:00.196024,30.0,40.0,0.62,0.45,0.0,0.82,90.0,COMPLETE,,,,,,,,,
703.0,0.0,2024-04-12 13:00:24.174414,2024-04-12 13:00:24.434389,0 days 00:00:00.259975,40.0,60.0,0.72,0.87,-20.0,0.92,50.0,COMPLETE,,,,,,,,,
704.0,0.0,2024-04-12 13:00:24.435388,2024-04-12 13:00:24.594387,0 days 00:00:00.158999,10.0,50.0,0.88,0.05,-60.0,0.33999999999999997,60.0,COMPLETE,,,,,,,,,
705.0,0.0,2024-04-12 13:00:24.596388,2024-04-12 13:00:24.788386,0 days 00:00:00.191998,60.0,20.0,0.14,0.39,-50.0,0.66,70.0,COMPLETE,,,,,,,,,
706.0,0.0,2024-04-12 13:00:24.790388,2024-04-12 13:00:24.966413,0 days 00:00:00.176025,30.0,30.0,0.32,0.23,-10.0,0.45999999999999996,80.0,COMPLETE,,,,,,,,,
707.0,0.0,2024-04-12 13:00:24.967387,2024-04-12 13:00:25.137386,0 days 00:00:00.169999,10.0,70.0,0.4,0.8300000000000001,-70.0,0.98,40.0,COMPLETE,,,,,,,,,
708.0,0.0,2024-04-12 13:00:25.138386,2024-04-12 13:00:25.463411,0 days 00:00:00.325025,40.0,90.0,0.1,0.19,-20.0,0.52,90.0,COMPLETE,,,,,,,,,
709.0,0.0,2024-04-12 13:00:25.465387,2024-04-12 13:00:25.649193,0 days 00:00:00.183806,80.0,10.0,0.7,0.75,-20.0,1.0,20.0,COMPLETE,,,,,,,,,
710.0,0.0,2024-04-12 13:00:25.651170,2024-04-12 13:00:25.929257,0 days 00:00:00.278087,70.0,40.0,0.74,0.7100000000000001,-40.0,0.1,100.0,COMPLETE,,,,,,,,,
711.0,0.0,2024-04-12 13:00:25.930168,2024-04-12 13:00:26.126193,0 days 00:00:00.196025,20.0,60.0,0.78,0.41000000000000003,-30.0,0.76,60.0,COMPLETE,,,,,,,,,
712.0,0.0,2024-04-12 13:00:26.127167,2024-04-12 13:00:26.519192,0 days 00:00:00.392025,50.0,100.0,0.96,0.09,0.0,0.88,70.0,COMPLETE,,,,,,,,,
713.0,0.0,2024-04-12 13:00:26.521167,2024-04-12 13:00:26.916167,0 days 00:00:00.395000,100.0,50.0,0.48,0.53,-100.0,0.6799999999999999,50.0,COMPLETE,,,,,,,,,
714.0,0.0,2024-04-12 13:00:26.917169,2024-04-12 13:00:27.079193,0 days 00:00:00.162024,30.0,10.0,0.86,0.49,-10.0,0.22,80.0,COMPLETE,,,,,,,,,
715.0,0.0,2024-04-12 13:00:27.080193,2024-04-12 13:00:27.252191,0 days 00:00:00.171998,40.0,20.0,0.33999999999999997,0.01,-90.0,0.54,60.0,COMPLETE,,,,,,,,,
716.0,0.0,2024-04-12 13:00:27.254170,2024-04-12 13:00:27.437167,0 days 00:00:00.182997,30.0,30.0,0.12000000000000001,0.85,-40.0,0.32,30.0,COMPLETE,,,,,,,,,
717.0,0.0,2024-04-12 13:00:27.438193,2024-04-12 13:00:27.583193,0 days 00:00:00.145000,20.0,10.0,0.58,0.03,-80.0,0.78,90.0,COMPLETE,,,,,,,,,
718.0,0.0,2024-04-12 13:00:27.585170,2024-04-12 13:00:27.842549,0 days 00:00:00.257379,30.0,80.0,0.16,0.27,-30.0,0.64,70.0,COMPLETE,,,,,,,,,
719.0,0.0,2024-04-12 13:00:27.843527,2024-04-12 13:00:28.014558,0 days 00:00:00.171031,10.0,70.0,0.94,0.77,-50.0,0.9,100.0,COMPLETE,,,,,,,,,
720.0,0.0,2024-04-12 13:00:28.015529,2024-04-12 13:00:28.384526,0 days 00:00:00.368997,50.0,90.0,0.8,0.21000000000000002,-20.0,0.4,50.0,COMPLETE,,,,,,,,,
721.0,0.0,2024-04-12 13:00:28.386527,2024-04-12 13:00:28.828526,0 days 00:00:00.441999,60.0,100.0,0.52,0.37,-10.0,0.86,60.0,COMPLETE,,,,,,,,,
722.0,0.0,2024-04-12 13:00:28.829560,2024-04-12 13:00:29.092526,0 days 00:00:00.262966,40.0,60.0,0.82,0.6900000000000001,-20.0,0.38,80.0,COMPLETE,,,,,,,,,
723.0,0.0,2024-04-12 13:00:29.093528,2024-04-12 13:00:29.287556,0 days 00:00:00.194028,30.0,40.0,0.6,0.47000000000000003,-30.0,0.18,70.0,COMPLETE,,,,,,,,,
724.0,0.0,2024-04-12 13:00:29.289529,2024-04-12 13:00:29.443550,0 days 00:00:00.154021,10.0,40.0,0.72,0.43,0.0,0.26,10.0,COMPLETE,,,,,,,,,
725.0,0.0,2024-04-12 13:00:29.446527,2024-04-12 13:00:29.686550,0 days 00:00:00.240023,100.0,20.0,0.2,0.65,-60.0,0.58,30.0,COMPLETE,,,,,,,,,
726.0,0.0,2024-04-12 13:00:29.688527,2024-04-12 13:00:29.834546,0 days 00:00:00.146019,20.0,10.0,0.38,0.09,-20.0,0.94,20.0,COMPLETE,,,,,,,,,
727.0,0.0,2024-04-12 13:00:29.836210,2024-04-12 13:00:30.130088,0 days 00:00:00.293878,30.0,100.0,0.24000000000000002,0.61,-40.0,0.84,90.0,COMPLETE,,,,,,,,,
728.0,0.0,2024-04-12 13:00:30.131062,2024-04-12 13:00:30.387090,0 days 00:00:00.256028,70.0,30.0,0.66,0.5700000000000001,-60.0,0.74,60.0,COMPLETE,,,,,,,,,
729.0,0.0,2024-04-12 13:00:30.389065,2024-04-12 13:00:30.568064,0 days 00:00:00.178999,40.0,20.0,0.1,0.15000000000000002,-10.0,0.30000000000000004,50.0,COMPLETE,,,,,,,,,
730.0,0.0,2024-04-12 13:00:30.569065,2024-04-12 13:00:30.814088,0 days 00:00:00.245023,40.0,50.0,0.76,0.81,-30.0,0.16,40.0,COMPLETE,,,,,,,,,
731.0,0.0,2024-04-12 13:00:30.815085,2024-04-12 13:00:31.065062,0 days 00:00:00.249977,30.0,70.0,0.62,0.45,-50.0,0.12000000000000001,0.0,COMPLETE,,,,,,,,,
732.0,0.0,2024-04-12 13:00:31.066063,2024-04-12 13:00:31.279089,0 days 00:00:00.213026,50.0,30.0,0.30000000000000004,0.25,-20.0,0.14,70.0,COMPLETE,,,,,,,,,
733.0,0.0,2024-04-12 13:00:31.281063,2024-04-12 13:00:31.452064,0 days 00:00:00.171001,60.0,10.0,0.7,0.73,-20.0,0.2,100.0,COMPLETE,,,,,,,,,
734.0,0.0,2024-04-12 13:00:31.454064,2024-04-12 13:00:31.743089,0 days 00:00:00.289025,30.0,100.0,0.84,0.05,0.0,0.8,80.0,COMPLETE,,,,,,,,,
735.0,0.0,2024-04-12 13:00:31.745064,2024-04-12 13:00:31.939064,0 days 00:00:00.194000,20.0,60.0,0.14,0.13,-80.0,0.6799999999999999,70.0,COMPLETE,,,,,,,,,
736.0,0.0,2024-04-12 13:00:31.941290,2024-04-12 13:00:32.125499,0 days 00:00:00.184209,10.0,90.0,0.74,0.41000000000000003,-70.0,0.88,50.0,COMPLETE,,,,,,,,,
737.0,0.0,2024-04-12 13:00:32.127465,2024-04-12 13:00:32.313464,0 days 00:00:00.185999,20.0,50.0,0.6799999999999999,0.79,-30.0,0.6,90.0,COMPLETE,,,,,,,,,
738.0,0.0,2024-04-12 13:00:32.315467,2024-04-12 13:00:32.483492,0 days 00:00:00.168025,50.0,10.0,0.78,0.67,-40.0,0.28,40.0,COMPLETE,,,,,,,,,
739.0,0.0,2024-04-12 13:00:32.485468,2024-04-12 13:00:32.800492,0 days 00:00:00.315024,90.0,40.0,0.44000000000000006,0.17,-10.0,0.64,60.0,COMPLETE,,,,,,,,,
740.0,0.0,2024-04-12 13:00:32.802466,2024-04-12 13:00:33.093496,0 days 00:00:00.291030,30.0,100.0,0.98,0.91,-100.0,0.56,90.0,COMPLETE,,,,,,,,,
741.0,0.0,2024-04-12 13:00:33.094465,2024-04-12 13:00:33.308487,0 days 00:00:00.214022,80.0,20.0,0.92,0.03,-20.0,0.36,100.0,COMPLETE,,,,,,,,,
742.0,0.0,2024-04-12 13:00:33.310466,2024-04-12 13:00:33.618493,0 days 00:00:00.308027,40.0,80.0,0.86,0.31,-90.0,0.44000000000000006,80.0,COMPLETE,,,,,,,,,
743.0,0.0,2024-04-12 13:00:33.619466,2024-04-12 13:00:33.907490,0 days 00:00:00.288024,70.0,40.0,0.64,0.51,-50.0,0.78,10.0,COMPLETE,,,,,,,,,
744.0,0.0,2024-04-12 13:00:33.909467,2024-04-12 13:00:34.077637,0 days 00:00:00.168170,10.0,60.0,0.54,0.39,-30.0,1.0,70.0,COMPLETE,,,,,,,,,
745.0,0.0,2024-04-12 13:00:34.079303,2024-04-12 13:00:34.270691,0 days 00:00:00.191388,30.0,30.0,0.16,0.77,-40.0,0.24000000000000002,80.0,COMPLETE,,,,,,,,,
746.0,0.0,2024-04-12 13:00:34.271692,2024-04-12 13:00:34.422716,0 days 00:00:00.151024,20.0,10.0,0.28,0.29000000000000004,0.0,0.72,60.0,COMPLETE,,,,,,,,,
747.0,0.0,2024-04-12 13:00:34.423693,2024-04-12 13:00:34.606718,0 days 00:00:00.183025,30.0,30.0,0.88,0.49,-10.0,0.7,30.0,COMPLETE,,,,,,,,,
748.0,0.0,2024-04-12 13:00:34.608693,2024-04-12 13:00:35.118480,0 days 00:00:00.509787,100.0,70.0,0.56,0.55,-20.0,0.52,60.0,COMPLETE,,,,,,,,,
749.0,0.0,2024-04-12 13:00:35.120481,2024-04-12 13:00:35.418912,0 days 00:00:00.298431,60.0,50.0,0.12000000000000001,0.33,-30.0,0.48,50.0,COMPLETE,,,,,,,,,
750.0,0.0,2024-04-12 13:00:35.420888,2024-04-12 13:00:35.600912,0 days 00:00:00.180024,40.0,20.0,0.22,0.11,-20.0,0.54,90.0,COMPLETE,,,,,,,,,
751.0,0.0,2024-04-12 13:00:35.601885,2024-04-12 13:00:35.905906,0 days 00:00:00.304021,40.0,80.0,0.5,0.93,-50.0,0.94,20.0,COMPLETE,,,,,,,,,
752.0,0.0,2024-04-12 13:00:35.907907,2024-04-12 13:00:36.186887,0 days 00:00:00.278980,30.0,90.0,0.18,0.63,-30.0,0.66,100.0,COMPLETE,,,,,,,,,
753.0,0.0,2024-04-12 13:00:36.188888,2024-04-12 13:00:36.411700,0 days 00:00:00.222812,50.0,30.0,0.8,0.99,-10.0,0.82,70.0,COMPLETE,,,,,,,,,
754.0,0.0,2024-04-12 13:00:36.413676,2024-04-12 13:00:36.574699,0 days 00:00:00.161023,10.0,10.0,0.32,0.06999999999999999,-20.0,0.33999999999999997,80.0,COMPLETE,,,,,,,,,
755.0,0.0,2024-04-12 13:00:36.575699,2024-04-12 13:00:36.873673,0 days 00:00:00.297974,30.0,100.0,0.96,0.43,-40.0,0.86,50.0,COMPLETE,,,,,,,,,
756.0,0.0,2024-04-12 13:00:36.875676,2024-04-12 13:00:37.088673,0 days 00:00:00.212997,30.0,50.0,0.74,0.03,0.0,0.42000000000000004,10.0,COMPLETE,,,,,,,,,
757.0,0.0,2024-04-12 13:00:37.089672,2024-04-12 13:00:37.442697,0 days 00:00:00.353025,70.0,60.0,1.0,0.23,-70.0,0.96,60.0,COMPLETE,,,,,,,,,
758.0,0.0,2024-04-12 13:00:37.444675,2024-04-12 13:00:37.592694,0 days 00:00:00.148019,10.0,20.0,0.82,0.6900000000000001,-30.0,0.9,0.0,COMPLETE,,,,,,,,,
759.0,0.0,2024-04-12 13:00:37.593673,2024-04-12 13:00:37.797696,0 days 00:00:00.204023,20.0,40.0,0.7,0.9500000000000001,-80.0,0.76,70.0,COMPLETE,,,,,,,,,
760.0,0.0,2024-04-12 13:00:37.799673,2024-04-12 13:00:37.972696,0 days 00:00:00.173023,40.0,10.0,0.42000000000000004,0.37,-90.0,0.12000000000000001,40.0,COMPLETE,,,,,,,,,
761.0,0.0,2024-04-12 13:00:37.974674,2024-04-12 13:00:38.264673,0 days 00:00:00.289999,30.0,90.0,0.66,0.47000000000000003,-20.0,0.32,70.0,COMPLETE,,,,,,,,,
762.0,0.0,2024-04-12 13:00:38.265672,2024-04-12 13:00:38.833192,0 days 00:00:00.567520,80.0,100.0,0.9,0.73,-10.0,0.62,90.0,COMPLETE,,,,,,,,,
763.0,0.0,2024-04-12 13:00:38.834193,2024-04-12 13:00:39.044218,0 days 00:00:00.210025,20.0,70.0,0.76,0.45,-60.0,0.98,30.0,COMPLETE,,,,,,,,,
764.0,0.0,2024-04-12 13:00:39.046192,2024-04-12 13:00:39.219217,0 days 00:00:00.173025,60.0,10.0,0.38,0.01,-50.0,0.92,50.0,COMPLETE,,,,,,,,,
765.0,0.0,2024-04-12 13:00:39.221195,2024-04-12 13:00:39.423214,0 days 00:00:00.202019,30.0,40.0,0.6,0.35000000000000003,-40.0,0.22,80.0,COMPLETE,,,,,,,,,
766.0,0.0,2024-04-12 13:00:39.425190,2024-04-12 13:00:39.673191,0 days 00:00:00.248001,50.0,40.0,0.72,0.39,-20.0,0.5,20.0,COMPLETE,,,,,,,,,
767.0,0.0,2024-04-12 13:00:39.674192,2024-04-12 13:00:39.927196,0 days 00:00:00.253004,100.0,20.0,0.45999999999999996,0.79,-100.0,0.18,60.0,COMPLETE,,,,,,,,,
768.0,0.0,2024-04-12 13:00:39.929197,2024-04-12 13:00:40.281215,0 days 00:00:00.352018,40.0,100.0,0.6799999999999999,0.53,-30.0,0.16,100.0,COMPLETE,,,,,,,,,
769.0,0.0,2024-04-12 13:00:40.283194,2024-04-12 13:00:40.452192,0 days 00:00:00.168998,10.0,50.0,0.33999999999999997,0.41000000000000003,-10.0,0.14,70.0,COMPLETE,,,,,,,,,
770.0,0.0,2024-04-12 13:00:40.454198,2024-04-12 13:00:40.644131,0 days 00:00:00.189933,30.0,30.0,0.1,0.87,0.0,0.64,80.0,COMPLETE,,,,,,,,,
771.0,0.0,2024-04-12 13:00:40.646110,2024-04-12 13:00:40.857106,0 days 00:00:00.210996,20.0,60.0,0.14,0.05,-20.0,0.36,90.0,COMPLETE,,,,,,,,,
772.0,0.0,2024-04-12 13:00:40.858107,2024-04-12 13:00:41.050108,0 days 00:00:00.192001,50.0,20.0,0.48,0.19,-40.0,0.58,60.0,COMPLETE,,,,,,,,,
773.0,0.0,2024-04-12 13:00:41.051108,2024-04-12 13:00:41.363129,0 days 00:00:00.312021,40.0,80.0,0.26,0.8300000000000001,-20.0,0.1,30.0,COMPLETE,,,,,,,,,
774.0,0.0,2024-04-12 13:00:41.365108,2024-04-12 13:00:41.523132,0 days 00:00:00.158024,10.0,10.0,0.84,0.59,-50.0,0.82,40.0,COMPLETE,,,,,,,,,
775.0,0.0,2024-04-12 13:00:41.525132,2024-04-12 13:00:41.713132,0 days 00:00:00.188000,30.0,30.0,0.52,0.75,-90.0,0.88,50.0,COMPLETE,,,,,,,,,
776.0,0.0,2024-04-12 13:00:41.714108,2024-04-12 13:00:41.898106,0 days 00:00:00.183998,70.0,10.0,0.94,0.65,-30.0,0.2,70.0,COMPLETE,,,,,,,,,
777.0,0.0,2024-04-12 13:00:41.899105,2024-04-12 13:00:42.148134,0 days 00:00:00.249029,20.0,100.0,0.8,0.09,-10.0,0.4,100.0,COMPLETE,,,,,,,,,
778.0,0.0,2024-04-12 13:00:42.150107,2024-04-12 13:00:42.617344,0 days 00:00:00.467237,90.0,70.0,0.12000000000000001,0.49,-20.0,0.72,60.0,COMPLETE,,,,,,,,,
779.0,0.0,2024-04-12 13:00:42.618453,2024-04-12 13:00:42.848199,0 days 00:00:00.229746,30.0,50.0,0.64,0.75,-80.0,0.84,0.0,COMPLETE,,,,,,,,,
780.0,0.0,2024-04-12 13:00:42.850200,2024-04-12 13:00:43.191200,0 days 00:00:00.341000,40.0,90.0,0.86,0.89,-70.0,0.56,40.0,COMPLETE,,,,,,,,,
781.0,0.0,2024-04-12 13:00:43.192200,2024-04-12 13:00:43.462224,0 days 00:00:00.270024,60.0,40.0,0.78,0.7100000000000001,-30.0,0.26,10.0,COMPLETE,,,,,,,,,
782.0,0.0,2024-04-12 13:00:43.464199,2024-04-12 13:00:43.912225,0 days 00:00:00.448026,100.0,60.0,0.2,0.45,-60.0,0.6799999999999999,90.0,COMPLETE,,,,,,,,,
783.0,0.0,2024-04-12 13:00:43.914201,2024-04-12 13:00:44.139197,0 days 00:00:00.224996,80.0,20.0,0.62,0.43,-20.0,0.30000000000000004,80.0,COMPLETE,,,,,,,,,
784.0,0.0,2024-04-12 13:00:44.140199,2024-04-12 13:00:44.311224,0 days 00:00:00.171025,50.0,10.0,0.56,0.51,0.0,0.45999999999999996,20.0,COMPLETE,,,,,,,,,
785.0,0.0,2024-04-12 13:00:44.312200,2024-04-12 13:00:44.504223,0 days 00:00:00.192023,10.0,100.0,0.58,0.27,-40.0,0.9,70.0,COMPLETE,,,,,,,,,
786.0,0.0,2024-04-12 13:00:44.506202,2024-04-12 13:00:44.695222,0 days 00:00:00.189020,30.0,30.0,0.82,0.03,-50.0,0.74,50.0,COMPLETE,,,,,,,,,
787.0,0.0,2024-04-12 13:00:44.697200,2024-04-12 13:00:45.045962,0 days 00:00:00.348762,40.0,90.0,0.72,0.67,-30.0,1.0,60.0,COMPLETE,,,,,,,,,
788.0,0.0,2024-04-12 13:00:45.047937,2024-04-12 13:00:45.273936,0 days 00:00:00.225999,40.0,40.0,0.16,0.17,-20.0,0.6,70.0,COMPLETE,,,,,,,,,
789.0,0.0,2024-04-12 13:00:45.275939,2024-04-12 13:00:45.430940,0 days 00:00:00.155001,20.0,10.0,0.4,0.01,-10.0,0.38,80.0,COMPLETE,,,,,,,,,
790.0,0.0,2024-04-12 13:00:45.432940,2024-04-12 13:00:45.654971,0 days 00:00:00.222031,30.0,50.0,0.76,0.21000000000000002,-100.0,0.86,100.0,COMPLETE,,,,,,,,,
791.0,0.0,2024-04-12 13:00:45.655955,2024-04-12 13:00:45.918961,0 days 00:00:00.263006,30.0,80.0,0.7,0.13,-20.0,0.52,60.0,COMPLETE,,,,,,,,,
792.0,0.0,2024-04-12 13:00:45.919938,2024-04-12 13:00:46.294938,0 days 00:00:00.375000,70.0,60.0,0.12000000000000001,0.61,0.0,0.66,90.0,COMPLETE,,,,,,,,,
793.0,0.0,2024-04-12 13:00:46.295938,2024-04-12 13:00:46.509937,0 days 00:00:00.213999,60.0,20.0,0.9,0.81,-30.0,0.76,50.0,COMPLETE,,,,,,,,,
794.0,0.0,2024-04-12 13:00:46.510938,2024-04-12 13:00:46.686939,0 days 00:00:00.176001,20.0,30.0,0.66,0.85,-20.0,0.7,30.0,COMPLETE,,,,,,,,,
795.0,0.0,2024-04-12 13:00:46.688937,2024-04-12 13:00:46.838964,0 days 00:00:00.150027,10.0,10.0,0.84,0.35000000000000003,-40.0,0.98,90.0,COMPLETE,,,,,,,,,
796.0,0.0,2024-04-12 13:00:46.840938,2024-04-12 13:00:47.066502,0 days 00:00:00.225564,30.0,50.0,0.98,0.55,-10.0,0.1,60.0,COMPLETE,,,,,,,,,
797.0,0.0,2024-04-12 13:00:47.067504,2024-04-12 13:00:47.421507,0 days 00:00:00.354003,40.0,100.0,0.36,0.47000000000000003,-30.0,0.14,70.0,COMPLETE,,,,,,,,,
798.0,0.0,2024-04-12 13:00:47.423504,2024-04-12 13:00:47.768529,0 days 00:00:00.345025,50.0,80.0,0.78,0.05,-60.0,0.8,80.0,COMPLETE,,,,,,,,,
799.0,0.0,2024-04-12 13:00:47.770505,2024-04-12 13:00:47.945531,0 days 00:00:00.175026,30.0,20.0,0.92,0.39,0.0,0.54,20.0,COMPLETE,,,,,,,,,
800.0,0.0,2024-04-12 13:00:47.947503,2024-04-12 13:00:48.294533,0 days 00:00:00.347030,100.0,40.0,0.54,0.51,-50.0,0.24000000000000002,40.0,COMPLETE,,,,,,,,,
801.0,0.0,2024-04-12 13:00:48.296506,2024-04-12 13:00:48.478531,0 days 00:00:00.182025,10.0,70.0,0.88,0.77,-40.0,0.48,0.0,COMPLETE,,,,,,,,,
802.0,0.0,2024-04-12 13:00:48.480503,2024-04-12 13:00:48.669509,0 days 00:00:00.189006,30.0,30.0,0.74,0.06999999999999999,-10.0,0.88,70.0,COMPLETE,,,,,,,,,
803.0,0.0,2024-04-12 13:00:48.670502,2024-04-12 13:00:48.928506,0 days 00:00:00.258004,20.0,100.0,0.30000000000000004,0.59,-20.0,0.62,10.0,COMPLETE,,,,,,,,,
804.0,0.0,2024-04-12 13:00:48.930503,2024-04-12 13:00:49.465447,0 days 00:00:00.534944,80.0,90.0,0.8,0.41000000000000003,-90.0,0.44000000000000006,100.0,COMPLETE,,,,,,,,,
805.0,0.0,2024-04-12 13:00:49.466442,2024-04-12 13:00:49.641468,0 days 00:00:00.175026,40.0,10.0,0.5,0.63,-70.0,0.92,50.0,COMPLETE,,,,,,,,,
806.0,0.0,2024-04-12 13:00:49.642444,2024-04-12 13:00:50.066464,0 days 00:00:00.424020,90.0,60.0,0.6799999999999999,0.25,-80.0,0.12000000000000001,60.0,COMPLETE,,,,,,,,,
807.0,0.0,2024-04-12 13:00:50.068444,2024-04-12 13:00:50.266468,0 days 00:00:00.198024,50.0,20.0,0.28,0.7100000000000001,-20.0,0.16,80.0,COMPLETE,,,,,,,,,
808.0,0.0,2024-04-12 13:00:50.267442,2024-04-12 13:00:50.490441,0 days 00:00:00.222999,20.0,70.0,0.82,0.79,-30.0,0.18,90.0,COMPLETE,,,,,,,,,
809.0,0.0,2024-04-12 13:00:50.491443,2024-04-12 13:00:50.658465,0 days 00:00:00.167022,10.0,40.0,0.24000000000000002,0.97,-10.0,0.94,70.0,COMPLETE,,,,,,,,,
810.0,0.0,2024-04-12 13:00:50.659442,2024-04-12 13:00:50.821469,0 days 00:00:00.162027,30.0,10.0,0.1,0.47000000000000003,-20.0,0.32,60.0,COMPLETE,,,,,,,,,
811.0,0.0,2024-04-12 13:00:50.823444,2024-04-12 13:00:51.284508,0 days 00:00:00.461064,60.0,100.0,0.14,0.43,-40.0,0.28,50.0,COMPLETE,,,,,,,,,
812.0,0.0,2024-04-12 13:00:51.285512,2024-04-12 13:00:51.615535,0 days 00:00:00.330023,70.0,50.0,0.18,0.01,-30.0,0.56,100.0,COMPLETE,,,,,,,,,
813.0,0.0,2024-04-12 13:00:51.616507,2024-04-12 13:00:51.819535,0 days 00:00:00.203028,40.0,30.0,0.64,0.03,-50.0,0.36,30.0,COMPLETE,,,,,,,,,
814.0,0.0,2024-04-12 13:00:51.821508,2024-04-12 13:00:51.996536,0 days 00:00:00.175028,30.0,20.0,0.76,0.11,0.0,0.78,80.0,COMPLETE,,,,,,,,,
815.0,0.0,2024-04-12 13:00:51.998509,2024-04-12 13:00:52.278529,0 days 00:00:00.280020,30.0,90.0,0.72,0.15000000000000002,-30.0,0.22,70.0,COMPLETE,,,,,,,,,
816.0,0.0,2024-04-12 13:00:52.279509,2024-04-12 13:00:52.581534,0 days 00:00:00.302025,50.0,60.0,0.22,0.29000000000000004,-20.0,0.6799999999999999,60.0,COMPLETE,,,,,,,,,
817.0,0.0,2024-04-12 13:00:52.583511,2024-04-12 13:00:52.748533,0 days 00:00:00.165022,20.0,10.0,0.58,0.53,-10.0,0.96,90.0,COMPLETE,,,,,,,,,
818.0,0.0,2024-04-12 13:00:52.750509,2024-04-12 13:00:52.982535,0 days 00:00:00.232026,40.0,30.0,0.44000000000000006,0.37,-40.0,0.84,80.0,COMPLETE,,,,,,,,,
819.0,0.0,2024-04-12 13:00:52.983509,2024-04-12 13:00:53.169531,0 days 00:00:00.186022,10.0,80.0,1.0,0.31,-100.0,0.86,40.0,COMPLETE,,,,,,,,,
820.0,0.0,2024-04-12 13:00:53.171509,2024-04-12 13:00:53.526294,0 days 00:00:00.354785,100.0,40.0,0.7,0.19,-20.0,0.5,50.0,COMPLETE,,,,,,,,,
821.0,0.0,2024-04-12 13:00:53.527294,2024-04-12 13:00:53.835321,0 days 00:00:00.308027,30.0,100.0,0.84,0.6900000000000001,-50.0,0.42000000000000004,20.0,COMPLETE,,,,,,,,,
822.0,0.0,2024-04-12 13:00:53.837294,2024-04-12 13:00:54.017318,0 days 00:00:00.180024,10.0,70.0,0.96,0.06999999999999999,-30.0,1.0,90.0,COMPLETE,,,,,,,,,
