number,value,datetime_start,datetime_complete,duration,params_alpha,params_initial_temperature,params_mutation_ratio,params_no_generations,params_population_size,params_var,state,population_size,no_generations,mutation_ratio,var,initial_temperature,alpha,best_value,record_type
502.0,0.029166330522528483,2024-04-26 03:54:14.528456,2024-04-26 03:54:16.681700,0 days 00:00:02.153244,0.796066314794005,129.0,0.24320526018896968,505.0,460.0,2.0,COMPLETE,,,,,,,,
503.0,0.05756822299291464,2024-04-26 03:54:16.682700,2024-04-26 03:54:19.051029,0 days 00:00:02.368329,0.8853271375580869,56.0,0.3395607499561756,520.0,482.0,2.0,COMPLETE,,,,,,,,
504.0,0.020083713334893005,2024-04-26 03:54:19.052031,2024-04-26 03:54:20.837498,0 days 00:00:01.785467,0.8192516727340623,171.0,0.1549940183004776,479.0,406.0,2.0,COMPLETE,,,,,,,,
505.0,0.06155248761544385,2024-04-26 03:54:20.839508,2024-04-26 03:54:22.845709,0 days 00:00:02.006201,0.8615654721126745,142.0,0.20008327052615266,490.0,441.0,2.0,COMPLETE,,,,,,,,
506.0,0.0367221069370558,2024-04-26 03:54:22.847706,2024-04-26 03:54:24.647216,0 days 00:00:01.799510,0.8388693371188853,251.0,0.3031519300258339,452.0,419.0,2.0,COMPLETE,,,,,,,,
507.0,0.0026765122778744654,2024-04-26 03:54:24.649219,2024-04-26 03:54:26.717558,0 days 00:00:02.068339,0.8363069051303025,69.0,0.26480286857096214,465.0,473.0,2.0,COMPLETE,,,,,,,,
508.0,0.002904748521716627,2024-04-26 03:54:26.718555,2024-04-26 03:54:28.674526,0 days 00:00:01.955971,0.8674319934169927,160.0,0.40323024023730525,524.0,386.0,2.0,COMPLETE,,,,,,,,
509.0,0.016627091583783837,2024-04-26 03:54:28.676548,2024-04-26 03:54:30.720997,0 days 00:00:02.044449,0.8153113271861372,76.0,0.22495766340512202,503.0,436.0,2.0,COMPLETE,,,,,,,,
510.0,0.0809109246482933,2024-04-26 03:54:30.722995,2024-04-26 03:54:32.945242,0 days 00:00:02.222247,0.8493574700016782,133.0,0.3707914242094272,512.0,454.0,2.0,COMPLETE,,,,,,,,
511.0,0.04552225057241266,2024-04-26 03:54:32.947241,2024-04-26 03:54:34.956401,0 days 00:00:02.009160,0.7064577184007798,148.0,0.28614512209792897,474.0,446.0,2.0,COMPLETE,,,,,,,,
512.0,0.04163219838860677,2024-04-26 03:54:34.957400,2024-04-26 03:54:36.791236,0 days 00:00:01.833836,0.8803573594407013,88.0,0.3250404924764814,495.0,391.0,2.0,COMPLETE,,,,,,,,
513.0,0.0021311815755726826,2024-04-26 03:54:36.793218,2024-04-26 03:54:38.882839,0 days 00:00:02.089621,0.7992012645015143,241.0,0.18651831390381554,482.0,469.0,1.0,COMPLETE,,,,,,,,
514.0,0.01396414639947885,2024-04-26 03:54:38.884839,2024-04-26 03:54:40.241837,0 days 00:00:01.356998,0.8578048607088108,117.0,0.2184299073888171,515.0,283.0,2.0,COMPLETE,,,,,,,,
515.0,0.031288759366809415,2024-04-26 03:54:40.243538,2024-04-26 03:54:41.593718,0 days 00:00:01.350180,0.8236748278200356,406.0,0.549838281796057,347.0,382.0,2.0,COMPLETE,,,,,,,,
516.0,0.009148821888523173,2024-04-26 03:54:41.594721,2024-04-26 03:54:43.691370,0 days 00:00:02.096649,0.8844579328889651,57.0,0.45037905051304145,505.0,428.0,2.0,COMPLETE,,,,,,,,
517.0,0.01663847066040347,2024-04-26 03:54:43.692370,2024-04-26 03:54:45.527192,0 days 00:00:01.834822,0.3962483098406185,107.0,0.25310027192087536,486.0,404.0,2.0,COMPLETE,,,,,,,,
518.0,0.004154134291258771,2024-04-26 03:54:45.528194,2024-04-26 03:54:47.833725,0 days 00:00:02.305531,0.8391800516020131,174.0,0.3117468942978727,525.0,465.0,2.0,COMPLETE,,,,,,,,
519.0,0.07602136541655113,2024-04-26 03:54:47.835726,2024-04-26 03:54:49.707101,0 days 00:00:01.871375,0.6826829468920589,163.0,0.34955912890216345,495.0,396.0,2.0,COMPLETE,,,,,,,,
520.0,0.1505579744635437,2024-04-26 03:54:49.709103,2024-04-26 03:54:50.827102,0 days 00:00:01.117999,0.8666839685485777,138.0,0.16990676818551464,475.0,253.0,2.0,COMPLETE,,,,,,,,
521.0,0.0016544578955457467,2024-04-26 03:54:50.829103,2024-04-26 03:54:53.076335,0 days 00:00:02.247232,0.7846870398736298,126.0,0.20218441336357493,538.0,454.0,2.0,COMPLETE,,,,,,,,
522.0,0.018049147685923472,2024-04-26 03:54:53.078515,2024-04-26 03:54:55.443211,0 days 00:00:02.364696,0.7886252444148375,118.0,0.20034185689721165,559.0,460.0,2.0,COMPLETE,,,,,,,,
523.0,0.03619630886339564,2024-04-26 03:54:55.444211,2024-04-26 03:54:57.700851,0 days 00:00:02.256640,0.8560725083221341,133.0,0.20248969777023906,544.0,450.0,2.0,COMPLETE,,,,,,,,
524.0,0.06826763960174453,2024-04-26 03:54:57.701852,2024-04-26 03:55:00.119515,0 days 00:00:02.417663,0.8746967010833199,133.0,0.7540259220259722,539.0,442.0,2.0,COMPLETE,,,,,,,,
525.0,0.0077073215693808095,2024-04-26 03:55:00.120513,2024-04-26 03:55:01.314514,0 days 00:00:01.194001,0.7754937551892745,125.0,0.18315095311389462,528.0,244.0,2.0,COMPLETE,,,,,,,,
526.0,0.001401678630351455,2024-04-26 03:55:01.315515,2024-04-26 03:55:03.555601,0 days 00:00:02.240086,0.89653318894251,125.0,0.2165280833382413,534.0,455.0,2.0,COMPLETE,,,,,,,,
527.0,0.0020582110719207236,2024-04-26 03:55:03.557578,2024-04-26 03:55:05.849259,0 days 00:00:02.291681,0.8979017861683158,119.0,0.22149138397081158,542.0,458.0,2.0,COMPLETE,,,,,,,,
528.0,0.008324967600360722,2024-04-26 03:55:05.850380,2024-04-26 03:55:08.092274,0 days 00:00:02.241894,0.8984928156562455,126.0,0.21167017471380745,535.0,457.0,2.0,COMPLETE,,,,,,,,
529.0,0.01707120127056605,2024-04-26 03:55:08.093253,2024-04-26 03:55:10.438968,0 days 00:00:02.345715,0.8418454760309299,107.0,0.18937184710190536,548.0,467.0,2.0,COMPLETE,,,,,,,,
530.0,0.08830354738895885,2024-04-26 03:55:10.439968,2024-04-26 03:55:12.730715,0 days 00:00:02.290747,0.8250402037797271,124.0,0.2088506780147639,550.0,450.0,2.0,COMPLETE,,,,,,,,
531.0,0.004047036056993747,2024-04-26 03:55:12.732447,2024-04-26 03:55:15.117019,0 days 00:00:02.384572,0.8725999364823811,113.0,0.2331379907346455,539.0,478.0,2.0,COMPLETE,,,,,,,,
532.0,0.02846338485426081,2024-04-26 03:55:15.117997,2024-04-26 03:55:17.384530,0 days 00:00:02.266533,0.13753581530719672,142.0,0.1659285835085928,552.0,445.0,2.0,COMPLETE,,,,,,,,
533.0,0.004065391198484036,2024-04-26 03:55:17.385533,2024-04-26 03:55:19.599053,0 days 00:00:02.213520,0.8611627635588461,131.0,0.19433308244570302,526.0,456.0,2.0,COMPLETE,,,,,,,,
534.0,0.007896721966233144,2024-04-26 03:55:19.600051,2024-04-26 03:55:22.023175,0 days 00:00:02.423124,0.8482302519257678,115.0,0.22061293895101614,539.0,489.0,2.0,COMPLETE,,,,,,,,
535.0,0.01667359866021556,2024-04-26 03:55:22.024174,2024-04-26 03:55:24.097294,0 days 00:00:02.073120,0.8104405375035391,152.0,0.14489681753650172,521.0,438.0,2.0,COMPLETE,,,,,,,,
536.0,0.007942239977248633,2024-04-26 03:55:24.098303,2024-04-26 03:55:26.387134,0 days 00:00:02.288831,0.8858355573679509,143.0,0.23284881879956354,531.0,465.0,2.0,COMPLETE,,,,,,,,
537.0,0.04469843766180759,2024-04-26 03:55:26.388135,2024-04-26 03:55:28.991979,0 days 00:00:02.603844,0.8297379420913403,100.0,0.8956076245885418,556.0,450.0,2.0,COMPLETE,,,,,,,,
538.0,0.03506215778138433,2024-04-26 03:55:28.992980,2024-04-26 03:55:31.316107,0 days 00:00:02.323127,0.7252513688153784,129.0,0.17950536515402238,535.0,474.0,2.0,COMPLETE,,,,,,,,
539.0,0.02075469767237159,2024-04-26 03:55:31.317107,2024-04-26 03:55:33.400259,0 days 00:00:02.083152,0.8482870152628131,150.0,0.20430154068904427,520.0,435.0,2.0,COMPLETE,,,,,,,,
540.0,0.0038729229839944423,2024-04-26 03:55:33.401257,2024-04-26 03:55:35.612892,0 days 00:00:02.211635,0.867152165088807,139.0,0.10902003381230484,531.0,461.0,2.0,COMPLETE,,,,,,,,
541.0,0.0026824738217179345,2024-04-26 03:55:35.614892,2024-04-26 03:55:37.756521,0 days 00:00:02.141629,0.6404560541714467,186.0,0.21938787875301663,514.0,453.0,2.0,COMPLETE,,,,,,,,
542.0,0.02104388602294449,2024-04-26 03:55:37.757521,2024-04-26 03:55:39.135767,0 days 00:00:01.378246,0.7862110894642114,108.0,0.2452460162963164,326.0,443.0,2.0,COMPLETE,,,,,,,,
543.0,0.04280159294072128,2024-04-26 03:55:39.136767,2024-04-26 03:55:41.044712,0 days 00:00:01.907945,0.12040076054922674,123.0,0.19142046392424933,458.0,451.0,2.0,COMPLETE,,,,,,,,
544.0,0.047671235243988974,2024-04-26 03:55:41.046711,2024-04-26 03:55:43.043317,0 days 00:00:01.996606,0.10027940142912481,155.0,0.169972997207612,501.0,437.0,2.0,COMPLETE,,,,,,,,
545.0,0.10594532999341233,2024-04-26 03:55:43.044324,2024-04-26 03:55:45.324264,0 days 00:00:02.279940,0.8310187963422667,134.0,0.20303063876429675,525.0,468.0,2.0,COMPLETE,,,,,,,,
546.0,0.10248649971781099,2024-04-26 03:55:45.326264,2024-04-26 03:55:47.344850,0 days 00:00:02.018586,0.8844188265146482,439.0,0.5977809320002939,440.0,461.0,2.0,COMPLETE,,,,,,,,
547.0,0.03651574867352991,2024-04-26 03:55:47.345827,2024-04-26 03:55:49.597853,0 days 00:00:02.252026,0.8052098775210147,163.0,0.23648042877313913,544.0,448.0,2.0,COMPLETE,,,,,,,,
548.0,0.005474272990300122,2024-04-26 03:55:49.598851,2024-04-26 03:55:51.627979,0 days 00:00:02.029128,0.6634494875660771,116.0,0.21606329234273888,513.0,429.0,2.0,COMPLETE,,,,,,,,
549.0,0.0205525024770008,2024-04-26 03:55:51.629980,2024-04-26 03:55:53.462555,0 days 00:00:01.832575,0.337931582941836,142.0,0.18431983052316447,448.0,443.0,2.0,COMPLETE,,,,,,,,
550.0,0.055038763036218796,2024-04-26 03:55:53.463555,2024-04-26 03:55:54.594555,0 days 00:00:01.131000,0.8566707023384219,179.0,0.20290213459616901,261.0,455.0,2.0,COMPLETE,,,,,,,,
551.0,0.01604172164651807,2024-04-26 03:55:54.596557,2024-04-26 03:55:55.771264,0 days 00:00:01.174707,0.8999869956013016,127.0,0.22667258401954873,567.0,221.0,1.0,COMPLETE,,,,,,,,
552.0,0.04273194678585135,2024-04-26 03:55:55.772266,2024-04-26 03:55:57.977292,0 days 00:00:02.205026,0.8359592206118716,100.0,0.3321904104921926,491.0,473.0,2.0,COMPLETE,,,,,,,,
553.0,0.01421622566369507,2024-04-26 03:55:57.978290,2024-04-26 03:55:59.823360,0 days 00:00:01.845070,0.481530952126082,150.0,0.15349720227998026,464.0,434.0,2.0,COMPLETE,,,,,,,,
554.0,0.03294536450831842,2024-04-26 03:55:59.824362,2024-04-26 03:56:00.807361,0 days 00:00:00.982999,0.3686231836848215,167.0,0.24683623281342265,506.0,206.0,2.0,COMPLETE,,,,,,,,
555.0,0.030864426020514202,2024-04-26 03:56:00.808339,2024-04-26 03:56:03.014934,0 days 00:00:02.206595,0.8182786291484944,131.0,0.17844422717345118,521.0,460.0,2.0,COMPLETE,,,,,,,,
556.0,0.03277753599862976,2024-04-26 03:56:03.016934,2024-04-26 03:56:05.253310,0 days 00:00:02.236376,0.8672446402013224,95.0,0.307131597981393,534.0,447.0,2.0,COMPLETE,,,,,,,,
557.0,0.02277063832552706,2024-04-26 03:56:05.254312,2024-04-26 03:56:07.406001,0 days 00:00:02.151689,0.8441647461330924,50.0,0.21251478619634373,497.0,466.0,2.0,COMPLETE,,,,,,,,
558.0,0.004771860763442604,2024-04-26 03:56:07.407000,2024-04-26 03:56:08.832340,0 days 00:00:01.425340,0.7584577343021965,140.0,0.4795170022282267,469.0,311.0,2.0,COMPLETE,,,,,,,,
559.0,0.03538421865326136,2024-04-26 03:56:08.833341,2024-04-26 03:56:10.735482,0 days 00:00:01.902141,0.5150233446945762,114.0,0.19241032725302276,485.0,423.0,2.0,COMPLETE,,,,,,,,
560.0,0.06587454274813354,2024-04-26 03:56:10.736463,2024-04-26 03:56:13.042946,0 days 00:00:02.306483,0.2616331220695115,155.0,0.29183793410121506,510.0,480.0,2.0,COMPLETE,,,,,,,,
561.0,0.0026727900258265436,2024-04-26 03:56:13.043946,2024-04-26 03:56:14.376761,0 days 00:00:01.332815,0.8830400801886013,126.0,0.228922348058343,517.0,276.0,2.0,COMPLETE,,,,,,,,
562.0,0.005396790646253535,2024-04-26 03:56:14.377760,2024-04-26 03:56:16.434829,0 days 00:00:02.057069,0.8558144156822431,339.0,0.2631722496946096,501.0,441.0,2.0,COMPLETE,,,,,,,,
563.0,0.029111137569124423,2024-04-26 03:56:16.436830,2024-04-26 03:56:18.480731,0 days 00:00:02.043901,0.8014571008577692,145.0,0.3280130687476085,475.0,454.0,2.0,COMPLETE,,,,,,,,
564.0,0.07848905745203716,2024-04-26 03:56:18.482731,2024-04-26 03:56:20.632519,0 days 00:00:02.149788,0.8305414040492745,108.0,0.15802670353032267,545.0,432.0,2.0,COMPLETE,,,,,,,,
565.0,0.02202381876593762,2024-04-26 03:56:20.633521,2024-04-26 03:56:22.795029,0 days 00:00:02.161508,0.874278050366248,174.0,0.21021014122183104,527.0,446.0,2.0,COMPLETE,,,,,,,,
566.0,0.010151007153380576,2024-04-26 03:56:22.797030,2024-04-26 03:56:24.199300,0 days 00:00:01.402270,0.8176002464313434,160.0,0.3151309260384346,489.0,302.0,2.0,COMPLETE,,,,,,,,
567.0,0.005275640674112125,2024-04-26 03:56:24.200299,2024-04-26 03:56:26.304206,0 days 00:00:02.103907,0.8450723543369684,85.0,0.1914581811692295,496.0,458.0,2.0,COMPLETE,,,,,,,,
568.0,0.0005254072855471748,2024-04-26 03:56:26.305198,2024-04-26 03:56:28.536619,0 days 00:00:02.231421,0.7835673941191408,230.0,0.2780169805382112,507.0,470.0,2.0,COMPLETE,,,,,,,,
569.0,0.04189308439544348,2024-04-26 03:56:28.538618,2024-04-26 03:56:30.909026,0 days 00:00:02.370408,0.7721775788835927,235.0,0.2755941481340998,532.0,479.0,2.0,COMPLETE,,,,,,,,
570.0,0.0040874858507482514,2024-04-26 03:56:30.910008,2024-04-26 03:56:33.261249,0 days 00:00:02.351241,0.7896996520692429,218.0,0.2557597495605901,517.0,488.0,2.0,COMPLETE,,,,,,,,
571.0,0.01810143536676101,2024-04-26 03:56:33.263249,2024-04-26 03:56:35.254869,0 days 00:00:01.991620,0.7618128481005457,231.0,0.27544709725073435,508.0,419.0,2.0,COMPLETE,,,,,,,,
572.0,0.026032933585572238,2024-04-26 03:56:35.255868,2024-04-26 03:56:37.536713,0 days 00:00:02.280845,0.7468337012156426,243.0,0.2348972558045555,525.0,470.0,2.0,COMPLETE,,,,,,,,
573.0,0.01424953507969029,2024-04-26 03:56:37.537859,2024-04-26 03:56:39.438297,0 days 00:00:01.900438,0.7835654948186493,202.0,0.2556637704468685,515.0,399.0,2.0,COMPLETE,,,,,,,,
574.0,0.035906774132277164,2024-04-26 03:56:39.440299,2024-04-26 03:56:41.538649,0 days 00:00:02.098350,0.7896537591502467,228.0,0.2888260517687063,507.0,442.0,2.0,COMPLETE,,,,,,,,
575.0,0.08049785201357729,2024-04-26 03:56:41.539648,2024-04-26 03:56:43.471226,0 days 00:00:01.931578,0.8032829419354692,289.0,0.24063151475980235,457.0,452.0,2.0,COMPLETE,,,,,,,,
576.0,0.007137283792484794,2024-04-26 03:56:43.472226,2024-04-26 03:56:45.048290,0 days 00:00:01.576064,0.8177718421367072,185.0,0.21352419813758225,435.0,388.0,2.0,COMPLETE,,,,,,,,
577.0,0.022699659348107915,2024-04-26 03:56:45.049293,2024-04-26 03:56:47.371151,0 days 00:00:02.321858,0.7383076637390176,214.0,0.17212226761402324,538.0,473.0,2.0,COMPLETE,,,,,,,,
578.0,0.0010350751839194317,2024-04-26 03:56:47.373150,2024-04-26 03:56:49.571067,0 days 00:00:02.197917,0.804589120224895,194.0,0.26581871283155317,555.0,426.0,2.0,COMPLETE,,,,,,,,
579.0,0.017271603951728665,2024-04-26 03:56:49.572067,2024-04-26 03:56:51.792351,0 days 00:00:02.220284,0.8151267956990317,204.0,0.27614538567252783,558.0,428.0,2.0,COMPLETE,,,,,,,,
580.0,0.0019698669587455697,2024-04-26 03:56:51.793350,2024-04-26 03:56:53.892788,0 days 00:00:02.099438,0.7712318250340208,196.0,0.26885830356967905,540.0,417.0,2.0,COMPLETE,,,,,,,,
581.0,0.0017783571884262273,2024-04-26 03:56:53.894786,2024-04-26 03:56:55.950985,0 days 00:00:02.056199,0.776640311585122,184.0,0.264014985569282,542.0,409.0,2.0,COMPLETE,,,,,,,,
582.0,0.0025906035571559016,2024-04-26 03:56:55.951985,2024-04-26 03:56:58.041397,0 days 00:00:02.089412,0.7936771544662906,205.0,0.24923584991710399,529.0,426.0,2.0,COMPLETE,,,,,,,,
583.0,0.003223773820398179,2024-04-26 03:56:58.042379,2024-04-26 03:57:00.174477,0 days 00:00:02.132098,0.7951478244973554,197.0,0.28477326080325327,547.0,414.0,2.0,COMPLETE,,,,,,,,
584.0,0.008928152118176769,2024-04-26 03:57:00.175480,2024-04-26 03:57:02.459605,0 days 00:00:02.284125,0.8120242700472697,187.0,0.49549490251962514,549.0,427.0,2.0,COMPLETE,,,,,,,,
585.0,0.023593873623799055,2024-04-26 03:57:02.460605,2024-04-26 03:57:04.540107,0 days 00:00:02.079502,0.8026847819263444,194.0,0.23982990537280863,534.0,418.0,2.0,COMPLETE,,,,,,,,
586.0,0.007233682294161881,2024-04-26 03:57:04.542104,2024-04-26 03:57:06.665747,0 days 00:00:02.123643,0.8290052140498,180.0,0.29654554744198547,558.0,407.0,2.0,COMPLETE,,,,,,,,
587.0,0.012417207778165462,2024-04-26 03:57:06.666748,2024-04-26 03:57:08.575357,0 days 00:00:01.908609,0.15539217553301007,223.0,0.22415274810005886,521.0,394.0,2.0,COMPLETE,,,,,,,,
588.0,0.06932906258296256,2024-04-26 03:57:08.576377,2024-04-26 03:57:10.875121,0 days 00:00:02.298744,0.7854648884856738,177.0,0.2618530817319311,571.0,431.0,2.0,COMPLETE,,,,,,,,
589.0,0.008471466335052469,2024-04-26 03:57:10.876121,2024-04-26 03:57:13.172171,0 days 00:00:02.296050,0.7611661892717596,67.0,0.27934576283637363,562.0,437.0,2.0,COMPLETE,,,,,,,,
590.0,0.015021883931193969,2024-04-26 03:57:13.174148,2024-04-26 03:57:15.222804,0 days 00:00:02.048656,0.8083188381137625,60.0,0.46222345339143234,551.0,378.0,1.0,COMPLETE,,,,,,,,
591.0,0.010125260593936147,2024-04-26 03:57:15.223805,2024-04-26 03:57:17.293386,0 days 00:00:02.069581,0.8271719245388793,172.0,0.2021257170685318,530.0,424.0,2.0,COMPLETE,,,,,,,,
592.0,0.022976902890169626,2024-04-26 03:57:17.295368,2024-04-26 03:57:17.977386,0 days 00:00:00.682018,0.7999501752086735,208.0,0.25077668258411084,520.0,132.0,2.0,COMPLETE,,,,,,,,
593.0,0.09010328459090111,2024-04-26 03:57:17.978387,2024-04-26 03:57:19.870648,0 days 00:00:01.892261,0.7748405749569499,214.0,0.2281652218382755,509.0,401.0,2.0,COMPLETE,,,,,,,,
594.0,0.04811625403188913,2024-04-26 03:57:19.871649,2024-04-26 03:57:22.095551,0 days 00:00:02.223902,0.8341644818406717,191.0,0.2956687527721128,539.0,440.0,2.0,COMPLETE,,,,,,,,
595.0,0.035147459325363783,2024-04-26 03:57:22.096530,2024-04-26 03:57:23.748759,0 days 00:00:01.652229,0.8140404690462841,93.0,0.1948817999802662,515.0,348.0,2.0,COMPLETE,,,,,,,,
596.0,0.016938556483834688,2024-04-26 03:57:23.749760,2024-04-26 03:57:25.390745,0 days 00:00:01.640985,0.842471551924168,118.0,0.23735955755609822,527.0,334.0,2.0,COMPLETE,,,,,,,,
597.0,0.014262142793313615,2024-04-26 03:57:25.392744,2024-04-26 03:57:26.057764,0 days 00:00:00.665020,0.277892617822619,108.0,0.21559571038719721,203.0,323.0,2.0,COMPLETE,,,,,,,,
598.0,0.007210176638801968,2024-04-26 03:57:26.058763,2024-04-26 03:57:28.351903,0 days 00:00:02.293140,0.8189025058845729,74.0,0.18120703137727334,504.0,495.0,2.0,COMPLETE,,,,,,,,
599.0,0.1143425101522908,2024-04-26 03:57:28.353903,2024-04-26 03:57:30.874684,0 days 00:00:02.520781,0.7913163425077139,58.0,0.855969234803121,519.0,467.0,2.0,COMPLETE,,,,,,,,
600.0,0.003647908336125383,2024-04-26 03:57:30.875686,2024-04-26 03:57:32.885995,0 days 00:00:02.010309,0.8296595583142822,100.0,0.2652549417857722,567.0,383.0,2.0,COMPLETE,,,,,,,,
601.0,0.027106913457195958,2024-04-26 03:57:32.887997,2024-04-26 03:57:35.091342,0 days 00:00:02.203345,0.851662931939583,168.0,0.1989664006774023,554.0,433.0,2.0,COMPLETE,,,,,,,,
602.0,0.03372723075306894,2024-04-26 03:57:35.093054,2024-04-26 03:57:37.689496,0 days 00:00:02.596442,0.8051214215027369,124.0,0.6747505331501847,536.0,483.0,2.0,COMPLETE,,,,,,,,
603.0,0.009424064671593513,2024-04-26 03:57:37.690703,2024-04-26 03:57:39.635379,0 days 00:00:01.944676,0.7766626732461659,84.0,0.24746923379507757,503.0,414.0,2.0,COMPLETE,,,,,,,,
604.0,0.013588565840352729,2024-04-26 03:57:39.636381,2024-04-26 03:57:41.512769,0 days 00:00:01.876388,0.6914803359485225,134.0,0.2865107842097363,511.0,392.0,2.0,COMPLETE,,,,,,,,
605.0,0.007841999684789158,2024-04-26 03:57:41.514459,2024-04-26 03:57:43.922593,0 days 00:00:02.408134,0.8308319067701371,193.0,0.62451506481407,525.0,454.0,2.0,COMPLETE,,,,,,,,
606.0,0.008494518350316227,2024-04-26 03:57:43.923593,2024-04-26 03:57:45.936228,0 days 00:00:02.012635,0.8420780252721655,51.0,0.17115213538221793,545.0,404.0,2.0,COMPLETE,,,,,,,,
607.0,0.09846792257238235,2024-04-26 03:57:45.937229,2024-04-26 03:57:48.002852,0 days 00:00:02.065623,0.6269383143786554,115.0,0.3036383174528399,500.0,436.0,2.0,COMPLETE,,,,,,,,
608.0,0.0004003232975122728,2024-04-26 03:57:48.003842,2024-04-26 03:57:50.105772,0 days 00:00:02.101930,0.8183075687717786,65.0,0.4369684053807639,515.0,422.0,2.0,COMPLETE,,,,,,,,
609.0,0.030818746678294318,2024-04-26 03:57:50.106772,2024-04-26 03:57:52.191740,0 days 00:00:02.084968,0.8232693034884792,69.0,0.44196386588891434,513.0,420.0,2.0,COMPLETE,,,,,,,,
610.0,0.0023440489423496302,2024-04-26 03:57:52.192761,2024-04-26 03:57:54.196564,0 days 00:00:02.003803,0.8397484726269044,64.0,0.27614358867197264,509.0,421.0,2.0,COMPLETE,,,,,,,,
611.0,0.02179516626440048,2024-04-26 03:57:54.198567,2024-04-26 03:57:56.249985,0 days 00:00:02.051418,0.8505194192599072,78.0,0.44589413674762945,518.0,411.0,2.0,COMPLETE,,,,,,,,
612.0,0.0017204348971819883,2024-04-26 03:57:56.251986,2024-04-26 03:57:58.227357,0 days 00:00:01.975371,0.8135900083551497,59.0,0.3000625646215854,494.0,425.0,2.0,COMPLETE,,,,,,,,
613.0,0.011251803304151764,2024-04-26 03:57:58.229377,2024-04-26 03:58:00.263922,0 days 00:00:02.034545,0.8232666971699887,71.0,0.5147211283422745,502.0,414.0,2.0,COMPLETE,,,,,,,,
614.0,0.014930833199581883,2024-04-26 03:58:00.265933,2024-04-26 03:58:02.270802,0 days 00:00:02.004869,0.17074475463357755,80.0,0.4169455426570978,513.0,406.0,2.0,COMPLETE,,,,,,,,
615.0,0.08086182090114669,2024-04-26 03:58:02.271803,2024-04-26 03:58:04.315098,0 days 00:00:02.043295,0.5318176899061583,67.0,0.47197808714308664,486.0,432.0,2.0,COMPLETE,,,,,,,,
616.0,0.00903008253097326,2024-04-26 03:58:04.316097,2024-04-26 03:58:06.375061,0 days 00:00:02.058964,0.712656205242009,59.0,0.262048109094698,520.0,425.0,2.0,COMPLETE,,,,,,,,
617.0,0.056621176502384074,2024-04-26 03:58:06.377059,2024-04-26 03:58:08.251497,0 days 00:00:01.874438,0.8547758665698586,494.0,0.4216947623199626,506.0,385.0,2.0,COMPLETE,,,,,,,,
618.0,0.04413692881194997,2024-04-26 03:58:08.253476,2024-04-26 03:58:10.120021,0 days 00:00:01.866545,0.8383266916856293,51.0,0.4309647639005737,490.0,395.0,2.0,COMPLETE,,,,,,,,
619.0,0.008363100978304061,2024-04-26 03:58:10.122020,2024-04-26 03:58:11.991281,0 days 00:00:01.869261,0.8607634213829746,83.0,0.23041410840181623,499.0,401.0,2.0,COMPLETE,,,,,,,,
620.0,0.06002757381118151,2024-04-26 03:58:11.992278,2024-04-26 03:58:13.317300,0 days 00:00:01.325022,0.8089802137185675,88.0,0.2808230650181922,526.0,268.0,2.0,COMPLETE,,,,,,,,
621.0,0.09848666207276047,2024-04-26 03:58:13.319300,2024-04-26 03:58:15.410379,0 days 00:00:02.091079,0.12978334472044084,75.0,0.3095617473906484,509.0,434.0,2.0,COMPLETE,,,,,,,,
622.0,0.0011626736961432016,2024-04-26 03:58:15.411356,2024-04-26 03:58:17.298641,0 days 00:00:01.887285,0.8287863816616287,163.0,0.24900487720657571,481.0,421.0,2.0,COMPLETE,,,,,,,,
623.0,0.0018686952814626068,2024-04-26 03:58:17.299641,2024-04-26 03:58:19.179741,0 days 00:00:01.880100,0.8039752336294537,156.0,0.2514325502997581,481.0,417.0,2.0,COMPLETE,,,,,,,,
624.0,0.007871573563241085,2024-04-26 03:58:19.180767,2024-04-26 03:58:21.079007,0 days 00:00:01.898240,0.8189833882210401,178.0,0.24239696433139113,481.0,422.0,2.0,COMPLETE,,,,,,,,
625.0,0.0004206878815686821,2024-04-26 03:58:21.080007,2024-04-26 03:58:22.947717,0 days 00:00:01.867710,0.8291523711229092,167.0,0.2656049611084983,470.0,423.0,2.0,COMPLETE,,,,,,,,
626.0,0.03399523839838814,2024-04-26 03:58:22.948716,2024-04-26 03:58:24.785960,0 days 00:00:01.837244,0.827241387262592,168.0,0.26838885125079387,466.0,418.0,2.0,COMPLETE,,,,,,,,
627.0,0.08179449735342637,2024-04-26 03:58:24.786945,2024-04-26 03:58:26.691961,0 days 00:00:01.905016,0.8011884882686531,165.0,0.2701594478180593,472.0,428.0,2.0,COMPLETE,,,,,,,,
628.0,0.07531687263833753,2024-04-26 03:58:26.693121,2024-04-26 03:58:28.453089,0 days 00:00:01.759968,0.6513215193482315,174.0,0.26427190559479385,454.0,411.0,2.0,COMPLETE,,,,,,,,
629.0,0.024721679119968698,2024-04-26 03:58:28.454090,2024-04-26 03:58:30.306197,0 days 00:00:01.852107,0.8356819696647263,180.0,0.25771043362589,463.0,422.0,1.0,COMPLETE,,,,,,,,
630.0,0.04868081688167081,2024-04-26 03:58:30.308197,2024-04-26 03:58:32.224104,0 days 00:00:01.915907,0.8165325854914974,166.0,0.280851548206764,473.0,430.0,2.0,COMPLETE,,,,,,,,
