number,value,datetime_start,datetime_complete,duration,params_mutation_ratio,params_no_generations,params_population_size,params_var,state,population_size,mutation_ratio,no_generations,var,best_value,record_type
305.0,0.002796139111545415,2024-04-26 00:08:42.346652,2024-04-26 00:08:50.580217,0 days 00:00:08.233565,0.30000000000000004,920.0,920.0,2.0,COMPLETE,,,,,,
306.0,0.0034734535958005353,2024-04-26 00:08:50.581218,2024-04-26 00:08:58.922119,0 days 00:00:08.340901,0.30000000000000004,920.0,940.0,2.0,COMPLETE,,,,,,
307.0,0.005159358472857534,2024-04-26 00:08:58.923117,2024-04-26 00:09:06.820434,0 days 00:00:07.897317,0.30000000000000004,900.0,910.0,2.0,COMPLETE,,,,,,
308.0,0.0007346369625036431,2024-04-26 00:09:06.821436,2024-04-26 00:09:15.156790,0 days 00:00:08.335354,0.4,880.0,960.0,2.0,COMPLETE,,,,,,
309.0,0.001779788430642526,2024-04-26 00:09:15.158411,2024-04-26 00:09:23.636862,0 days 00:00:08.478451,0.5,880.0,960.0,2.0,COMPLETE,,,,,,
310.0,0.011249791774723406,2024-04-26 00:09:23.637841,2024-04-26 00:09:32.209713,0 days 00:00:08.571872,0.4,900.0,960.0,2.0,COMPLETE,,,,,,
311.0,0.002142393950242294,2024-04-26 00:09:32.210693,2024-04-26 00:09:36.991056,0 days 00:00:04.780363,0.5,880.0,570.0,2.0,COMPLETE,,,,,,
312.0,0.005436213618695618,2024-04-26 00:09:36.992055,2024-04-26 00:09:45.873257,0 days 00:00:08.881202,0.4,940.0,960.0,2.0,COMPLETE,,,,,,
313.0,0.0004173945248702182,2024-04-26 00:09:45.875279,2024-04-26 00:09:53.640528,0 days 00:00:07.765249,0.30000000000000004,860.0,930.0,2.0,COMPLETE,,,,,,
314.0,0.014090179325711105,2024-04-26 00:09:53.641731,2024-04-26 00:10:01.494607,0 days 00:00:07.852876,0.4,880.0,910.0,2.0,COMPLETE,,,,,,
315.0,0.031678502343677195,2024-04-26 00:10:01.495607,2024-04-26 00:10:09.664909,0 days 00:00:08.169302,0.30000000000000004,860.0,970.0,2.0,COMPLETE,,,,,,
316.0,0.013291798517489184,2024-04-26 00:10:09.666911,2024-04-26 00:10:17.881522,0 days 00:00:08.214611,0.30000000000000004,920.0,930.0,2.0,COMPLETE,,,,,,
317.0,0.0104546460944146,2024-04-26 00:10:17.883523,2024-04-26 00:10:23.103658,0 days 00:00:05.220135,0.30000000000000004,900.0,630.0,2.0,COMPLETE,,,,,,
318.0,0.0051753682328001815,2024-04-26 00:10:23.105663,2024-04-26 00:10:30.578203,0 days 00:00:07.472540,0.30000000000000004,860.0,900.0,2.0,COMPLETE,,,,,,
319.0,0.00026014951386166274,2024-04-26 00:10:30.579204,2024-04-26 00:10:39.722373,0 days 00:00:09.143169,0.30000000000000004,960.0,980.0,2.0,COMPLETE,,,,,,
320.0,0.004174749767203778,2024-04-26 00:10:39.723375,2024-04-26 00:10:44.274069,0 days 00:00:04.550694,0.6,940.0,500.0,2.0,COMPLETE,,,,,,
321.0,0.0010182711076449635,2024-04-26 00:10:44.276050,2024-04-26 00:10:53.593410,0 days 00:00:09.317360,0.30000000000000004,980.0,980.0,2.0,COMPLETE,,,,,,
322.0,0.008214015178664269,2024-04-26 00:10:53.594409,2024-04-26 00:11:02.620837,0 days 00:00:09.026428,0.30000000000000004,960.0,970.0,2.0,COMPLETE,,,,,,
323.0,0.009669514461918993,2024-04-26 00:11:02.622840,2024-04-26 00:11:13.272629,0 days 00:00:10.649789,0.9,980.0,1000.0,2.0,COMPLETE,,,,,,
324.0,0.016580851192529167,2024-04-26 00:11:13.273606,2024-04-26 00:11:22.568036,0 days 00:00:09.294430,0.4,1000.0,950.0,2.0,COMPLETE,,,,,,
325.0,0.013120778900898245,2024-04-26 00:11:22.569015,2024-04-26 00:11:31.189706,0 days 00:00:08.620691,0.30000000000000004,900.0,980.0,2.0,COMPLETE,,,,,,
326.0,0.01656542669248573,2024-04-26 00:11:31.191703,2024-04-26 00:11:40.176053,0 days 00:00:08.984350,0.8,920.0,930.0,2.0,COMPLETE,,,,,,
327.0,9.57083863291075e-05,2024-04-26 00:11:40.177051,2024-04-26 00:11:49.212575,0 days 00:00:09.035524,0.4,960.0,960.0,2.0,COMPLETE,,,,,,
328.0,0.0016204462759006333,2024-04-26 00:11:49.213573,2024-04-26 00:11:58.669886,0 days 00:00:09.456313,0.4,980.0,970.0,2.0,COMPLETE,,,,,,
329.0,0.051984890530999195,2024-04-26 00:11:58.671891,2024-04-26 00:11:59.562804,0 days 00:00:00.890913,0.4,960.0,100.0,2.0,COMPLETE,,,,,,
330.0,0.0013585911512308257,2024-04-26 00:11:59.563844,2024-04-26 00:12:08.967552,0 days 00:00:09.403708,0.4,960.0,990.0,2.0,COMPLETE,,,,,,
331.0,0.029390937715247034,2024-04-26 00:12:08.968572,2024-04-26 00:12:18.013496,0 days 00:00:09.044924,0.5,940.0,960.0,2.0,COMPLETE,,,,,,
332.0,0.007581722235281418,2024-04-26 00:12:18.014495,2024-04-26 00:12:26.654160,0 days 00:00:08.639665,0.30000000000000004,940.0,950.0,2.0,COMPLETE,,,,,,
333.0,0.0034298559635228543,2024-04-26 00:12:26.655160,2024-04-26 00:12:35.732216,0 days 00:00:09.077056,0.4,920.0,1000.0,2.0,COMPLETE,,,,,,
334.0,0.005149010030670809,2024-04-26 00:12:35.733229,2024-04-26 00:12:44.389189,0 days 00:00:08.655960,0.4,900.0,970.0,2.0,COMPLETE,,,,,,
335.0,0.0005505637648433037,2024-04-26 00:12:44.390189,2024-04-26 00:12:49.387454,0 days 00:00:04.997265,0.4,880.0,600.0,2.0,COMPLETE,,,,,,
336.0,0.005639896799420896,2024-04-26 00:12:49.389431,2024-04-26 00:12:54.175810,0 days 00:00:04.786379,0.4,880.0,580.0,2.0,COMPLETE,,,,,,
337.0,0.0676234520927288,2024-04-26 00:12:54.177819,2024-04-26 00:12:57.888040,0 days 00:00:03.710221,0.4,640.0,600.0,2.0,COMPLETE,,,,,,
338.0,0.031918338917648725,2024-04-26 00:12:57.889040,2024-04-26 00:13:03.707461,0 days 00:00:05.818421,0.4,920.0,660.0,2.0,COMPLETE,,,,,,
339.0,0.10801201723979759,2024-04-26 00:13:03.709481,2024-04-26 00:13:08.512719,0 days 00:00:04.803238,0.4,960.0,520.0,2.0,COMPLETE,,,,,,
340.0,0.04704136419110938,2024-04-26 00:13:08.514716,2024-04-26 00:13:13.824286,0 days 00:00:05.309570,0.4,880.0,610.0,2.0,COMPLETE,,,,,,
341.0,0.0035191900602207227,2024-04-26 00:13:13.825289,2024-04-26 00:13:18.877326,0 days 00:00:05.052037,0.1,880.0,640.0,2.0,COMPLETE,,,,,,
342.0,0.07057324340416038,2024-04-26 00:13:18.878332,2024-04-26 00:13:24.263481,0 days 00:00:05.385149,0.4,920.0,620.0,2.0,COMPLETE,,,,,,
343.0,0.0030443354257023714,2024-04-26 00:13:24.264464,2024-04-26 00:13:28.596756,0 days 00:00:04.332292,0.1,900.0,550.0,2.0,COMPLETE,,,,,,
344.0,0.0019226684685520468,2024-04-26 00:13:28.597756,2024-04-26 00:13:36.607015,0 days 00:00:08.009259,0.30000000000000004,860.0,950.0,2.0,COMPLETE,,,,,,
345.0,0.003123957733130567,2024-04-26 00:13:36.609039,2024-04-26 00:13:42.600910,0 days 00:00:05.991871,0.4,900.0,690.0,2.0,COMPLETE,,,,,,
346.0,0.043219513639479956,2024-04-26 00:13:42.601910,2024-04-26 00:13:48.363925,0 days 00:00:05.762015,0.5,940.0,640.0,2.0,COMPLETE,,,,,,
347.0,0.050518666894131314,2024-04-26 00:13:48.365926,2024-04-26 00:13:55.057087,0 days 00:00:06.691161,0.30000000000000004,700.0,980.0,2.0,COMPLETE,,,,,,
348.0,0.041375338228450076,2024-04-26 00:13:55.059086,2024-04-26 00:13:55.693518,0 days 00:00:00.634432,0.1,140.0,480.0,2.0,COMPLETE,,,,,,
349.0,0.003134537388810088,2024-04-26 00:13:55.694520,2024-04-26 00:14:04.752558,0 days 00:00:09.058038,0.30000000000000004,1000.0,930.0,2.0,COMPLETE,,,,,,
350.0,0.0060708350910250175,2024-04-26 00:14:04.753537,2024-04-26 00:14:13.163406,0 days 00:00:08.409869,0.4,860.0,980.0,2.0,COMPLETE,,,,,,
351.0,0.008902918731775955,2024-04-26 00:14:13.165412,2024-04-26 00:14:21.450055,0 days 00:00:08.284643,0.30000000000000004,880.0,950.0,2.0,COMPLETE,,,,,,
352.0,0.016128637454539074,2024-04-26 00:14:21.452045,2024-04-26 00:14:27.040824,0 days 00:00:05.588779,0.30000000000000004,900.0,660.0,2.0,COMPLETE,,,,,,
353.0,0.0023811925689543045,2024-04-26 00:14:27.042846,2024-04-26 00:14:35.492378,0 days 00:00:08.449532,0.30000000000000004,860.0,1000.0,2.0,COMPLETE,,,,,,
354.0,0.005036793886402435,2024-04-26 00:14:35.493376,2024-04-26 00:14:43.339814,0 days 00:00:07.846438,0.1,920.0,920.0,2.0,COMPLETE,,,,,,
355.0,0.025847453289573608,2024-04-26 00:14:43.340839,2024-04-26 00:14:51.644312,0 days 00:00:08.303473,0.30000000000000004,880.0,960.0,2.0,COMPLETE,,,,,,
356.0,6.706840215109366e-05,2024-04-26 00:14:51.645313,2024-04-26 00:15:00.685739,0 days 00:00:09.040426,0.4,980.0,940.0,2.0,COMPLETE,,,,,,
357.0,0.006718871954550565,2024-04-26 00:15:00.686739,2024-04-26 00:15:09.839934,0 days 00:00:09.153195,0.5,980.0,920.0,2.0,COMPLETE,,,,,,
358.0,0.003705530215876607,2024-04-26 00:15:09.841957,2024-04-26 00:15:18.430253,0 days 00:00:08.588296,0.30000000000000004,960.0,930.0,2.0,COMPLETE,,,,,,
359.0,0.005538504022297275,2024-04-26 00:15:18.431255,2024-04-26 00:15:27.560172,0 days 00:00:09.128917,0.30000000000000004,1000.0,940.0,2.0,COMPLETE,,,,,,
360.0,0.0027147772340967435,2024-04-26 00:15:27.561175,2024-04-26 00:15:36.068175,0 days 00:00:08.507000,0.1,940.0,970.0,2.0,COMPLETE,,,,,,
361.0,0.01701977195542348,2024-04-26 00:15:36.069181,2024-04-26 00:15:44.280441,0 days 00:00:08.211260,0.30000000000000004,940.0,910.0,2.0,COMPLETE,,,,,,
362.0,0.005472111760289167,2024-04-26 00:15:44.281421,2024-04-26 00:15:53.513457,0 days 00:00:09.232036,0.4,1000.0,940.0,2.0,COMPLETE,,,,,,
363.0,0.0027861167744127613,2024-04-26 00:15:53.514458,2024-04-26 00:16:01.239226,0 days 00:00:07.724768,0.1,840.0,980.0,2.0,COMPLETE,,,,,,
364.0,0.027561625779970456,2024-04-26 00:16:01.241205,2024-04-26 00:16:10.303653,0 days 00:00:09.062448,0.30000000000000004,980.0,950.0,2.0,COMPLETE,,,,,,
365.0,0.00031534715462555596,2024-04-26 00:16:10.304653,2024-04-26 00:16:19.461407,0 days 00:00:09.156754,0.30000000000000004,940.0,1000.0,2.0,COMPLETE,,,,,,
366.0,0.0008555419785665208,2024-04-26 00:16:19.463408,2024-04-26 00:16:28.531186,0 days 00:00:09.067778,0.30000000000000004,920.0,1000.0,2.0,COMPLETE,,,,,,
367.0,0.006989682444469736,2024-04-26 00:16:28.532182,2024-04-26 00:16:38.047460,0 days 00:00:09.515278,0.4,960.0,990.0,2.0,COMPLETE,,,,,,
368.0,0.016698179679760727,2024-04-26 00:16:38.048458,2024-04-26 00:16:46.761814,0 days 00:00:08.713356,0.30000000000000004,900.0,980.0,2.0,COMPLETE,,,,,,
369.0,0.0028111506320342983,2024-04-26 00:16:46.762814,2024-04-26 00:16:56.223711,0 days 00:00:09.460897,0.30000000000000004,960.0,1000.0,2.0,COMPLETE,,,,,,
370.0,0.012182613475216542,2024-04-26 00:16:56.224711,2024-04-26 00:17:04.151436,0 days 00:00:07.926725,0.1,860.0,970.0,2.0,COMPLETE,,,,,,
371.0,0.01110358090284258,2024-04-26 00:17:04.152436,2024-04-26 00:17:07.046448,0 days 00:00:02.894012,0.30000000000000004,740.0,430.0,2.0,COMPLETE,,,,,,
372.0,0.0031217304978010674,2024-04-26 00:17:07.047446,2024-04-26 00:17:15.908955,0 days 00:00:08.861509,0.30000000000000004,940.0,960.0,2.0,COMPLETE,,,,,,
373.0,0.003156693103502306,2024-04-26 00:17:15.909956,2024-04-26 00:17:20.819854,0 days 00:00:04.909898,0.4,520.0,940.0,2.0,COMPLETE,,,,,,
374.0,0.026858915264957872,2024-04-26 00:17:20.820855,2024-04-26 00:17:23.181560,0 days 00:00:02.360705,0.30000000000000004,720.0,360.0,2.0,COMPLETE,,,,,,
375.0,0.0017411275409244809,2024-04-26 00:17:23.183560,2024-04-26 00:17:30.463338,0 days 00:00:07.279778,0.1,840.0,910.0,2.0,COMPLETE,,,,,,
376.0,0.008131347445575088,2024-04-26 00:17:30.465338,2024-04-26 00:17:39.205330,0 days 00:00:08.739992,0.30000000000000004,900.0,980.0,2.0,COMPLETE,,,,,,
377.0,0.013674835481559455,2024-04-26 00:17:39.206330,2024-04-26 00:17:48.138183,0 days 00:00:08.931853,0.2,980.0,930.0,2.0,COMPLETE,,,,,,
378.0,0.015016873205134118,2024-04-26 00:17:48.139183,2024-04-26 00:17:56.589243,0 days 00:00:08.450060,0.4,860.0,960.0,2.0,COMPLETE,,,,,,
379.0,0.008108782675630977,2024-04-26 00:17:56.590266,2024-04-26 00:18:05.244373,0 days 00:00:08.654107,0.30000000000000004,920.0,940.0,2.0,COMPLETE,,,,,,
380.0,0.004713227329000702,2024-04-26 00:18:05.245372,2024-04-26 00:18:13.842424,0 days 00:00:08.597052,0.1,880.0,1000.0,2.0,COMPLETE,,,,,,
381.0,0.013130396038055991,2024-04-26 00:18:13.843426,2024-04-26 00:18:21.351493,0 days 00:00:07.508067,0.30000000000000004,840.0,900.0,2.0,COMPLETE,,,,,,
382.0,0.007222400820536379,2024-04-26 00:18:21.353494,2024-04-26 00:18:29.994501,0 days 00:00:08.641007,0.30000000000000004,900.0,970.0,2.0,COMPLETE,,,,,,
383.0,0.004080762491996737,2024-04-26 00:18:29.996503,2024-04-26 00:18:37.538931,0 days 00:00:07.542428,0.2,860.0,920.0,1.0,COMPLETE,,,,,,
384.0,0.0010879033639596969,2024-04-26 00:18:37.539910,2024-04-26 00:18:43.841925,0 days 00:00:06.302015,0.30000000000000004,680.0,960.0,2.0,COMPLETE,,,,,,
385.0,0.013077276452534647,2024-04-26 00:18:43.842936,2024-04-26 00:18:53.023367,0 days 00:00:09.180431,0.5,920.0,980.0,1.0,COMPLETE,,,,,,
386.0,0.0008291833355542622,2024-04-26 00:18:53.024381,2024-04-26 00:19:01.917200,0 days 00:00:08.892819,0.4,960.0,940.0,2.0,COMPLETE,,,,,,
387.0,0.008330403219883209,2024-04-26 00:19:01.918206,2024-04-26 00:19:09.277443,0 days 00:00:07.359237,0.1,880.0,890.0,1.0,COMPLETE,,,,,,
388.0,0.029759669770527353,2024-04-26 00:19:09.278424,2024-04-26 00:19:17.947534,0 days 00:00:08.669110,0.30000000000000004,860.0,1000.0,1.0,COMPLETE,,,,,,
389.0,0.057979648514622895,2024-04-26 00:19:17.948533,2024-04-26 00:19:20.283107,0 days 00:00:02.334574,0.30000000000000004,840.0,310.0,2.0,COMPLETE,,,,,,
390.0,0.003492842899001758,2024-04-26 00:19:20.284062,2024-04-26 00:19:29.049340,0 days 00:00:08.765278,0.7000000000000001,900.0,920.0,1.0,COMPLETE,,,,,,
391.0,0.0024110988047514326,2024-04-26 00:19:29.051324,2024-04-26 00:19:37.928466,0 days 00:00:08.877142,0.4,940.0,950.0,2.0,COMPLETE,,,,,,
392.0,0.00027205435115007504,2024-04-26 00:19:37.930468,2024-04-26 00:19:46.236851,0 days 00:00:08.306383,0.30000000000000004,880.0,960.0,1.0,COMPLETE,,,,,,
393.0,0.0439500640733268,2024-04-26 00:19:46.237869,2024-04-26 00:19:49.098121,0 days 00:00:02.860252,0.2,760.0,410.0,1.0,COMPLETE,,,,,,
394.0,0.00027920373384660024,2024-04-26 00:19:49.099120,2024-04-26 00:19:56.856275,0 days 00:00:07.757155,0.1,860.0,970.0,1.0,COMPLETE,,,,,,
395.0,0.019773485339923624,2024-04-26 00:19:56.858244,2024-04-26 00:20:04.570109,0 days 00:00:07.711865,0.1,840.0,980.0,1.0,COMPLETE,,,,,,
396.0,0.0009707128552047806,2024-04-26 00:20:04.572106,2024-04-26 00:20:12.257267,0 days 00:00:07.685161,0.1,860.0,960.0,1.0,COMPLETE,,,,,,
397.0,0.003152110921357476,2024-04-26 00:20:12.258267,2024-04-26 00:20:21.270509,0 days 00:00:09.012242,0.1,980.0,980.0,1.0,COMPLETE,,,,,,
398.0,0.0030223462021030656,2024-04-26 00:20:21.272510,2024-04-26 00:20:28.884542,0 days 00:00:07.612032,0.1,840.0,960.0,1.0,COMPLETE,,,,,,
399.0,0.007804563677415999,2024-04-26 00:20:28.885542,2024-04-26 00:20:37.290213,0 days 00:00:08.404671,0.1,900.0,1000.0,1.0,COMPLETE,,,,,,
400.0,0.002574895659488874,2024-04-26 00:20:37.291211,2024-04-26 00:20:45.376247,0 days 00:00:08.085036,0.1,920.0,940.0,1.0,COMPLETE,,,,,,
401.0,0.01457870242283299,2024-04-26 00:20:45.377247,2024-04-26 00:20:53.505245,0 days 00:00:08.127998,0.2,860.0,980.0,1.0,COMPLETE,,,,,,
402.0,0.007959341784454566,2024-04-26 00:20:53.507224,2024-04-26 00:21:01.889893,0 days 00:00:08.382669,0.1,940.0,950.0,1.0,COMPLETE,,,,,,
403.0,0.004545359729405618,2024-04-26 00:21:01.890892,2024-04-26 00:21:10.286349,0 days 00:00:08.395457,0.30000000000000004,880.0,970.0,1.0,COMPLETE,,,,,,
404.0,0.014792049871187984,2024-04-26 00:21:10.288332,2024-04-26 00:21:18.505834,0 days 00:00:08.217502,0.30000000000000004,840.0,1000.0,1.0,COMPLETE,,,,,,
405.0,0.025233168403309136,2024-04-26 00:21:18.507839,2024-04-26 00:21:25.053002,0 days 00:00:06.545163,0.1,760.0,930.0,1.0,COMPLETE,,,,,,
406.0,0.00040082791983486743,2024-04-26 00:21:25.054001,2024-04-26 00:21:34.476207,0 days 00:00:09.422206,0.30000000000000004,1000.0,960.0,1.0,COMPLETE,,,,,,
407.0,0.03877439483819067,2024-04-26 00:21:34.478210,2024-04-26 00:21:43.821703,0 days 00:00:09.343493,0.30000000000000004,1000.0,950.0,1.0,COMPLETE,,,,,,
408.0,0.0016198243298877202,2024-04-26 00:21:43.822834,2024-04-26 00:21:53.254033,0 days 00:00:09.431199,0.6,1000.0,910.0,1.0,COMPLETE,,,,,,
409.0,0.0037795595868512777,2024-04-26 00:21:53.256034,2024-04-26 00:22:01.922990,0 days 00:00:08.666956,0.2,960.0,940.0,1.0,COMPLETE,,,,,,
410.0,0.09428759089520256,2024-04-26 00:22:01.923999,2024-04-26 00:22:03.383347,0 days 00:00:01.459348,0.1,980.0,170.0,1.0,COMPLETE,,,,,,
411.0,0.0070268606870147465,2024-04-26 00:22:03.384348,2024-04-26 00:22:12.694853,0 days 00:00:09.310505,0.30000000000000004,980.0,960.0,1.0,COMPLETE,,,,,,
412.0,0.0078701006960884,2024-04-26 00:22:12.695853,2024-04-26 00:22:21.804048,0 days 00:00:09.108195,0.30000000000000004,1000.0,930.0,1.0,COMPLETE,,,,,,
413.0,0.00016813176833174737,2024-04-26 00:22:21.806027,2024-04-26 00:22:30.085755,0 days 00:00:08.279728,0.2,960.0,900.0,1.0,COMPLETE,,,,,,
414.0,0.01285333163644431,2024-04-26 00:22:30.086731,2024-04-26 00:22:38.069602,0 days 00:00:07.982871,0.1,960.0,900.0,1.0,COMPLETE,,,,,,
415.0,0.003328685418143351,2024-04-26 00:22:38.070624,2024-04-26 00:22:47.376894,0 days 00:00:09.306270,0.30000000000000004,980.0,970.0,1.0,COMPLETE,,,,,,
416.0,0.0013245059140771787,2024-04-26 00:22:47.378894,2024-04-26 00:22:56.365608,0 days 00:00:08.986714,0.30000000000000004,940.0,980.0,1.0,COMPLETE,,,,,,
417.0,0.024419035214579665,2024-04-26 00:22:56.366607,2024-04-26 00:23:05.048612,0 days 00:00:08.682005,0.2,960.0,950.0,1.0,COMPLETE,,,,,,
418.0,0.009429770259618664,2024-04-26 00:23:05.049540,2024-04-26 00:23:13.580901,0 days 00:00:08.531361,0.30000000000000004,960.0,920.0,1.0,COMPLETE,,,,,,
419.0,0.012926781217721839,2024-04-26 00:23:13.581903,2024-04-26 00:23:22.028497,0 days 00:00:08.446594,0.1,940.0,960.0,1.0,COMPLETE,,,,,,
420.0,0.051752143018989116,2024-04-26 00:23:22.030497,2024-04-26 00:23:30.453183,0 days 00:00:08.422686,0.30000000000000004,920.0,940.0,1.0,COMPLETE,,,,,,
421.0,0.0036862053021469166,2024-04-26 00:23:30.454181,2024-04-26 00:23:40.105355,0 days 00:00:09.651174,0.30000000000000004,1000.0,990.0,1.0,COMPLETE,,,,,,
422.0,0.005586949598999524,2024-04-26 00:23:40.107356,2024-04-26 00:23:48.297285,0 days 00:00:08.189929,0.2,980.0,890.0,1.0,COMPLETE,,,,,,
423.0,0.018282473166717494,2024-04-26 00:23:48.299273,2024-04-26 00:23:56.461236,0 days 00:00:08.161963,0.1,900.0,970.0,1.0,COMPLETE,,,,,,
424.0,0.004935381255366522,2024-04-26 00:23:56.463238,2024-04-26 00:24:04.652787,0 days 00:00:08.189549,0.30000000000000004,920.0,920.0,1.0,COMPLETE,,,,,,
425.0,0.003063353641879374,2024-04-26 00:24:04.654790,2024-04-26 00:24:14.047921,0 days 00:00:09.393131,0.30000000000000004,960.0,1000.0,1.0,COMPLETE,,,,,,
426.0,0.017494561102012085,2024-04-26 00:24:14.048919,2024-04-26 00:24:22.840561,0 days 00:00:08.791642,0.1,1000.0,950.0,1.0,COMPLETE,,,,,,
427.0,0.013933178979090854,2024-04-26 00:24:22.841583,2024-04-26 00:24:31.148577,0 days 00:00:08.306994,0.30000000000000004,920.0,930.0,1.0,COMPLETE,,,,,,
428.0,0.006375455002871178,2024-04-26 00:24:31.149556,2024-04-26 00:24:39.376088,0 days 00:00:08.226532,0.2,880.0,980.0,1.0,COMPLETE,,,,,,
429.0,0.007836495419248024,2024-04-26 00:24:39.377070,2024-04-26 00:24:48.139682,0 days 00:00:08.762612,0.30000000000000004,940.0,960.0,1.0,COMPLETE,,,,,,
430.0,0.008270662648472538,2024-04-26 00:24:48.140706,2024-04-26 00:24:56.823517,0 days 00:00:08.682811,0.30000000000000004,980.0,910.0,1.0,COMPLETE,,,,,,
431.0,0.029307830425040038,2024-04-26 00:24:56.825519,2024-04-26 00:25:06.218718,0 days 00:00:09.393199,1.0,900.0,940.0,1.0,COMPLETE,,,,,,
432.0,0.0008348859712530299,2024-04-26 00:25:06.219718,2024-04-26 00:25:14.897187,0 days 00:00:08.677469,0.1,940.0,980.0,1.0,COMPLETE,,,,,,
433.0,0.0024896150260982353,2024-04-26 00:25:14.898186,2024-04-26 00:25:22.242196,0 days 00:00:07.344010,0.2,880.0,880.0,2.0,COMPLETE,,,,,,
434.0,0.004500755999739425,2024-04-26 00:25:22.243198,2024-04-26 00:25:30.102402,0 days 00:00:07.859204,0.30000000000000004,840.0,960.0,1.0,COMPLETE,,,,,,
435.0,0.00389296316556198,2024-04-26 00:25:30.104401,2024-04-26 00:25:38.740600,0 days 00:00:08.636199,0.30000000000000004,960.0,930.0,1.0,COMPLETE,,,,,,
436.0,0.0035678865479393806,2024-04-26 00:25:38.741635,2024-04-26 00:25:46.249261,0 days 00:00:07.507626,0.30000000000000004,860.0,900.0,2.0,COMPLETE,,,,,,
437.0,0.004599837916035909,2024-04-26 00:25:46.250262,2024-04-26 00:25:54.946258,0 days 00:00:08.695996,0.1,920.0,1000.0,1.0,COMPLETE,,,,,,
438.0,0.024795509032189855,2024-04-26 00:25:54.948236,2024-04-26 00:26:02.519454,0 days 00:00:07.571218,0.30000000000000004,820.0,950.0,2.0,COMPLETE,,,,,,
439.0,0.004238975426346769,2024-04-26 00:26:02.520453,2024-04-26 00:26:11.087815,0 days 00:00:08.567362,0.30000000000000004,900.0,970.0,1.0,COMPLETE,,,,,,
440.0,0.013674230413720068,2024-04-26 00:26:11.088815,2024-04-26 00:26:18.717487,0 days 00:00:07.628672,0.2,880.0,920.0,2.0,COMPLETE,,,,,,
441.0,0.007457623131429614,2024-04-26 00:26:18.718487,2024-04-26 00:26:26.451981,0 days 00:00:07.733494,0.2,860.0,940.0,1.0,COMPLETE,,,,,,
442.0,0.025555447134127718,2024-04-26 00:26:26.452982,2024-04-26 00:26:35.605036,0 days 00:00:09.152054,0.1,1000.0,980.0,1.0,COMPLETE,,,,,,
443.0,0.0017470438383817566,2024-04-26 00:26:35.606035,2024-04-26 00:26:43.976960,0 days 00:00:08.370925,0.30000000000000004,900.0,960.0,2.0,COMPLETE,,,,,,
444.0,0.008444046994002363,2024-04-26 00:26:43.978960,2024-04-26 00:26:53.028028,0 days 00:00:09.049068,0.5,980.0,910.0,1.0,COMPLETE,,,,,,
445.0,0.01059761602314957,2024-04-26 00:26:53.030028,2024-04-26 00:27:03.182083,0 days 00:00:10.152055,0.8,960.0,1000.0,2.0,COMPLETE,,,,,,
446.0,0.03899268820028823,2024-04-26 00:27:03.183084,2024-04-26 00:27:10.879361,0 days 00:00:07.696277,0.30000000000000004,840.0,940.0,1.0,COMPLETE,,,,,,
447.0,0.001369598683879758,2024-04-26 00:27:10.880342,2024-04-26 00:27:19.214050,0 days 00:00:08.333708,0.1,920.0,980.0,1.0,COMPLETE,,,,,,
448.0,0.005324041068694996,2024-04-26 00:27:19.215051,2024-04-26 00:27:24.473505,0 days 00:00:05.258454,0.30000000000000004,560.0,960.0,2.0,COMPLETE,,,,,,
449.0,0.002085199283799355,2024-04-26 00:27:24.475506,2024-04-26 00:27:31.862317,0 days 00:00:07.386811,0.30000000000000004,820.0,930.0,1.0,COMPLETE,,,,,,
450.0,0.004605267450642714,2024-04-26 00:27:31.863318,2024-04-26 00:27:39.326303,0 days 00:00:07.462985,0.2,880.0,900.0,2.0,COMPLETE,,,,,,
451.0,0.004574635318274289,2024-04-26 00:27:39.327304,2024-04-26 00:27:47.390364,0 days 00:00:08.063060,0.30000000000000004,860.0,960.0,1.0,COMPLETE,,,,,,
452.0,0.003439513698500818,2024-04-26 00:27:47.391365,2024-04-26 00:27:56.398928,0 days 00:00:09.007563,0.4,940.0,980.0,2.0,COMPLETE,,,,,,
453.0,0.0035839656395637576,2024-04-26 00:27:56.400950,2024-04-26 00:28:00.640589,0 days 00:00:04.239639,0.1,480.0,940.0,1.0,COMPLETE,,,,,,
454.0,0.00681520342765829,2024-04-26 00:28:00.642587,2024-04-26 00:28:09.511083,0 days 00:00:08.868496,0.30000000000000004,900.0,1000.0,1.0,COMPLETE,,,,,,
455.0,0.00575089696564568,2024-04-26 00:28:09.512082,2024-04-26 00:28:17.092273,0 days 00:00:07.580191,0.30000000000000004,860.0,920.0,2.0,COMPLETE,,,,,,
456.0,0.0024949101377007565,2024-04-26 00:28:17.094295,2024-04-26 00:28:24.906620,0 days 00:00:07.812325,0.2,940.0,880.0,1.0,COMPLETE,,,,,,
457.0,0.007004200393630811,2024-04-26 00:28:24.907599,2024-04-26 00:28:27.380232,0 days 00:00:02.472633,0.4,260.0,950.0,2.0,COMPLETE,,,,,,
458.0,0.024574337209875452,2024-04-26 00:28:27.381233,2024-04-26 00:28:35.115508,0 days 00:00:07.734275,0.30000000000000004,820.0,970.0,1.0,COMPLETE,,,,,,
459.0,0.002654645248208354,2024-04-26 00:28:35.116531,2024-04-26 00:28:41.853226,0 days 00:00:06.736695,0.1,780.0,930.0,1.0,COMPLETE,,,,,,
