number,value,datetime_start,datetime_complete,duration,params_mutation_ratio,params_no_generations,params_population_size,params_var,state,population_size,mutation_ratio,no_generations,var,best_value,record_type
309.0,-989.4497495759457,2024-04-25 23:07:54.186778,2024-04-25 23:08:01.696801,0 days 00:00:07.510023,1.0,740.0,730.0,2.0,COMPLETE,,,,,,
310.0,-989.200267336825,2024-04-25 23:08:01.697813,2024-04-25 23:08:08.745480,0 days 00:00:07.047667,1.0,660.0,780.0,2.0,COMPLETE,,,,,,
311.0,-981.8184748879312,2024-04-25 23:08:08.746480,2024-04-25 23:08:12.882913,0 days 00:00:04.136433,0.9,460.0,660.0,2.0,COMPLETE,,,,,,
312.0,-982.9450375702907,2024-04-25 23:08:12.883913,2024-04-25 23:08:17.101594,0 days 00:00:04.217681,1.0,440.0,690.0,2.0,COMPLETE,,,,,,
313.0,-930.082391737269,2024-04-25 23:08:17.103595,2024-04-25 23:08:17.352593,0 days 00:00:00.248998,0.7000000000000001,20.0,760.0,2.0,COMPLETE,,,,,,
314.0,-988.2780864386808,2024-04-25 23:08:17.354573,2024-04-25 23:08:24.035269,0 days 00:00:06.680696,0.7000000000000001,620.0,810.0,2.0,COMPLETE,,,,,,
315.0,-989.3480423256763,2024-04-25 23:08:24.037268,2024-04-25 23:08:31.750943,0 days 00:00:07.713675,0.7000000000000001,760.0,770.0,2.0,COMPLETE,,,,,,
316.0,-989.6754794675733,2024-04-25 23:08:31.751944,2024-04-25 23:08:38.884673,0 days 00:00:07.132729,0.9,720.0,730.0,2.0,COMPLETE,,,,,,
317.0,-986.126493110572,2024-04-25 23:08:38.885672,2024-04-25 23:08:45.891534,0 days 00:00:07.005862,0.8,720.0,730.0,2.0,COMPLETE,,,,,,
318.0,-989.4510402924357,2024-04-25 23:08:45.893514,2024-04-25 23:08:52.899518,0 days 00:00:07.006004,0.7000000000000001,720.0,740.0,2.0,COMPLETE,,,,,,
319.0,-986.025781496825,2024-04-25 23:08:52.900528,2024-04-25 23:08:59.546347,0 days 00:00:06.645819,0.9,700.0,700.0,2.0,COMPLETE,,,,,,
320.0,-986.8870757677531,2024-04-25 23:08:59.547346,2024-04-25 23:09:06.312001,0 days 00:00:06.764655,0.4,740.0,720.0,2.0,COMPLETE,,,,,,
321.0,-989.0223064306197,2024-04-25 23:09:06.313002,2024-04-25 23:09:14.133631,0 days 00:00:07.820629,0.8,780.0,750.0,2.0,COMPLETE,,,,,,
322.0,-988.9884880756006,2024-04-25 23:09:14.135630,2024-04-25 23:09:20.490445,0 days 00:00:06.354815,1.0,720.0,650.0,2.0,COMPLETE,,,,,,
323.0,-989.2578099878516,2024-04-25 23:09:20.492424,2024-04-25 23:09:27.553894,0 days 00:00:07.061470,0.7000000000000001,700.0,770.0,2.0,COMPLETE,,,,,,
324.0,-989.4046682785132,2024-04-25 23:09:27.554894,2024-04-25 23:09:31.739973,0 days 00:00:04.185079,0.7000000000000001,440.0,730.0,2.0,COMPLETE,,,,,,
325.0,-988.6708500973622,2024-04-25 23:09:31.740945,2024-04-25 23:09:38.195554,0 days 00:00:06.454609,0.2,760.0,690.0,2.0,COMPLETE,,,,,,
326.0,-985.4844808349321,2024-04-25 23:09:38.197555,2024-04-25 23:09:45.025801,0 days 00:00:06.828246,0.7000000000000001,680.0,760.0,2.0,COMPLETE,,,,,,
327.0,-986.9052358468632,2024-04-25 23:09:45.026801,2024-04-25 23:09:50.098423,0 days 00:00:05.071622,0.7000000000000001,480.0,790.0,2.0,COMPLETE,,,,,,
328.0,-988.515381772818,2024-04-25 23:09:50.100400,2024-04-25 23:09:56.034046,0 days 00:00:05.933646,0.8,600.0,740.0,2.0,COMPLETE,,,,,,
329.0,-988.3658781066027,2024-04-25 23:09:56.035045,2024-04-25 23:10:03.278202,0 days 00:00:07.243157,1.0,740.0,710.0,2.0,COMPLETE,,,,,,
330.0,-989.1228825537758,2024-04-25 23:10:03.280223,2024-04-25 23:10:07.541646,0 days 00:00:04.261423,0.9,400.0,780.0,2.0,COMPLETE,,,,,,
331.0,-988.9002834223722,2024-04-25 23:10:07.542621,2024-04-25 23:10:13.886520,0 days 00:00:06.343899,0.7000000000000001,720.0,670.0,2.0,COMPLETE,,,,,,
332.0,-987.6671964459739,2024-04-25 23:10:13.887517,2024-04-25 23:10:20.682232,0 days 00:00:06.794715,0.9,660.0,760.0,2.0,COMPLETE,,,,,,
333.0,-989.0716032869602,2024-04-25 23:10:20.683232,2024-04-25 23:10:26.057058,0 days 00:00:05.373826,0.7000000000000001,500.0,810.0,2.0,COMPLETE,,,,,,
334.0,-987.3193815789973,2024-04-25 23:10:26.059057,2024-04-25 23:10:32.899686,0 days 00:00:06.840629,0.7000000000000001,700.0,740.0,2.0,COMPLETE,,,,,,
335.0,-988.7314510638123,2024-04-25 23:10:32.900856,2024-04-25 23:10:37.463730,0 days 00:00:04.562874,0.7000000000000001,760.0,460.0,2.0,COMPLETE,,,,,,
336.0,-983.6054977272817,2024-04-25 23:10:37.464718,2024-04-25 23:10:41.178663,0 days 00:00:03.713945,0.4,620.0,490.0,2.0,COMPLETE,,,,,,
337.0,-982.5867604634966,2024-04-25 23:10:41.179664,2024-04-25 23:10:45.776554,0 days 00:00:04.596890,0.30000000000000004,460.0,790.0,1.0,COMPLETE,,,,,,
338.0,-988.2154583075734,2024-04-25 23:10:45.777555,2024-04-25 23:10:52.308687,0 days 00:00:06.531132,0.9,680.0,710.0,2.0,COMPLETE,,,,,,
339.0,-988.7055850681722,2024-04-25 23:10:52.309688,2024-04-25 23:11:00.084003,0 days 00:00:07.774315,1.0,740.0,760.0,2.0,COMPLETE,,,,,,
340.0,-989.4564249280058,2024-04-25 23:11:00.086006,2024-04-25 23:11:06.697120,0 days 00:00:06.611114,0.7000000000000001,580.0,850.0,2.0,COMPLETE,,,,,,
341.0,-989.6278299303206,2024-04-25 23:11:06.698118,2024-04-25 23:11:14.037394,0 days 00:00:07.339276,0.8,660.0,820.0,2.0,COMPLETE,,,,,,
342.0,-988.8458972943899,2024-04-25 23:11:14.038414,2024-04-25 23:11:22.319743,0 days 00:00:08.281329,0.8,680.0,880.0,2.0,COMPLETE,,,,,,
343.0,-983.0168388844893,2024-04-25 23:11:22.321719,2024-04-25 23:11:24.865049,0 days 00:00:02.543330,0.8,220.0,810.0,2.0,COMPLETE,,,,,,
344.0,-987.5289777328887,2024-04-25 23:11:24.866049,2024-04-25 23:11:28.501169,0 days 00:00:03.635120,0.1,700.0,440.0,2.0,COMPLETE,,,,,,
345.0,-987.8985889235188,2024-04-25 23:11:28.502194,2024-04-25 23:11:34.933854,0 days 00:00:06.431660,0.7000000000000001,660.0,730.0,2.0,COMPLETE,,,,,,
346.0,-986.5492535290443,2024-04-25 23:11:34.934873,2024-04-25 23:11:43.034223,0 days 00:00:08.099350,0.7000000000000001,720.0,840.0,2.0,COMPLETE,,,,,,
347.0,-986.0025959948817,2024-04-25 23:11:43.035245,2024-04-25 23:11:50.264774,0 days 00:00:07.229529,0.7000000000000001,660.0,820.0,2.0,COMPLETE,,,,,,
348.0,-989.2807838566014,2024-04-25 23:11:50.266752,2024-04-25 23:11:54.819916,0 days 00:00:04.553164,0.8,700.0,500.0,2.0,COMPLETE,,,,,,
349.0,-988.9400333552037,2024-04-25 23:11:54.820918,2024-04-25 23:12:01.710240,0 days 00:00:06.889322,0.7000000000000001,760.0,690.0,2.0,COMPLETE,,,,,,
350.0,-985.988336295974,2024-04-25 23:12:01.711240,2024-04-25 23:12:04.440291,0 days 00:00:02.729051,1.0,480.0,420.0,2.0,COMPLETE,,,,,,
351.0,-988.2741320324458,2024-04-25 23:12:04.441312,2024-04-25 23:12:09.230241,0 days 00:00:04.788929,0.7000000000000001,780.0,470.0,2.0,COMPLETE,,,,,,
352.0,-989.0250872727737,2024-04-25 23:12:09.231243,2024-04-25 23:12:16.715215,0 days 00:00:07.483972,0.8,740.0,750.0,2.0,COMPLETE,,,,,,
353.0,-963.960582869661,2024-04-25 23:12:16.717248,2024-04-25 23:12:17.917936,0 days 00:00:01.200688,0.7000000000000001,500.0,180.0,2.0,COMPLETE,,,,,,
354.0,-987.2863331564913,2024-04-25 23:12:17.919936,2024-04-25 23:12:25.554225,0 days 00:00:07.634289,0.7000000000000001,720.0,790.0,2.0,COMPLETE,,,,,,
355.0,-989.5105226459007,2024-04-25 23:12:25.556205,2024-04-25 23:12:33.269479,0 days 00:00:07.713274,0.8,680.0,830.0,2.0,COMPLETE,,,,,,
356.0,-987.7492219182764,2024-04-25 23:12:33.270480,2024-04-25 23:12:36.682418,0 days 00:00:03.411938,0.7000000000000001,360.0,710.0,2.0,COMPLETE,,,,,,
357.0,-986.5509424532986,2024-04-25 23:12:36.684426,2024-04-25 23:12:42.343973,0 days 00:00:05.659547,1.0,640.0,640.0,2.0,COMPLETE,,,,,,
358.0,-988.6829422399016,2024-04-25 23:12:42.345973,2024-04-25 23:12:47.640938,0 days 00:00:05.294965,0.7000000000000001,540.0,730.0,2.0,COMPLETE,,,,,,
359.0,-987.9770020274752,2024-04-25 23:12:47.641940,2024-04-25 23:12:52.444182,0 days 00:00:04.802242,1.0,440.0,770.0,2.0,COMPLETE,,,,,,
360.0,-982.2142965660249,2024-04-25 23:12:52.446180,2024-04-25 23:13:01.057987,0 days 00:00:08.611807,0.7000000000000001,800.0,800.0,2.0,COMPLETE,,,,,,
361.0,-986.8478453494379,2024-04-25 23:13:01.058988,2024-04-25 23:13:07.102890,0 days 00:00:06.043902,0.7000000000000001,600.0,750.0,2.0,COMPLETE,,,,,,
362.0,-989.3010404098736,2024-04-25 23:13:07.103911,2024-04-25 23:13:14.856076,0 days 00:00:07.752165,0.7000000000000001,680.0,860.0,2.0,COMPLETE,,,,,,
363.0,-987.847555351927,2024-04-25 23:13:14.857076,2024-04-25 23:13:21.993971,0 days 00:00:07.136895,0.5,700.0,780.0,2.0,COMPLETE,,,,,,
364.0,-986.1025000676723,2024-04-25 23:13:21.994972,2024-04-25 23:13:27.170088,0 days 00:00:05.175116,0.8,540.0,720.0,2.0,COMPLETE,,,,,,
365.0,-986.8537074920791,2024-04-25 23:13:27.171111,2024-04-25 23:13:30.574388,0 days 00:00:03.403277,0.6,520.0,510.0,2.0,COMPLETE,,,,,,
366.0,-989.5135742632608,2024-04-25 23:13:30.575387,2024-04-25 23:13:34.911565,0 days 00:00:04.336178,0.7000000000000001,560.0,590.0,2.0,COMPLETE,,,,,,
367.0,-985.6343980497068,2024-04-25 23:13:34.913570,2024-04-25 23:13:39.766245,0 days 00:00:04.852675,1.0,420.0,820.0,2.0,COMPLETE,,,,,,
368.0,-988.4130879902721,2024-04-25 23:13:39.768263,2024-04-25 23:13:43.854505,0 days 00:00:04.086242,0.7000000000000001,460.0,680.0,2.0,COMPLETE,,,,,,
369.0,-989.137209475895,2024-04-25 23:13:43.855504,2024-04-25 23:13:50.664878,0 days 00:00:06.809374,0.7000000000000001,660.0,770.0,2.0,COMPLETE,,,,,,
370.0,-978.9163285647106,2024-04-25 23:13:50.666878,2024-04-25 23:13:50.813876,0 days 00:00:00.146998,0.4,720.0,10.0,2.0,COMPLETE,,,,,,
371.0,-989.1241553507541,2024-04-25 23:13:50.814877,2024-04-25 23:13:54.779221,0 days 00:00:03.964344,0.6,640.0,490.0,2.0,COMPLETE,,,,,,
372.0,-978.2109447719674,2024-04-25 23:13:54.780221,2024-04-25 23:13:58.231485,0 days 00:00:03.451264,0.7000000000000001,580.0,460.0,2.0,COMPLETE,,,,,,
373.0,-989.5777929212654,2024-04-25 23:13:58.232460,2024-04-25 23:14:05.620585,0 days 00:00:07.388125,0.8,740.0,750.0,2.0,COMPLETE,,,,,,
374.0,-987.4728477506895,2024-04-25 23:14:05.622586,2024-04-25 23:14:08.188962,0 days 00:00:02.566376,0.7000000000000001,500.0,390.0,2.0,COMPLETE,,,,,,
375.0,-989.027129247019,2024-04-25 23:14:08.190962,2024-04-25 23:14:15.126753,0 days 00:00:06.935791,1.0,620.0,800.0,2.0,COMPLETE,,,,,,
376.0,-982.3260988813934,2024-04-25 23:14:15.127791,2024-04-25 23:14:21.449294,0 days 00:00:06.321503,0.9,700.0,660.0,1.0,COMPLETE,,,,,,
377.0,-987.6706952155484,2024-04-25 23:14:21.450315,2024-04-25 23:14:26.669153,0 days 00:00:05.218838,0.7000000000000001,760.0,530.0,2.0,COMPLETE,,,,,,
378.0,-989.643549868505,2024-04-25 23:14:26.671175,2024-04-25 23:14:32.190280,0 days 00:00:05.519105,0.8,660.0,620.0,2.0,COMPLETE,,,,,,
379.0,-988.4118433984506,2024-04-25 23:14:32.191282,2024-04-25 23:14:37.429010,0 days 00:00:05.237728,0.8,660.0,600.0,2.0,COMPLETE,,,,,,
380.0,-987.7696037352,2024-04-25 23:14:37.430011,2024-04-25 23:14:43.146088,0 days 00:00:05.716077,0.8,680.0,620.0,2.0,COMPLETE,,,,,,
381.0,-986.1783510329212,2024-04-25 23:14:43.148088,2024-04-25 23:14:48.889612,0 days 00:00:05.741524,0.8,660.0,650.0,2.0,COMPLETE,,,,,,
382.0,-988.8515389010648,2024-04-25 23:14:48.891614,2024-04-25 23:14:54.736526,0 days 00:00:05.844912,0.8,700.0,630.0,2.0,COMPLETE,,,,,,
383.0,-989.6425753626413,2024-04-25 23:14:54.738549,2024-04-25 23:14:59.908070,0 days 00:00:05.169521,0.8,640.0,610.0,2.0,COMPLETE,,,,,,
384.0,-989.4912727118756,2024-04-25 23:14:59.909071,2024-04-25 23:15:04.949162,0 days 00:00:05.040091,0.8,620.0,610.0,2.0,COMPLETE,,,,,,
385.0,-989.5365923242744,2024-04-25 23:15:04.951136,2024-04-25 23:15:10.287236,0 days 00:00:05.336100,0.8,640.0,630.0,2.0,COMPLETE,,,,,,
386.0,-989.3634956808871,2024-04-25 23:15:10.288215,2024-04-25 23:15:15.020468,0 days 00:00:04.732253,0.8,620.0,580.0,2.0,COMPLETE,,,,,,
387.0,-989.015600234763,2024-04-25 23:15:15.021624,2024-04-25 23:15:20.033789,0 days 00:00:05.012165,0.8,640.0,590.0,2.0,COMPLETE,,,,,,
388.0,-976.37035584664,2024-04-25 23:15:20.034765,2024-04-25 23:15:24.767805,0 days 00:00:04.733040,0.8,640.0,570.0,2.0,COMPLETE,,,,,,
389.0,-989.4220428181034,2024-04-25 23:15:24.769804,2024-04-25 23:15:32.316692,0 days 00:00:07.546888,0.9,600.0,910.0,2.0,COMPLETE,,,,,,
390.0,-983.1653198266156,2024-04-25 23:15:32.317693,2024-04-25 23:15:37.637163,0 days 00:00:05.319470,0.8,660.0,610.0,2.0,COMPLETE,,,,,,
391.0,-988.0143561266595,2024-04-25 23:15:37.638161,2024-04-25 23:15:42.766335,0 days 00:00:05.128174,0.9,600.0,630.0,2.0,COMPLETE,,,,,,
392.0,-988.735730854998,2024-04-25 23:15:42.767957,2024-04-25 23:15:51.471981,0 days 00:00:08.704024,0.8,980.0,670.0,2.0,COMPLETE,,,,,,
393.0,-985.1345188526489,2024-04-25 23:15:51.472982,2024-04-25 23:15:56.477328,0 days 00:00:05.004346,0.8,440.0,840.0,2.0,COMPLETE,,,,,,
394.0,-986.1682693346363,2024-04-25 23:15:56.478327,2024-04-25 23:16:03.990438,0 days 00:00:07.512111,1.0,780.0,710.0,2.0,COMPLETE,,,,,,
395.0,-987.9778123917688,2024-04-25 23:16:03.991461,2024-04-25 23:16:10.448226,0 days 00:00:06.456765,0.8,660.0,730.0,2.0,COMPLETE,,,,,,
396.0,-986.2272983211899,2024-04-25 23:16:10.449200,2024-04-25 23:16:17.069908,0 days 00:00:06.620708,1.0,620.0,770.0,2.0,COMPLETE,,,,,,
397.0,-988.7550947924544,2024-04-25 23:16:17.070930,2024-04-25 23:16:23.067525,0 days 00:00:05.996595,0.4,680.0,700.0,2.0,COMPLETE,,,,,,
398.0,-982.9777583887937,2024-04-25 23:16:23.068545,2024-04-25 23:16:28.127725,0 days 00:00:05.059180,0.30000000000000004,640.0,640.0,2.0,COMPLETE,,,,,,
399.0,-987.2960129680794,2024-04-25 23:16:28.128728,2024-04-25 23:16:33.814397,0 days 00:00:05.685669,0.8,720.0,600.0,2.0,COMPLETE,,,,,,
400.0,-984.6042065073552,2024-04-25 23:16:33.816373,2024-04-25 23:16:39.017028,0 days 00:00:05.200655,0.9,480.0,790.0,2.0,COMPLETE,,,,,,
401.0,-989.542759049039,2024-04-25 23:16:39.018052,2024-04-25 23:16:43.540306,0 days 00:00:04.522254,0.7000000000000001,460.0,740.0,2.0,COMPLETE,,,,,,
402.0,-989.6130936319053,2024-04-25 23:16:43.541304,2024-04-25 23:16:51.991649,0 days 00:00:08.450345,1.0,740.0,820.0,2.0,COMPLETE,,,,,,
403.0,-988.8161308019776,2024-04-25 23:16:51.992626,2024-04-25 23:17:00.836588,0 days 00:00:08.843962,1.0,740.0,860.0,2.0,COMPLETE,,,,,,
404.0,-988.5374236795606,2024-04-25 23:17:00.838589,2024-04-25 23:17:09.896206,0 days 00:00:09.057617,1.0,780.0,830.0,2.0,COMPLETE,,,,,,
405.0,-988.9025537072441,2024-04-25 23:17:09.898206,2024-04-25 23:17:18.245823,0 days 00:00:08.347617,1.0,740.0,810.0,2.0,COMPLETE,,,,,,
406.0,-988.3263615375008,2024-04-25 23:17:18.246818,2024-04-25 23:17:24.130675,0 days 00:00:05.883857,1.0,760.0,570.0,2.0,COMPLETE,,,,,,
407.0,-987.7204869980358,2024-04-25 23:17:24.131680,2024-04-25 23:17:32.332341,0 days 00:00:08.200661,1.0,720.0,820.0,2.0,COMPLETE,,,,,,
408.0,-984.5792151511725,2024-04-25 23:17:32.334321,2024-04-25 23:17:38.711498,0 days 00:00:06.377177,1.0,680.0,680.0,2.0,COMPLETE,,,,,,
409.0,-984.187005336418,2024-04-25 23:17:38.712498,2024-04-25 23:17:46.111312,0 days 00:00:07.398814,1.0,820.0,660.0,2.0,COMPLETE,,,,,,
410.0,-989.2275051075354,2024-04-25 23:17:46.112313,2024-04-25 23:17:54.362712,0 days 00:00:08.250399,0.9,760.0,800.0,2.0,COMPLETE,,,,,,
411.0,-987.7014139950327,2024-04-25 23:17:54.363712,2024-04-25 23:18:02.233233,0 days 00:00:07.869521,0.5,720.0,840.0,2.0,COMPLETE,,,,,,
412.0,-986.2527484179994,2024-04-25 23:18:02.235212,2024-04-25 23:18:09.289069,0 days 00:00:07.053857,1.0,680.0,760.0,2.0,COMPLETE,,,,,,
413.0,-989.4440505102656,2024-04-25 23:18:09.290072,2024-04-25 23:18:18.715447,0 days 00:00:09.425375,0.4,740.0,980.0,2.0,COMPLETE,,,,,,
414.0,-984.0669995178082,2024-04-25 23:18:18.717447,2024-04-25 23:18:22.044823,0 days 00:00:03.327376,0.9,400.0,620.0,2.0,COMPLETE,,,,,,
415.0,-985.182889237303,2024-04-25 23:18:22.045821,2024-04-25 23:18:27.213003,0 days 00:00:05.167182,0.8,660.0,590.0,2.0,COMPLETE,,,,,,
416.0,-989.3030950835453,2024-04-25 23:18:27.215023,2024-04-25 23:18:32.401474,0 days 00:00:05.186451,1.0,700.0,550.0,2.0,COMPLETE,,,,,,
417.0,-986.9991117460545,2024-04-25 23:18:32.402461,2024-04-25 23:18:40.032533,0 days 00:00:07.630072,0.9,620.0,880.0,1.0,COMPLETE,,,,,,
418.0,-987.4642959684079,2024-04-25 23:18:40.033512,2024-04-25 23:18:46.530269,0 days 00:00:06.496757,0.5,700.0,720.0,2.0,COMPLETE,,,,,,
419.0,-987.2237721772508,2024-04-25 23:18:46.531269,2024-04-25 23:18:53.366019,0 days 00:00:06.834750,0.8,640.0,780.0,2.0,COMPLETE,,,,,,
420.0,-989.1610492147848,2024-04-25 23:18:53.367022,2024-04-25 23:18:59.410200,0 days 00:00:06.043178,0.8,600.0,750.0,2.0,COMPLETE,,,,,,
421.0,-987.8009863806046,2024-04-25 23:18:59.411180,2024-04-25 23:19:06.214659,0 days 00:00:06.803479,1.0,720.0,700.0,2.0,COMPLETE,,,,,,
422.0,-989.3163324943907,2024-04-25 23:19:06.216661,2024-04-25 23:19:14.238753,0 days 00:00:08.022092,0.7000000000000001,760.0,790.0,2.0,COMPLETE,,,,,,
423.0,-988.2682769995233,2024-04-25 23:19:14.239755,2024-04-25 23:19:22.982722,0 days 00:00:08.742967,0.7000000000000001,800.0,820.0,2.0,COMPLETE,,,,,,
424.0,-989.3911209618565,2024-04-25 23:19:22.984724,2024-04-25 23:19:30.659511,0 days 00:00:07.674787,0.8,740.0,770.0,2.0,COMPLETE,,,,,,
425.0,-985.6010935026966,2024-04-25 23:19:30.661510,2024-04-25 23:19:34.945630,0 days 00:00:04.284120,0.9,420.0,740.0,2.0,COMPLETE,,,,,,
426.0,-988.9661627025746,2024-04-25 23:19:34.946605,2024-04-25 23:19:42.486315,0 days 00:00:07.539710,1.0,680.0,800.0,2.0,COMPLETE,,,,,,
427.0,-989.2502807572316,2024-04-25 23:19:42.488323,2024-04-25 23:19:47.956365,0 days 00:00:05.468042,0.7000000000000001,640.0,650.0,2.0,COMPLETE,,,,,,
428.0,-988.893505932239,2024-04-25 23:19:47.958367,2024-04-25 23:19:53.502382,0 days 00:00:05.544015,0.7000000000000001,580.0,720.0,2.0,COMPLETE,,,,,,
429.0,-989.0856659976102,2024-04-25 23:19:53.503403,2024-04-25 23:19:58.761976,0 days 00:00:05.258573,0.5,600.0,690.0,2.0,COMPLETE,,,,,,
430.0,-979.4367142727363,2024-04-25 23:19:58.762975,2024-04-25 23:20:01.782542,0 days 00:00:03.019567,0.9,720.0,320.0,2.0,COMPLETE,,,,,,
431.0,-988.3121904530967,2024-04-25 23:20:01.784521,2024-04-25 23:20:08.477279,0 days 00:00:06.692758,0.8,660.0,750.0,2.0,COMPLETE,,,,,,
432.0,-983.0337665424618,2024-04-25 23:20:08.478257,2024-04-25 23:20:09.482506,0 days 00:00:01.004249,1.0,80.0,840.0,2.0,COMPLETE,,,,,,
433.0,-988.4081991150856,2024-04-25 23:20:09.483508,2024-04-25 23:20:15.498333,0 days 00:00:06.014825,0.7000000000000001,780.0,600.0,2.0,COMPLETE,,,,,,
434.0,-989.3041521944133,2024-04-25 23:20:15.499333,2024-04-25 23:20:20.001169,0 days 00:00:04.501836,0.4,460.0,770.0,2.0,COMPLETE,,,,,,
435.0,-986.790714900656,2024-04-25 23:20:20.002169,2024-04-25 23:20:26.783430,0 days 00:00:06.781261,0.8,620.0,810.0,2.0,COMPLETE,,,,,,
436.0,-988.5767252172247,2024-04-25 23:20:26.784430,2024-04-25 23:20:32.352071,0 days 00:00:05.567641,0.7000000000000001,680.0,620.0,2.0,COMPLETE,,,,,,
437.0,-989.6123395277912,2024-04-25 23:20:32.353072,2024-04-25 23:20:37.535228,0 days 00:00:05.182156,0.7000000000000001,700.0,560.0,2.0,COMPLETE,,,,,,
438.0,-989.7280097111973,2024-04-25 23:20:37.537228,2024-04-25 23:20:43.414731,0 days 00:00:05.877503,1.0,740.0,580.0,2.0,COMPLETE,,,,,,
439.0,-986.1990335387407,2024-04-25 23:20:43.415706,2024-04-25 23:20:48.159355,0 days 00:00:04.743649,0.8,660.0,550.0,2.0,COMPLETE,,,,,,
440.0,-982.0995856347515,2024-04-25 23:20:48.160334,2024-04-25 23:20:53.402469,0 days 00:00:05.242135,0.5,700.0,590.0,2.0,COMPLETE,,,,,,
441.0,-989.678839496725,2024-04-25 23:20:53.403490,2024-04-25 23:20:58.191595,0 days 00:00:04.788105,0.7000000000000001,640.0,570.0,2.0,COMPLETE,,,,,,
442.0,-989.0590230974157,2024-04-25 23:20:58.193321,2024-04-25 23:21:01.552836,0 days 00:00:03.359515,0.7000000000000001,440.0,580.0,2.0,COMPLETE,,,,,,
443.0,-989.4781961514354,2024-04-25 23:21:01.553838,2024-04-25 23:21:04.981453,0 days 00:00:03.427615,0.7000000000000001,480.0,540.0,2.0,COMPLETE,,,,,,
444.0,-988.8863468875754,2024-04-25 23:21:04.982456,2024-04-25 23:21:09.248235,0 days 00:00:04.265779,0.7000000000000001,580.0,570.0,2.0,COMPLETE,,,,,,
445.0,-982.7893981249606,2024-04-25 23:21:09.250211,2024-04-25 23:21:14.920685,0 days 00:00:05.670474,0.7000000000000001,760.0,580.0,2.0,COMPLETE,,,,,,
446.0,-988.4781699567907,2024-04-25 23:21:14.921687,2024-04-25 23:21:19.977172,0 days 00:00:05.055485,0.7000000000000001,620.0,610.0,2.0,COMPLETE,,,,,,
447.0,-988.9449129739052,2024-04-25 23:21:19.978167,2024-04-25 23:21:25.264263,0 days 00:00:05.286096,0.7000000000000001,720.0,560.0,2.0,COMPLETE,,,,,,
448.0,-985.4247330677133,2024-04-25 23:21:25.265237,2024-04-25 23:21:25.878260,0 days 00:00:00.613023,0.6,640.0,70.0,2.0,COMPLETE,,,,,,
449.0,-983.9290855510471,2024-04-25 23:21:25.879261,2024-04-25 23:21:31.232104,0 days 00:00:05.352843,0.7000000000000001,680.0,600.0,2.0,COMPLETE,,,,,,
450.0,-988.9686322475245,2024-04-25 23:21:31.233087,2024-04-25 23:21:37.361309,0 days 00:00:06.128222,0.7000000000000001,740.0,620.0,2.0,COMPLETE,,,,,,
451.0,-987.1126337462182,2024-04-25 23:21:37.362310,2024-04-25 23:21:41.609839,0 days 00:00:04.247529,0.2,660.0,540.0,2.0,COMPLETE,,,,,,
452.0,-989.6620459102835,2024-04-25 23:21:41.611863,2024-04-25 23:21:46.918236,0 days 00:00:05.306373,0.7000000000000001,720.0,570.0,2.0,COMPLETE,,,,,,
453.0,-989.6615611244818,2024-04-25 23:21:46.919237,2024-04-25 23:21:52.445510,0 days 00:00:05.526273,0.7000000000000001,720.0,580.0,2.0,COMPLETE,,,,,,
454.0,-987.3798836667115,2024-04-25 23:21:52.446515,2024-04-25 23:21:57.701285,0 days 00:00:05.254770,0.7000000000000001,720.0,560.0,2.0,COMPLETE,,,,,,
455.0,-987.8468788602261,2024-04-25 23:21:57.703263,2024-04-25 23:22:03.320599,0 days 00:00:05.617336,0.7000000000000001,740.0,590.0,2.0,COMPLETE,,,,,,
456.0,-982.784654422911,2024-04-25 23:22:03.322599,2024-04-25 23:22:08.383617,0 days 00:00:05.061018,0.7000000000000001,740.0,520.0,1.0,COMPLETE,,,,,,
457.0,-989.4785391454877,2024-04-25 23:22:08.384622,2024-04-25 23:22:13.742802,0 days 00:00:05.358180,0.7000000000000001,720.0,580.0,2.0,COMPLETE,,,,,,
458.0,-989.1686704279953,2024-04-25 23:22:13.744801,2024-04-25 23:22:20.193722,0 days 00:00:06.448921,0.7000000000000001,900.0,560.0,2.0,COMPLETE,,,,,,
459.0,-989.7202927007838,2024-04-25 23:22:20.194698,2024-04-25 23:22:25.520607,0 days 00:00:05.325909,0.7000000000000001,700.0,580.0,2.0,COMPLETE,,,,,,
460.0,-989.582818674492,2024-04-25 23:22:25.521609,2024-04-25 23:22:30.428051,0 days 00:00:04.906442,0.7000000000000001,700.0,540.0,2.0,COMPLETE,,,,,,
461.0,-989.1753380796039,2024-04-25 23:22:30.429052,2024-04-25 23:22:36.177739,0 days 00:00:05.748687,0.7000000000000001,760.0,580.0,2.0,COMPLETE,,,,,,
462.0,-984.7063269694794,2024-04-25 23:22:36.178742,2024-04-25 23:22:41.611440,0 days 00:00:05.432698,0.7000000000000001,700.0,600.0,2.0,COMPLETE,,,,,,
463.0,-984.583742628793,2024-04-25 23:22:41.612442,2024-04-25 23:22:47.034670,0 days 00:00:05.422228,0.7000000000000001,720.0,580.0,2.0,COMPLETE,,,,,,
464.0,-986.3727145390915,2024-04-25 23:22:47.035695,2024-04-25 23:22:52.723527,0 days 00:00:05.687832,0.7000000000000001,780.0,560.0,2.0,COMPLETE,,,,,,
