number,value,datetime_start,datetime_complete,duration,params_mutation_ratio,params_no_generations,params_population_size,params_var,state,population_size,mutation_ratio,no_generations,var,best_value,record_type
303.0,0.0016991937832781926,2024-04-26 00:39:17.208933,2024-04-26 00:39:19.119239,0 days 00:00:01.910306,0.30000000000000004,860.0,330.0,1.0,COMPLETE,,,,,,
304.0,0.0024672225141942946,2024-04-26 00:39:19.121240,2024-04-26 00:39:19.638239,0 days 00:00:00.516999,0.1,900.0,90.0,1.0,COMPLETE,,,,,,
305.0,0.004081383773539429,2024-04-26 00:39:19.639240,2024-04-26 00:39:21.102638,0 days 00:00:01.463398,0.1,820.0,290.0,1.0,COMPLETE,,,,,,
306.0,0.0004941250381350577,2024-04-26 00:39:21.103621,2024-04-26 00:39:22.407502,0 days 00:00:01.303881,0.1,900.0,230.0,1.0,COMPLETE,,,,,,
307.0,0.0012228821054305146,2024-04-26 00:39:22.408523,2024-04-26 00:39:24.019521,0 days 00:00:01.610998,0.2,940.0,270.0,1.0,COMPLETE,,,,,,
308.0,0.00039974994199001537,2024-04-26 00:39:24.020523,2024-04-26 00:39:25.381328,0 days 00:00:01.360805,0.1,860.0,250.0,1.0,COMPLETE,,,,,,
309.0,0.0019034008996793826,2024-04-26 00:39:25.382327,2024-04-26 00:39:26.074306,0 days 00:00:00.691979,0.5,460.0,210.0,1.0,COMPLETE,,,,,,
310.0,0.0005917692980456406,2024-04-26 00:39:26.075336,2024-04-26 00:39:26.726547,0 days 00:00:00.651211,0.1,940.0,110.0,1.0,COMPLETE,,,,,,
311.0,0.0012840841685137778,2024-04-26 00:39:26.727548,2024-04-26 00:39:27.695847,0 days 00:00:00.968299,0.1,820.0,190.0,1.0,COMPLETE,,,,,,
312.0,0.0007257852483926877,2024-04-26 00:39:27.696825,2024-04-26 00:39:29.090325,0 days 00:00:01.393500,0.1,900.0,250.0,1.0,COMPLETE,,,,,,
313.0,0.00013926490410550685,2024-04-26 00:39:29.091350,2024-04-26 00:39:30.898182,0 days 00:00:01.806832,0.30000000000000004,860.0,310.0,1.0,COMPLETE,,,,,,
314.0,0.00037148699663671334,2024-04-26 00:39:30.899183,2024-04-26 00:39:32.229183,0 days 00:00:01.330000,0.2,780.0,270.0,2.0,COMPLETE,,,,,,
315.0,0.004122070475754552,2024-04-26 00:39:32.230182,2024-04-26 00:39:33.141258,0 days 00:00:00.911076,0.6,540.0,230.0,1.0,COMPLETE,,,,,,
316.0,0.001912482886591683,2024-04-26 00:39:33.143242,2024-04-26 00:39:34.866212,0 days 00:00:01.722970,0.1,940.0,290.0,1.0,COMPLETE,,,,,,
317.0,0.004386862231489719,2024-04-26 00:39:34.867980,2024-04-26 00:39:36.031098,0 days 00:00:01.163118,0.1,900.0,210.0,1.0,COMPLETE,,,,,,
318.0,0.0017973530416870035,2024-04-26 00:39:36.032076,2024-04-26 00:39:37.037142,0 days 00:00:01.005066,0.2,820.0,190.0,1.0,COMPLETE,,,,,,
319.0,0.0017860574286936385,2024-04-26 00:39:37.038846,2024-04-26 00:39:38.395670,0 days 00:00:01.356824,0.1,940.0,230.0,1.0,COMPLETE,,,,,,
320.0,6.780142172762161e-05,2024-04-26 00:39:38.396656,2024-04-26 00:39:39.896351,0 days 00:00:01.499695,0.1,980.0,250.0,1.0,COMPLETE,,,,,,
321.0,0.0016234911168503396,2024-04-26 00:39:39.897353,2024-04-26 00:39:41.420094,0 days 00:00:01.522741,0.1,980.0,250.0,1.0,COMPLETE,,,,,,
322.0,0.0014678547335658773,2024-04-26 00:39:41.421095,2024-04-26 00:39:43.038096,0 days 00:00:01.617001,0.1,980.0,270.0,1.0,COMPLETE,,,,,,
323.0,0.0006811624393763673,2024-04-26 00:39:43.039101,2024-04-26 00:39:44.937699,0 days 00:00:01.898598,0.4,980.0,270.0,1.0,COMPLETE,,,,,,
324.0,0.0012533644215312306,2024-04-26 00:39:44.939699,2024-04-26 00:39:46.604102,0 days 00:00:01.664403,0.2,860.0,290.0,1.0,COMPLETE,,,,,,
325.0,0.0013673265846702992,2024-04-26 00:39:46.605113,2024-04-26 00:39:47.919916,0 days 00:00:01.314803,0.1,820.0,250.0,1.0,COMPLETE,,,,,,
326.0,0.030008853242545163,2024-04-26 00:39:47.920916,2024-04-26 00:39:48.026942,0 days 00:00:00.106026,0.30000000000000004,740.0,10.0,1.0,COMPLETE,,,,,,
327.0,0.0009661381702932852,2024-04-26 00:39:48.027940,2024-04-26 00:39:49.905945,0 days 00:00:01.878005,0.1,980.0,310.0,1.0,COMPLETE,,,,,,
328.0,0.0016723210541030032,2024-04-26 00:39:49.907734,2024-04-26 00:39:51.558731,0 days 00:00:01.650997,0.1,780.0,330.0,1.0,COMPLETE,,,,,,
329.0,0.0004689160482592756,2024-04-26 00:39:51.559734,2024-04-26 00:39:52.112380,0 days 00:00:00.552646,0.4,860.0,90.0,1.0,COMPLETE,,,,,,
330.0,0.00020094988280028577,2024-04-26 00:39:52.113378,2024-04-26 00:39:54.138362,0 days 00:00:02.024984,0.2,900.0,350.0,1.0,COMPLETE,,,,,,
331.0,3.8946163742530016e-05,2024-04-26 00:39:54.140361,2024-04-26 00:39:54.961219,0 days 00:00:00.820858,0.1,620.0,210.0,1.0,COMPLETE,,,,,,
332.0,0.0018382454277924886,2024-04-26 00:39:54.962220,2024-04-26 00:39:56.436453,0 days 00:00:01.474233,0.1,940.0,250.0,1.0,COMPLETE,,,,,,
333.0,0.0013483700600639672,2024-04-26 00:39:56.438452,2024-04-26 00:39:57.018453,0 days 00:00:00.580001,0.1,700.0,130.0,1.0,COMPLETE,,,,,,
334.0,0.0028388965336340172,2024-04-26 00:39:57.019453,2024-04-26 00:39:57.933892,0 days 00:00:00.914439,0.2,660.0,210.0,1.0,COMPLETE,,,,,,
335.0,0.0007465796121898739,2024-04-26 00:39:57.934872,2024-04-26 00:39:58.945736,0 days 00:00:01.010864,0.1,700.0,230.0,1.0,COMPLETE,,,,,,
336.0,0.0027495476083423875,2024-04-26 00:39:58.946735,2024-04-26 00:40:00.601665,0 days 00:00:01.654930,0.1,980.0,270.0,1.0,COMPLETE,,,,,,
337.0,0.0006570812891155891,2024-04-26 00:40:00.603699,2024-04-26 00:40:02.692313,0 days 00:00:02.088614,0.2,620.0,490.0,1.0,COMPLETE,,,,,,
338.0,0.0024988522051081446,2024-04-26 00:40:02.693856,2024-04-26 00:40:03.617492,0 days 00:00:00.923636,0.1,500.0,290.0,1.0,COMPLETE,,,,,,
339.0,0.0008092575057474778,2024-04-26 00:40:03.618491,2024-04-26 00:40:05.045855,0 days 00:00:01.427364,0.30000000000000004,940.0,230.0,1.0,COMPLETE,,,,,,
340.0,0.0033015556414668365,2024-04-26 00:40:05.046856,2024-04-26 00:40:05.493856,0 days 00:00:00.447000,0.1,620.0,110.0,1.0,COMPLETE,,,,,,
341.0,0.0021052914010246423,2024-04-26 00:40:05.494832,2024-04-26 00:40:07.248836,0 days 00:00:01.754004,0.7000000000000001,900.0,250.0,1.0,COMPLETE,,,,,,
342.0,9.762638882969088e-06,2024-04-26 00:40:07.250893,2024-04-26 00:40:09.056136,0 days 00:00:01.805243,0.1,940.0,310.0,1.0,COMPLETE,,,,,,
343.0,0.004491048182976093,2024-04-26 00:40:09.057294,2024-04-26 00:40:10.978199,0 days 00:00:01.920905,0.1,980.0,310.0,1.0,COMPLETE,,,,,,
344.0,0.01464550666751846,2024-04-26 00:40:10.979201,2024-04-26 00:40:11.322584,0 days 00:00:00.343383,0.1,980.0,50.0,1.0,COMPLETE,,,,,,
345.0,0.0038700541983954675,2024-04-26 00:40:11.323605,2024-04-26 00:40:12.576260,0 days 00:00:01.252655,0.2,580.0,330.0,1.0,COMPLETE,,,,,,
346.0,0.0008342049722484755,2024-04-26 00:40:12.577260,2024-04-26 00:40:14.423032,0 days 00:00:01.845772,0.1,940.0,310.0,1.0,COMPLETE,,,,,,
347.0,0.0008516437516312082,2024-04-26 00:40:14.424033,2024-04-26 00:40:16.050889,0 days 00:00:01.626856,0.5,740.0,310.0,1.0,COMPLETE,,,,,,
348.0,0.0012628754629247251,2024-04-26 00:40:16.052920,2024-04-26 00:40:17.332296,0 days 00:00:01.279376,0.2,660.0,290.0,1.0,COMPLETE,,,,,,
349.0,0.001299337944698002,2024-04-26 00:40:17.334276,2024-04-26 00:40:18.607315,0 days 00:00:01.273039,0.1,980.0,210.0,1.0,COMPLETE,,,,,,
350.0,0.003637683457235131,2024-04-26 00:40:18.608292,2024-04-26 00:40:20.219016,0 days 00:00:01.610724,0.1,940.0,270.0,1.0,COMPLETE,,,,,,
351.0,0.0017540570254738234,2024-04-26 00:40:20.220018,2024-04-26 00:40:21.434994,0 days 00:00:01.214976,0.1,940.0,210.0,1.0,COMPLETE,,,,,,
352.0,0.0005961464087884062,2024-04-26 00:40:21.436017,2024-04-26 00:40:23.024535,0 days 00:00:01.588518,0.7000000000000001,900.0,230.0,1.0,COMPLETE,,,,,,
353.0,0.020500482014758653,2024-04-26 00:40:23.026512,2024-04-26 00:40:23.549533,0 days 00:00:00.523021,0.6,980.0,70.0,1.0,COMPLETE,,,,,,
354.0,0.004673460094871901,2024-04-26 00:40:23.550534,2024-04-26 00:40:25.601146,0 days 00:00:02.050612,0.30000000000000004,940.0,330.0,2.0,COMPLETE,,,,,,
355.0,0.0007706649536570571,2024-04-26 00:40:25.603150,2024-04-26 00:40:27.138935,0 days 00:00:01.535785,1.0,740.0,250.0,1.0,COMPLETE,,,,,,
356.0,0.0005263481951426146,2024-04-26 00:40:27.140935,2024-04-26 00:40:28.838025,0 days 00:00:01.697090,0.1,940.0,290.0,1.0,COMPLETE,,,,,,
357.0,0.0008910033113921808,2024-04-26 00:40:28.839025,2024-04-26 00:40:30.310025,0 days 00:00:01.471000,0.4,780.0,270.0,1.0,COMPLETE,,,,,,
358.0,0.0006003387809562547,2024-04-26 00:40:30.311025,2024-04-26 00:40:32.027567,0 days 00:00:01.716542,0.2,860.0,310.0,1.0,COMPLETE,,,,,,
359.0,0.0009439861056046734,2024-04-26 00:40:32.028565,2024-04-26 00:40:33.631886,0 days 00:00:01.603321,0.8,980.0,210.0,1.0,COMPLETE,,,,,,
360.0,0.0005932681824953974,2024-04-26 00:40:33.633869,2024-04-26 00:40:35.020619,0 days 00:00:01.386750,0.1,900.0,250.0,1.0,COMPLETE,,,,,,
361.0,0.0022959006423390604,2024-04-26 00:40:35.022597,2024-04-26 00:40:36.024076,0 days 00:00:01.001479,0.1,700.0,230.0,1.0,COMPLETE,,,,,,
362.0,0.0007998978897106212,2024-04-26 00:40:36.026065,2024-04-26 00:40:36.249076,0 days 00:00:00.223011,0.1,940.0,30.0,1.0,COMPLETE,,,,,,
363.0,0.0017238949756969075,2024-04-26 00:40:36.251075,2024-04-26 00:40:37.964173,0 days 00:00:01.713098,0.2,900.0,290.0,1.0,COMPLETE,,,,,,
364.0,0.0013972667901967122,2024-04-26 00:40:37.965195,2024-04-26 00:40:39.319726,0 days 00:00:01.354531,0.4,860.0,230.0,1.0,COMPLETE,,,,,,
365.0,0.0007597969507089574,2024-04-26 00:40:39.320727,2024-04-26 00:40:40.827726,0 days 00:00:01.506999,0.30000000000000004,820.0,270.0,1.0,COMPLETE,,,,,,
366.0,0.0003648089801904402,2024-04-26 00:40:40.828726,2024-04-26 00:40:42.049351,0 days 00:00:01.220625,0.1,940.0,210.0,1.0,COMPLETE,,,,,,
367.0,0.0009515569598361052,2024-04-26 00:40:42.050350,2024-04-26 00:40:43.849240,0 days 00:00:01.798890,0.1,980.0,290.0,1.0,COMPLETE,,,,,,
368.0,0.0002484518441853039,2024-04-26 00:40:43.850240,2024-04-26 00:40:45.363239,0 days 00:00:01.512999,0.1,780.0,310.0,1.0,COMPLETE,,,,,,
369.0,0.0013604709327066306,2024-04-26 00:40:45.365241,2024-04-26 00:40:46.213561,0 days 00:00:00.848320,0.1,580.0,230.0,1.0,COMPLETE,,,,,,
370.0,0.00044320312929353115,2024-04-26 00:40:46.215566,2024-04-26 00:40:47.257561,0 days 00:00:01.041995,0.5,540.0,270.0,1.0,COMPLETE,,,,,,
371.0,0.0011404179418373795,2024-04-26 00:40:47.259561,2024-04-26 00:40:48.066810,0 days 00:00:00.807249,0.2,460.0,250.0,1.0,COMPLETE,,,,,,
372.0,0.004172715146434346,2024-04-26 00:40:48.068830,2024-04-26 00:40:49.240805,0 days 00:00:01.171975,0.1,900.0,210.0,1.0,COMPLETE,,,,,,
373.0,0.0019346982567388284,2024-04-26 00:40:49.241829,2024-04-26 00:40:51.168422,0 days 00:00:01.926593,0.30000000000000004,980.0,290.0,1.0,COMPLETE,,,,,,
374.0,0.007601076826233956,2024-04-26 00:40:51.170422,2024-04-26 00:40:52.281942,0 days 00:00:01.111520,0.1,940.0,190.0,1.0,COMPLETE,,,,,,
375.0,0.0012797633597345993,2024-04-26 00:40:52.283939,2024-04-26 00:40:53.294941,0 days 00:00:01.011002,0.1,860.0,190.0,1.0,COMPLETE,,,,,,
376.0,0.00023030151627922147,2024-04-26 00:40:53.295944,2024-04-26 00:40:55.098167,0 days 00:00:01.802223,0.2,820.0,330.0,1.0,COMPLETE,,,,,,
377.0,0.0011115063539451305,2024-04-26 00:40:55.099169,2024-04-26 00:40:55.538165,0 days 00:00:00.438996,0.1,940.0,70.0,1.0,COMPLETE,,,,,,
378.0,0.001150605259373756,2024-04-26 00:40:55.539166,2024-04-26 00:40:56.807307,0 days 00:00:01.268141,0.1,820.0,250.0,1.0,COMPLETE,,,,,,
379.0,0.000241761638111378,2024-04-26 00:40:56.809328,2024-04-26 00:40:58.071919,0 days 00:00:01.262591,0.1,860.0,230.0,1.0,COMPLETE,,,,,,
380.0,0.000860009075978746,2024-04-26 00:40:58.072918,2024-04-26 00:40:59.869133,0 days 00:00:01.796215,0.2,900.0,310.0,1.0,COMPLETE,,,,,,
381.0,0.0006195442533173547,2024-04-26 00:40:59.871111,2024-04-26 00:41:01.193929,0 days 00:00:01.322818,0.1,980.0,210.0,1.0,COMPLETE,,,,,,
382.0,0.0005086237762455944,2024-04-26 00:41:01.195953,2024-04-26 00:41:02.528506,0 days 00:00:01.332553,0.1,940.0,230.0,1.0,COMPLETE,,,,,,
383.0,0.0026757980396092604,2024-04-26 00:41:02.530160,2024-04-26 00:41:03.449171,0 days 00:00:00.919011,0.1,500.0,290.0,1.0,COMPLETE,,,,,,
384.0,0.0007008407896097185,2024-04-26 00:41:03.450173,2024-04-26 00:41:05.183208,0 days 00:00:01.733035,0.2,980.0,270.0,1.0,COMPLETE,,,,,,
385.0,0.0032639113493840672,2024-04-26 00:41:05.184208,2024-04-26 00:41:06.718209,0 days 00:00:01.534001,0.4,900.0,250.0,1.0,COMPLETE,,,,,,
386.0,0.00022191552147434463,2024-04-26 00:41:06.720214,2024-04-26 00:41:07.889254,0 days 00:00:01.169040,0.1,860.0,210.0,1.0,COMPLETE,,,,,,
387.0,0.0010734885960838737,2024-04-26 00:41:07.891255,2024-04-26 00:41:09.387555,0 days 00:00:01.496300,0.2,740.0,310.0,1.0,COMPLETE,,,,,,
388.0,0.0021630418743192182,2024-04-26 00:41:09.388532,2024-04-26 00:41:11.438747,0 days 00:00:02.050215,0.9,940.0,270.0,1.0,COMPLETE,,,,,,
389.0,0.0016917407966265663,2024-04-26 00:41:11.439749,2024-04-26 00:41:12.815747,0 days 00:00:01.375998,0.30000000000000004,980.0,210.0,1.0,COMPLETE,,,,,,
390.0,0.0010398698721694546,2024-04-26 00:41:12.817747,2024-04-26 00:41:13.788497,0 days 00:00:00.970750,0.1,660.0,230.0,1.0,COMPLETE,,,,,,
391.0,0.0070907714419345,2024-04-26 00:41:13.789498,2024-04-26 00:41:14.259496,0 days 00:00:00.469998,0.1,780.0,90.0,1.0,COMPLETE,,,,,,
392.0,0.0015182187788837422,2024-04-26 00:41:14.260475,2024-04-26 00:41:15.779250,0 days 00:00:01.518775,0.1,940.0,250.0,1.0,COMPLETE,,,,,,
393.0,0.0012558388070251383,2024-04-26 00:41:15.780228,2024-04-26 00:41:16.880247,0 days 00:00:01.100019,0.5,820.0,190.0,2.0,COMPLETE,,,,,,
394.0,0.0006326791601385938,2024-04-26 00:41:16.881250,2024-04-26 00:41:18.608470,0 days 00:00:01.727220,0.2,900.0,290.0,1.0,COMPLETE,,,,,,
395.0,0.0026484819790030555,2024-04-26 00:41:18.609470,2024-04-26 00:41:19.539449,0 days 00:00:00.929979,0.1,700.0,210.0,1.0,COMPLETE,,,,,,
396.0,0.001429050820774688,2024-04-26 00:41:19.541451,2024-04-26 00:41:20.990417,0 days 00:00:01.448966,0.1,860.0,270.0,1.0,COMPLETE,,,,,,
397.0,0.00528428583539514,2024-04-26 00:41:20.992419,2024-04-26 00:41:21.894159,0 days 00:00:00.901740,0.1,620.0,230.0,1.0,COMPLETE,,,,,,
398.0,0.0004060697984913112,2024-04-26 00:41:21.895159,2024-04-26 00:41:23.673221,0 days 00:00:01.778062,0.2,940.0,290.0,1.0,COMPLETE,,,,,,
399.0,0.0007326362398792107,2024-04-26 00:41:23.674222,2024-04-26 00:41:25.521166,0 days 00:00:01.846944,0.8,980.0,250.0,1.0,COMPLETE,,,,,,
400.0,0.00032182228472945826,2024-04-26 00:41:25.522166,2024-04-26 00:41:26.696597,0 days 00:00:01.174431,0.30000000000000004,900.0,190.0,1.0,COMPLETE,,,,,,
401.0,0.001926245097125188,2024-04-26 00:41:26.697597,2024-04-26 00:41:27.611898,0 days 00:00:00.914301,0.1,860.0,170.0,1.0,COMPLETE,,,,,,
402.0,0.0005221823050592428,2024-04-26 00:41:27.612899,2024-04-26 00:41:29.050264,0 days 00:00:01.437365,0.1,740.0,310.0,1.0,COMPLETE,,,,,,
403.0,0.001140678257705022,2024-04-26 00:41:29.051242,2024-04-26 00:41:30.266245,0 days 00:00:01.215003,0.1,900.0,210.0,1.0,COMPLETE,,,,,,
404.0,0.0001816788053562204,2024-04-26 00:41:30.267243,2024-04-26 00:41:31.639703,0 days 00:00:01.372460,0.6,820.0,230.0,1.0,COMPLETE,,,,,,
405.0,0.009830643461019584,2024-04-26 00:41:31.640738,2024-04-26 00:41:31.984412,0 days 00:00:00.343674,0.2,940.0,50.0,1.0,COMPLETE,,,,,,
406.0,0.0003638780265375495,2024-04-26 00:41:31.985434,2024-04-26 00:41:34.199577,0 days 00:00:02.214143,0.1,980.0,350.0,1.0,COMPLETE,,,,,,
407.0,0.0017259522946790784,2024-04-26 00:41:34.200547,2024-04-26 00:41:36.334329,0 days 00:00:02.133782,0.4,940.0,330.0,1.0,COMPLETE,,,,,,
408.0,0.0011541529328905834,2024-04-26 00:41:36.336352,2024-04-26 00:41:37.643339,0 days 00:00:01.306987,0.1,820.0,250.0,1.0,COMPLETE,,,,,,
409.0,0.0017074114534285632,2024-04-26 00:41:37.645342,2024-04-26 00:41:39.086114,0 days 00:00:01.440772,0.1,860.0,270.0,1.0,COMPLETE,,,,,,
410.0,0.001658128806577126,2024-04-26 00:41:39.088141,2024-04-26 00:41:40.291113,0 days 00:00:01.202972,0.2,780.0,230.0,1.0,COMPLETE,,,,,,
411.0,0.0002445770884777839,2024-04-26 00:41:40.293112,2024-04-26 00:41:41.289078,0 days 00:00:00.995966,0.1,540.0,290.0,1.0,COMPLETE,,,,,,
412.0,0.0007024217454269319,2024-04-26 00:41:41.290086,2024-04-26 00:41:42.571058,0 days 00:00:01.280972,0.1,980.0,210.0,1.0,COMPLETE,,,,,,
413.0,0.004479405865324195,2024-04-26 00:41:42.573056,2024-04-26 00:41:44.478226,0 days 00:00:01.905170,0.30000000000000004,900.0,310.0,1.0,COMPLETE,,,,,,
414.0,0.0024638576370419442,2024-04-26 00:41:44.479228,2024-04-26 00:41:46.077165,0 days 00:00:01.597937,0.7000000000000001,940.0,230.0,1.0,COMPLETE,,,,,,
415.0,0.008146978721072916,2024-04-26 00:41:46.078169,2024-04-26 00:41:46.804297,0 days 00:00:00.726128,0.2,580.0,190.0,1.0,COMPLETE,,,,,,
416.0,0.00242653315152693,2024-04-26 00:41:46.806292,2024-04-26 00:41:47.378299,0 days 00:00:00.572007,0.1,980.0,90.0,1.0,COMPLETE,,,,,,
417.0,0.0014669818385917967,2024-04-26 00:41:47.379275,2024-04-26 00:41:49.004538,0 days 00:00:01.625263,0.1,860.0,290.0,1.0,COMPLETE,,,,,,
418.0,0.0025922978093161657,2024-04-26 00:41:49.007539,2024-04-26 00:41:51.002232,0 days 00:00:01.994693,0.4,620.0,450.0,1.0,COMPLETE,,,,,,
419.0,0.000315163333543514,2024-04-26 00:41:51.003235,2024-04-26 00:41:52.489155,0 days 00:00:01.485920,0.1,940.0,250.0,1.0,COMPLETE,,,,,,
420.0,9.757354783736745e-05,2024-04-26 00:41:52.490155,2024-04-26 00:41:54.102213,0 days 00:00:01.612058,0.30000000000000004,900.0,270.0,1.0,COMPLETE,,,,,,
421.0,0.003800476242098974,2024-04-26 00:41:54.103243,2024-04-26 00:41:55.766418,0 days 00:00:01.663175,0.30000000000000004,900.0,270.0,1.0,COMPLETE,,,,,,
422.0,0.0009504304649870459,2024-04-26 00:41:55.768422,2024-04-26 00:41:57.384631,0 days 00:00:01.616209,0.30000000000000004,900.0,270.0,1.0,COMPLETE,,,,,,
423.0,0.0020892292074467084,2024-04-26 00:41:57.386632,2024-04-26 00:41:59.042514,0 days 00:00:01.655882,0.30000000000000004,900.0,270.0,1.0,COMPLETE,,,,,,
424.0,0.0015191010775393718,2024-04-26 00:41:59.043513,2024-04-26 00:42:00.713430,0 days 00:00:01.669917,0.30000000000000004,860.0,290.0,1.0,COMPLETE,,,,,,
425.0,0.0010384814339317637,2024-04-26 00:42:00.714438,2024-04-26 00:42:02.219448,0 days 00:00:01.505010,0.1,940.0,250.0,1.0,COMPLETE,,,,,,
426.0,2.82452396742382e-05,2024-04-26 00:42:02.220448,2024-04-26 00:42:03.760289,0 days 00:00:01.539841,0.30000000000000004,860.0,270.0,1.0,COMPLETE,,,,,,
427.0,0.000913047157173741,2024-04-26 00:42:03.761289,2024-04-26 00:42:05.461129,0 days 00:00:01.699840,0.4,820.0,290.0,1.0,COMPLETE,,,,,,
428.0,0.002658767358321002,2024-04-26 00:42:05.463127,2024-04-26 00:42:06.919844,0 days 00:00:01.456717,0.30000000000000004,860.0,250.0,1.0,COMPLETE,,,,,,
429.0,0.002372315937276871,2024-04-26 00:42:06.920845,2024-04-26 00:42:08.731111,0 days 00:00:01.810266,0.30000000000000004,860.0,310.0,1.0,COMPLETE,,,,,,
430.0,0.0002891156407098985,2024-04-26 00:42:08.732134,2024-04-26 00:42:10.122490,0 days 00:00:01.390356,0.1,820.0,270.0,1.0,COMPLETE,,,,,,
431.0,0.0001841923691600792,2024-04-26 00:42:10.123491,2024-04-26 00:42:11.711134,0 days 00:00:01.587643,0.5,980.0,230.0,2.0,COMPLETE,,,,,,
432.0,0.00021043933171464708,2024-04-26 00:42:11.712134,2024-04-26 00:42:13.644978,0 days 00:00:01.932844,0.1,940.0,330.0,1.0,COMPLETE,,,,,,
433.0,0.002313332970711164,2024-04-26 00:42:13.646977,2024-04-26 00:42:15.010977,0 days 00:00:01.364000,0.1,860.0,250.0,1.0,COMPLETE,,,,,,
434.0,0.0021239344979251964,2024-04-26 00:42:15.011977,2024-04-26 00:42:15.938407,0 days 00:00:00.926430,0.1,500.0,290.0,1.0,COMPLETE,,,,,,
435.0,0.0002340530250872164,2024-04-26 00:42:15.940386,2024-04-26 00:42:17.517777,0 days 00:00:01.577391,0.1,940.0,270.0,1.0,COMPLETE,,,,,,
436.0,0.0004933250536424195,2024-04-26 00:42:17.519803,2024-04-26 00:42:18.584726,0 days 00:00:01.064923,0.1,820.0,210.0,1.0,COMPLETE,,,,,,
437.0,0.0006271502579167761,2024-04-26 00:42:18.586758,2024-04-26 00:42:19.950776,0 days 00:00:01.364018,0.30000000000000004,860.0,230.0,1.0,COMPLETE,,,,,,
438.0,0.004513442990296411,2024-04-26 00:42:19.951789,2024-04-26 00:42:22.221969,0 days 00:00:02.270180,0.9,980.0,290.0,1.0,COMPLETE,,,,,,
439.0,0.0001798322342244539,2024-04-26 00:42:22.222971,2024-04-26 00:42:23.959078,0 days 00:00:01.736107,0.1,900.0,310.0,1.0,COMPLETE,,,,,,
440.0,0.001579431631159338,2024-04-26 00:42:23.960079,2024-04-26 00:42:25.422079,0 days 00:00:01.462000,0.1,900.0,250.0,1.0,COMPLETE,,,,,,
441.0,0.00021429569672665015,2024-04-26 00:42:25.423083,2024-04-26 00:42:26.636111,0 days 00:00:01.213028,0.1,940.0,210.0,1.0,COMPLETE,,,,,,
442.0,1.8204484916921213e-05,2024-04-26 00:42:26.637101,2024-04-26 00:42:27.912564,0 days 00:00:01.275463,0.1,860.0,230.0,1.0,COMPLETE,,,,,,
443.0,2.893360859681177e-05,2024-04-26 00:42:27.914540,2024-04-26 00:42:29.503509,0 days 00:00:01.588969,1.0,860.0,230.0,1.0,COMPLETE,,,,,,
444.0,0.009686681162938969,2024-04-26 00:42:29.505509,2024-04-26 00:42:31.141589,0 days 00:00:01.636080,1.0,860.0,230.0,1.0,COMPLETE,,,,,,
445.0,0.0018376173449870861,2024-04-26 00:42:31.142567,2024-04-26 00:42:32.726195,0 days 00:00:01.583628,1.0,860.0,230.0,1.0,COMPLETE,,,,,,
446.0,0.017050951221912115,2024-04-26 00:42:32.727193,2024-04-26 00:42:32.961170,0 days 00:00:00.233977,0.6,820.0,30.0,1.0,COMPLETE,,,,,,
447.0,0.002030556837307855,2024-04-26 00:42:32.963170,2024-04-26 00:42:34.337784,0 days 00:00:01.374614,0.8,820.0,210.0,1.0,COMPLETE,,,,,,
448.0,0.005371022125490597,2024-04-26 00:42:34.338761,2024-04-26 00:42:35.821763,0 days 00:00:01.483002,0.7000000000000001,860.0,230.0,1.0,COMPLETE,,,,,,
449.0,0.0007978030318902893,2024-04-26 00:42:35.823737,2024-04-26 00:42:36.848882,0 days 00:00:01.025145,0.1,780.0,210.0,1.0,COMPLETE,,,,,,
450.0,0.009072766840298969,2024-04-26 00:42:36.849892,2024-04-26 00:42:38.404886,0 days 00:00:01.554994,1.0,820.0,230.0,1.0,COMPLETE,,,,,,
451.0,0.0007539277857375018,2024-04-26 00:42:38.405863,2024-04-26 00:42:40.022065,0 days 00:00:01.616202,1.0,860.0,230.0,1.0,COMPLETE,,,,,,
452.0,0.0031166267996697882,2024-04-26 00:42:40.023070,2024-04-26 00:42:41.289784,0 days 00:00:01.266714,0.5,820.0,210.0,1.0,COMPLETE,,,,,,
453.0,0.024591293812620037,2024-04-26 00:42:41.290785,2024-04-26 00:42:41.448763,0 days 00:00:00.157978,0.9,420.0,30.0,1.0,COMPLETE,,,,,,
454.0,0.00440707489573635,2024-04-26 00:42:41.449784,2024-04-26 00:42:42.854403,0 days 00:00:01.404619,0.9,860.0,210.0,1.0,COMPLETE,,,,,,
455.0,0.005627078818774736,2024-04-26 00:42:42.855396,2024-04-26 00:42:43.869975,0 days 00:00:01.014579,0.1,860.0,190.0,1.0,COMPLETE,,,,,,
456.0,0.0023499127037824377,2024-04-26 00:42:43.870982,2024-04-26 00:42:45.139974,0 days 00:00:01.268992,0.1,860.0,230.0,1.0,COMPLETE,,,,,,
457.0,0.00233132006127005,2024-04-26 00:42:45.141973,2024-04-26 00:42:46.501548,0 days 00:00:01.359575,0.1,860.0,250.0,1.0,COMPLETE,,,,,,
458.0,0.0018104366624250119,2024-04-26 00:42:46.502526,2024-04-26 00:42:47.978260,0 days 00:00:01.475734,0.1,820.0,290.0,1.0,COMPLETE,,,,,,
459.0,0.0025791099693876227,2024-04-26 00:42:47.979268,2024-04-26 00:42:50.155684,0 days 00:00:02.176416,0.8,900.0,310.0,1.0,COMPLETE,,,,,,
